model,class,window,validation_FPR_target,threshold,positives,negatives,TP,FP,recall,FPR
global_raw,injection,time_quartile_1,0.001,0.550302267074585,68891,499038,65383,1170,0.9490789798377146,0.0023445108388539552
global_raw,injection,time_quartile_2,0.001,0.550302267074585,0,567932,0,173,,0.00030461393265390925
global_raw,injection,time_quartile_3,0.001,0.550302267074585,0,567931,0,1823,,0.0032098969769214923
global_raw,injection,time_quartile_4,0.001,0.550302267074585,0,567931,0,609,,0.001072313362010526
global_raw,injection,full_test,0.01,0.11577177047729492,68891,2202832,67030,26830,0.9729863117098024,0.012179775852175745
global_raw,injection,time_quartile_1,0.01,0.11577177047729492,68891,499038,67030,2067,0.9729863117098024,0.004141969148641987
global_raw,injection,time_quartile_2,0.01,0.11577177047729492,0,567932,0,3969,,0.006988512709268011
global_raw,injection,time_quartile_3,0.01,0.11577177047729492,0,567931,0,17244,,0.03036284337357883
global_raw,injection,time_quartile_4,0.01,0.11577177047729492,0,567931,0,3550,,0.006250759335200931
global_raw,mitm,full_test,0.001,0.2903510630130768,1161,2270562,1115,45899,0.9603789836347976,0.020214819062417146
global_raw,mitm,time_quartile_1,0.001,0.2903510630130768,0,567929,0,1270,,0.0022361950173349133
global_raw,mitm,time_quartile_2,0.001,0.2903510630130768,0,567932,0,1976,,0.0034792897741278885
global_raw,mitm,time_quartile_3,0.001,0.2903510630130768,0,567931,0,284,,0.0005000607468160745
global_raw,mitm,time_quartile_4,0.001,0.2903510630130768,1161,566770,1115,42369,0.9603789836347976,0.074755191700337
global_raw,mitm,full_test,0.01,0.09000217914581299,1161,2270562,1149,75335,0.9896640826873385,0.0331790103066994
global_raw,mitm,time_quartile_1,0.01,0.09000217914581299,0,567929,0,6230,,0.01096968106928859
global_raw,mitm,time_quartile_2,0.01,0.09000217914581299,0,567932,0,5877,,0.010348069839346965
global_raw,mitm,time_quartile_3,0.01,0.09000217914581299,0,567931,0,10154,,0.017878932475952184
global_raw,mitm,time_quartile_4,0.01,0.09000217914581299,1161,566770,1149,53074,0.9896640826873385,0.09364292393739965
global_raw,password,full_test,0.001,0.11251498758792877,210951,2060772,210631,53881,0.99848306004712,0.026146026828780672
global_raw,password,time_quartile_1,0.001,0.11251498758792877,0,567929,0,1190,,0.002095332339077596
global_raw,password,time_quartile_2,0.001,0.11251498758792877,182192,385740,181945,51493,0.9986442873452183,0.13349147093897443
global_raw,password,time_quartile_3,0.001,0.11251498758792877,28759,539172,28686,639,0.9974616641746932,0.0011851505641984376
global_raw,password,time_quartile_4,0.001,0.11251498758792877,0,567931,0,559,,0.0009842744981344565
global_raw,password,full_test,0.01,0.03214370459318161,210951,2060772,210809,64984,0.9993268578959095,0.03153381354172126
global_raw,password,time_quartile_1,0.01,0.03214370459318161,0,567929,0,5606,,0.009870952178881514
global_raw,password,time_quartile_2,0.01,0.03214370459318161,182192,385740,182089,52984,0.9994346623342408,0.1373567688080054
global_raw,password,time_quartile_3,0.01,0.03214370459318161,28759,539172,28720,4132,0.9986439027782608,0.007663602709339506
global_raw,password,time_quartile_4,0.01,0.03214370459318161,0,567931,0,2262,,0.003982878201753382
global_raw,ransomware,full_test,0.001,0.14920450747013092,709,2271014,648,10230,0.9139633286318759,0.0045045957444560004
global_raw,ransomware,time_quartile_1,0.001,0.14920450747013092,0,567929,0,32,,5.634507130292695e-05
global_raw,ransomware,time_quartile_2,0.001,0.14920450747013092,0,567932,0,1149,,0.002023129529591571
global_raw,ransomware,time_quartile_3,0.001,0.14920450747013092,0,567931,0,476,,0.0008381299841001812
global_raw,ransomware,time_quartile_4,0.001,0.14920450747013092,709,567222,648,8573,0.9139633286318759,0.015114011797849871
global_raw,ransomware,full_test,0.01,0.029505092650651932,709,2271014,664,71004,0.9365303244005642,0.031265329055655315
global_raw,ransomware,time_quartile_1,0.01,0.029505092650651932,0,567929,0,1217,,0.0021428734929894405
global_raw,ransomware,time_quartile_2,0.01,0.029505092650651932,0,567932,0,2558,,0.004504060345252601
global_raw,ransomware,time_quartile_3,0.01,0.029505092650651932,0,567931,0,7868,,0.013853795619538289
global_raw,ransomware,time_quartile_4,0.01,0.029505092650651932,709,567222,664,59361,0.9365303244005642,0.10465214677851001
global_raw,scanning,full_test,0.001,0.27285999059677124,6029,2265694,1397,3454,0.23171338530436225,0.0015244777096995446
global_raw,scanning,time_quartile_1,0.001,0.27285999059677124,6029,561900,1397,86,0.23171338530436225,0.00015305214450969922
global_raw,scanning,time_quartile_2,0.001,0.27285999059677124,0,567932,0,9,,1.5846967594712043e-05
global_raw,scanning,time_quartile_3,0.001,0.27285999059677124,0,567931,0,118,,0.00020777171874752391
global_raw,scanning,time_quartile_4,0.001,0.27285999059677124,0,567931,0,3241,,0.005706679156446822
global_raw,scanning,full_test,0.01,0.0634978860616684,6029,2265694,4374,40864,0.7254934483330568,0.01803597484920735
global_raw,scanning,time_quartile_1,0.01,0.0634978860616684,6029,561900,4374,2570,0.7254934483330568,0.004573767574301477
global_raw,scanning,time_quartile_2,0.01,0.0634978860616684,0,567932,0,1161,,0.0020442588197178537
global_raw,scanning,time_quartile_3,0.01,0.0634978860616684,0,567931,0,2544,,0.004479417394014413
global_raw,scanning,time_quartile_4,0.01,0.0634978860616684,0,567931,0,34589,,0.06090352525218733
global_raw,xss,full_test,0.001,0.21441258490085602,343854,1927869,319883,127261,0.9302872730868333,0.06601122794131759
global_raw,xss,time_quartile_1,0.001,0.21441258490085602,0,567929,0,1067,,0.0018787559712569704
global_raw,xss,time_quartile_2,0.001,0.21441258490085602,0,567932,0,797,,0.001403337019220611
global_raw,xss,time_quartile_3,0.001,0.21441258490085602,255032,312899,239259,93143,0.9381528592490355,0.29767752533565145
global_raw,xss,time_quartile_4,0.001,0.21441258490085602,88822,479109,80624,32254,0.9077030465425232,0.06732079756381115
global_raw,xss,full_test,0.01,0.060129325836896896,343854,1927869,342624,155847,0.9964229004170375,0.08083899891538274
global_raw,xss,time_quartile_1,0.01,0.060129325836896896,0,567929,0,8241,,0.014510616643981906
global_raw,xss,time_quartile_2,0.01,0.060129325836896896,0,567932,0,3890,,0.006849411549269983
global_raw,xss,time_quartile_3,0.01,0.060129325836896896,255032,312899,254271,106027,0.9970160607296339,0.33885375153004643
global_raw,xss,time_quartile_4,0.01,0.060129325836896896,88822,479109,88353,37689,0.9947197766319155,0.07866477148206358
global_calibrated,backdoor,full_test,0.001,0.046462059020996094,40030,2231693,40014,35947,0.9996002997751686,0.01610750224157176
global_calibrated,backdoor,time_quartile_1,0.001,0.046462059020996094,0,567929,0,995,,0.001751979560825385
global_calibrated,backdoor,time_quartile_2,0.001,0.046462059020996094,0,567932,0,525,,0.0009244064430248692
global_calibrated,backdoor,time_quartile_3,0.001,0.046462059020996094,0,567931,0,2826,,0.004975956586275446
global_calibrated,backdoor,time_quartile_4,0.001,0.046462059020996094,40030,527901,40014,31601,0.9996002997751686,0.05986160283841099
global_calibrated,backdoor,full_test,0.01,0.021856892853975296,40030,2231693,40018,76105,0.9997002248313764,0.034101912763090624
global_calibrated,backdoor,time_quartile_1,0.01,0.021856892853975296,0,567929,0,1822,,0.003208147497310403
global_calibrated,backdoor,time_quartile_2,0.01,0.021856892853975296,0,567932,0,1707,,0.0030056415204637176
global_calibrated,backdoor,time_quartile_3,0.01,0.021856892853975296,0,567931,0,14692,,0.025869339761344246
global_calibrated,backdoor,time_quartile_4,0.01,0.021856892853975296,40030,527901,40018,57884,0.9997002248313764,0.10964934713137502
global_calibrated,benign,full_test,0.001,0.9188194274902344,1474302,797421,574193,755,0.38946769386462204,0.0009468022537655768
global_calibrated,benign,time_quartile_1,0.001,0.9188194274902344,394793,173136,119036,717,0.30151497113677295,0.004141253118935403
global_calibrated,benign,time_quartile_2,0.001,0.9188194274902344,358160,209772,103813,1,0.2898509046236319,4.7670804492496615e-06
global_calibrated,benign,time_quartile_3,0.001,0.9188194274902344,284140,283791,92786,20,0.32655029210952347,7.047439841291655e-05
global_calibrated,benign,time_quartile_4,0.001,0.9188194274902344,437209,130722,258558,17,0.5913830685095687,0.0001300469699056012
global_calibrated,benign,full_test,0.01,0.5199642181396484,1474302,797421,1241299,9559,0.84195707528037,0.011987394362576356
global_calibrated,benign,time_quartile_1,0.01,0.5199642181396484,394793,173136,393390,8334,0.996446238915077,0.048135569725533685
global_calibrated,benign,time_quartile_2,0.01,0.5199642181396484,358160,209772,304242,53,0.8494583426401608,0.0002526552638102321
global_calibrated,benign,time_quartile_3,0.01,0.5199642181396484,284140,283791,186440,615,0.6561554163440557,0.0021670877511971837
global_calibrated,benign,time_quartile_4,0.01,0.5199642181396484,437209,130722,357227,557,0.8170623203090512,0.004260950719848227
global_calibrated,ddos,full_test,0.001,0.55670166015625,103338,2168385,97844,533,0.9468346590799125,0.00024580505768117747
global_calibrated,ddos,time_quartile_1,0.001,0.55670166015625,75758,492171,71033,122,0.9376303492700441,0.00024788132579936647
global_calibrated,ddos,time_quartile_2,0.001,0.55670166015625,27580,540352,26811,19,0.9721174764321973,3.516226459789175e-05
global_calibrated,ddos,time_quartile_3,0.001,0.55670166015625,0,567931,0,76,,0.00013381907309162558
global_calibrated,ddos,time_quartile_4,0.001,0.55670166015625,0,567931,0,316,,0.0005564056196967589
global_calibrated,ddos,full_test,0.01,0.22782526910305023,103338,2168385,101880,3485,0.9858909597631075,0.0016071869156076988
global_calibrated,ddos,time_quartile_1,0.01,0.22782526910305023,75758,492171,74463,499,0.982906095725864,0.0010138752588023268
global_calibrated,ddos,time_quartile_2,0.01,0.22782526910305023,27580,540352,27417,64,0.9940899202320522,0.00011844131232974062
global_calibrated,ddos,time_quartile_3,0.01,0.22782526910305023,0,567931,0,1497,,0.0026358835844495195
global_calibrated,ddos,time_quartile_4,0.01,0.22782526910305023,0,567931,0,1425,,0.0025091076204679795
global_calibrated,dos,full_test,0.001,0.29625579714775085,22458,2249265,22003,450,0.9797399590346424,0.00020006535468252963
global_calibrated,dos,time_quartile_1,0.001,0.29625579714775085,22458,545471,22003,51,0.9797399590346424,9.34971795017517e-05
global_calibrated,dos,time_quartile_2,0.001,0.29625579714775085,0,567932,0,202,,0.0003556763837924259
global_calibrated,dos,time_quartile_3,0.001,0.29625579714775085,0,567931,0,22,,3.8737100105470556e-05
global_calibrated,dos,time_quartile_4,0.001,0.29625579714775085,0,567931,0,175,,0.00030813602356624307
global_calibrated,dos,full_test,0.01,0.09111239016056061,22458,2249265,22373,65269,0.9962151571822958,0.02901792363283117
global_calibrated,dos,time_quartile_1,0.01,0.09111239016056061,22458,545471,22373,8142,0.9962151571822958,0.014926549715750241
global_calibrated,dos,time_quartile_2,0.01,0.09111239016056061,0,567932,0,1723,,0.003033813907298761
global_calibrated,dos,time_quartile_3,0.01,0.09111239016056061,0,567931,0,11956,,0.021051853130045727
global_calibrated,dos,time_quartile_4,0.01,0.09111239016056061,0,567931,0,43448,,0.07650225115374931
global_calibrated,injection,full_test,0.001,0.4834785759449005,68891,2202832,65418,3780,0.9495870287846018,0.0017159728930758223
global_calibrated,injection,time_quartile_1,0.001,0.4834785759449005,68891,499038,65418,1167,0.9495870287846018,0.0023384992726004834
global_calibrated,injection,time_quartile_2,0.001,0.4834785759449005,0,567932,0,185,,0.000325743222780192
global_calibrated,injection,time_quartile_3,0.001,0.4834785759449005,0,567931,0,1820,,0.003204614645088928
global_calibrated,injection,time_quartile_4,0.001,0.4834785759449005,0,567931,0,608,,0.0010705525847330046
global_calibrated,injection,full_test,0.01,0.13820280134677887,68891,2202832,67035,29250,0.9730588901307863,0.01327836167261053
global_calibrated,injection,time_quartile_1,0.01,0.13820280134677887,68891,499038,67035,2084,0.9730588901307863,0.004176034690744994
global_calibrated,injection,time_quartile_2,0.01,0.13820280134677887,0,567932,0,4516,,0.007951656184191065
global_calibrated,injection,time_quartile_3,0.01,0.13820280134677887,0,567931,0,18856,,0.03320121634494331
global_calibrated,injection,time_quartile_4,0.01,0.13820280134677887,0,567931,0,3794,,0.00668038899091615
global_calibrated,mitm,full_test,0.001,0.28303343057632446,1161,2270562,1115,46121,0.9603789836347976,0.020312592212853028
global_calibrated,mitm,time_quartile_1,0.001,0.28303343057632446,0,567929,0,1495,,0.0026323712999336184
global_calibrated,mitm,time_quartile_2,0.001,0.28303343057632446,0,567932,0,2004,,0.003528591451089215
global_calibrated,mitm,time_quartile_3,0.001,0.28303343057632446,0,567931,0,288,,0.0005071038559261601
global_calibrated,mitm,time_quartile_4,0.001,0.28303343057632446,1161,566770,1115,42334,0.9603789836347976,0.07469343825537696
global_calibrated,mitm,full_test,0.01,0.11104914546012878,1161,2270562,1149,75499,0.9896640826873385,0.03325123912053492
global_calibrated,mitm,time_quartile_1,0.01,0.11104914546012878,0,567929,0,6935,,0.0122110334214312
global_calibrated,mitm,time_quartile_2,0.01,0.11104914546012878,0,567932,0,6115,,0.010767134093518238
global_calibrated,mitm,time_quartile_3,0.01,0.11104914546012878,0,567931,0,9020,,0.01588221104324293
global_calibrated,mitm,time_quartile_4,0.01,0.11104914546012878,1161,566770,1149,53429,0.9896640826873385,0.09426928030770859
global_calibrated,password,full_test,0.001,0.12353397160768509,210951,2060772,210652,54169,0.9985826092315278,0.02628578028039977
global_calibrated,password,time_quartile_1,0.001,0.12353397160768509,0,567929,0,1302,,0.00229254008863784
global_calibrated,password,time_quartile_2,0.001,0.12353397160768509,182192,385740,181963,51540,0.9987430842188461,0.13361331466791102
global_calibrated,password,time_quartile_3,0.001,0.12353397160768509,28759,539172,28689,733,0.9975659793455962,0.0013594919617487555
global_calibrated,password,time_quartile_4,0.001,0.12353397160768509,0,567931,0,594,,0.001045901702847705
global_calibrated,password,full_test,0.01,0.05592052638530731,210951,2060772,210801,64031,0.9992889343970874,0.031071365488273328
global_calibrated,password,time_quartile_1,0.01,0.05592052638530731,0,567929,0,5672,,0.009987163888443801
global_calibrated,password,time_quartile_2,0.01,0.05592052638530731,182192,385740,182082,52756,0.99939624132783,0.13676569710167472
global_calibrated,password,time_quartile_3,0.01,0.05592052638530731,28759,539172,28719,3562,0.9986091310546263,0.006606426149725876
global_calibrated,password,time_quartile_4,0.01,0.05592052638530731,0,567931,0,2041,,0.003593746423421155
global_calibrated,ransomware,full_test,0.001,0.18005874752998352,709,2271014,648,10328,0.9139633286318759,0.004547748274559294
global_calibrated,ransomware,time_quartile_1,0.001,0.18005874752998352,0,567929,0,93,,0.00016375286347413144
global_calibrated,ransomware,time_quartile_2,0.001,0.18005874752998352,0,567932,0,1091,,0.0019210046273145376
global_calibrated,ransomware,time_quartile_3,0.001,0.18005874752998352,0,567931,0,478,,0.000841651538655224
global_calibrated,ransomware,time_quartile_4,0.001,0.18005874752998352,709,567222,648,8666,0.9139633286318759,0.015277968767078851
global_calibrated,ransomware,full_test,0.01,0.04677661135792732,709,2271014,669,71355,0.9435825105782792,0.03141988556653548
global_calibrated,ransomware,time_quartile_1,0.01,0.04677661135792732,0,567929,0,1148,,0.0020213794329925045
global_calibrated,ransomware,time_quartile_2,0.01,0.04677661135792732,0,567932,0,2417,,0.004255791186268778
global_calibrated,ransomware,time_quartile_3,0.01,0.04677661135792732,0,567931,0,6980,,0.012290225397099296
global_calibrated,ransomware,time_quartile_4,0.01,0.04677661135792732,709,567222,669,60810,0.9435825105782792,0.10720670213778732
global_calibrated,scanning,full_test,0.001,0.2978537976741791,6029,2265694,1563,3351,0.2592469729640073,0.0014790170252470104
global_calibrated,scanning,time_quartile_1,0.001,0.2978537976741791,6029,561900,1563,45,0.2592469729640073,8.00854244527496e-05
global_calibrated,scanning,time_quartile_2,0.001,0.2978537976741791,0,567932,0,7,,1.232541924033159e-05
global_calibrated,scanning,time_quartile_3,0.001,0.2978537976741791,0,567931,0,75,,0.00013205829581410417
global_calibrated,scanning,time_quartile_4,0.001,0.2978537976741791,0,567931,0,3224,,0.005676745942728959
global_calibrated,scanning,full_test,0.01,0.09257931262254715,6029,2265694,4652,40376,0.7716039144136673,0.017820588305393403
global_calibrated,scanning,time_quartile_1,0.01,0.09257931262254715,6029,561900,4652,2447,0.7716039144136673,0.004354867414130628
global_calibrated,scanning,time_quartile_2,0.01,0.09257931262254715,0,567932,0,1134,,0.0019967179169337176
global_calibrated,scanning,time_quartile_3,0.01,0.09257931262254715,0,567931,0,2185,,0.003847298351384235
global_calibrated,scanning,time_quartile_4,0.01,0.09257931262254715,0,567931,0,34610,,0.06094050157501527
global_calibrated,xss,full_test,0.001,0.2261141538619995,343854,1927869,317709,127606,0.9239648222792232,0.06619018200925478
global_calibrated,xss,time_quartile_1,0.001,0.2261141538619995,0,567929,0,1100,,0.001936861826038114
global_calibrated,xss,time_quartile_2,0.001,0.2261141538619995,0,567932,0,796,,0.0014015762450434207
global_calibrated,xss,time_quartile_3,0.001,0.2261141538619995,255032,312899,237663,93121,0.9318948210420653,0.2976072151077504
global_calibrated,xss,time_quartile_4,0.001,0.2261141538619995,88822,479109,80046,32589,0.9011956497264191,0.0680200121475489
global_calibrated,xss,full_test,0.01,0.09141002595424652,343854,1927869,342501,152922,0.9960651904587412,0.07932177964374135
global_calibrated,xss,time_quartile_1,0.01,0.09141002595424652,0,567929,0,7182,,0.012645946940550667
global_calibrated,xss,time_quartile_2,0.01,0.09141002595424652,0,567932,0,3024,,0.005324581111823246
global_calibrated,xss,time_quartile_3,0.01,0.09141002595424652,255032,312899,254213,105210,0.9967886382885285,0.3362426853393587
global_calibrated,xss,time_quartile_4,0.01,0.09141002595424652,88822,479109,88288,37506,0.9939879759519038,0.07828281247064864
designed_e1_raw,backdoor,full_test,0.001,0.05820014327764511,40030,2231693,40012,7879,0.9995503372470647,0.003530503523558124
designed_e1_raw,backdoor,time_quartile_1,0.001,0.05820014327764511,0,567929,0,124,,0.00021833715129884192
designed_e1_raw,backdoor,time_quartile_2,0.001,0.05820014327764511,0,567932,0,600,,0.0010564645063141362
designed_e1_raw,backdoor,time_quartile_3,0.001,0.05820014327764511,0,567931,0,3591,,0.006322951203579308
designed_e1_raw,backdoor,time_quartile_4,0.001,0.05820014327764511,40030,527901,40012,3564,0.9995503372470647,0.0067512658623491905
designed_e1_raw,backdoor,full_test,0.01,0.018969547003507614,40030,2231693,40014,63996,0.9996002997751686,0.02867598724376516
designed_e1_raw,backdoor,time_quartile_1,0.01,0.018969547003507614,0,567929,0,1505,,0.002649979134715783
designed_e1_raw,backdoor,time_quartile_2,0.01,0.018969547003507614,0,567932,0,924,,0.0016269553397237698
designed_e1_raw,backdoor,time_quartile_3,0.01,0.018969547003507614,0,567931,0,17926,,0.03156369347684842
designed_e1_raw,backdoor,time_quartile_4,0.01,0.018969547003507614,40030,527901,40014,43641,0.9996002997751686,0.08266890951144248
designed_e1_raw,benign,full_test,0.001,0.6067051291465759,1474302,797421,1015864,1018,0.6890474271892733,0.0012766154891832545
designed_e1_raw,benign,time_quartile_1,0.001,0.6067051291465759,394793,173136,327561,992,0.8297031608969764,0.005729599852139358
designed_e1_raw,benign,time_quartile_2,0.001,0.6067051291465759,358160,209772,276457,0,0.7718812821085549,0.0
designed_e1_raw,benign,time_quartile_3,0.001,0.6067051291465759,284140,283791,96206,12,0.3385866122334061,4.228463904774993e-05
designed_e1_raw,benign,time_quartile_4,0.001,0.6067051291465759,437209,130722,315640,14,0.7219430524074298,0.00010709750462814216
designed_e1_raw,benign,full_test,0.01,0.17036622762680054,1474302,797421,1256229,12183,0.8520839013987637,0.015278002460431817
designed_e1_raw,benign,time_quartile_1,0.01,0.17036622762680054,394793,173136,393141,5449,0.9958155286441249,0.03147236854264855
designed_e1_raw,benign,time_quartile_2,0.01,0.17036622762680054,358160,209772,303947,64,0.8486346884074156,0.00030509314875197833
designed_e1_raw,benign,time_quartile_3,0.01,0.17036622762680054,284140,283791,177002,3308,0.6229393960723587,0.011656465497496398
designed_e1_raw,benign,time_quartile_4,0.01,0.17036622762680054,437209,130722,382139,3362,0.8740419341779332,0.025718700754272426
designed_e1_raw,ddos,full_test,0.001,0.2067357897758484,103338,2168385,101538,3432,0.9825814318063055,0.001582744761654411
designed_e1_raw,ddos,time_quartile_1,0.001,0.2067357897758484,75758,492171,74149,440,0.978761318936614,0.0008939982241944365
designed_e1_raw,ddos,time_quartile_2,0.001,0.2067357897758484,27580,540352,27389,1085,0.9930746918056562,0.002007950373090134
designed_e1_raw,ddos,time_quartile_3,0.001,0.2067357897758484,0,567931,0,643,,0.0011321797894462532
designed_e1_raw,ddos,time_quartile_4,0.001,0.2067357897758484,0,567931,0,1264,,0.0022256224787870356
designed_e1_raw,ddos,full_test,0.01,0.06949833780527115,103338,2168385,102120,39553,0.9882134355222667,0.018240764439894207
designed_e1_raw,ddos,time_quartile_1,0.01,0.06949833780527115,75758,492171,74650,30804,0.9853744819029013,0.06258800295019414
designed_e1_raw,ddos,time_quartile_2,0.01,0.06949833780527115,27580,540352,27470,2437,0.9960116026105874,0.004510023096055905
designed_e1_raw,ddos,time_quartile_3,0.01,0.06949833780527115,0,567931,0,3044,,0.005359806032775108
designed_e1_raw,ddos,time_quartile_4,0.01,0.06949833780527115,0,567931,0,3268,,0.0057542201429398995
designed_e1_raw,dos,full_test,0.001,0.23549415171146393,22458,2249265,22072,2291,0.982812360851367,0.0010185549501726119
designed_e1_raw,dos,time_quartile_1,0.001,0.23549415171146393,22458,545471,22072,196,0.982812360851367,0.0003593224937714379
designed_e1_raw,dos,time_quartile_2,0.001,0.23549415171146393,0,567932,0,292,,0.0005141460597395463
designed_e1_raw,dos,time_quartile_3,0.001,0.23549415171146393,0,567931,0,638,,0.0011233759030586461
designed_e1_raw,dos,time_quartile_4,0.001,0.23549415171146393,0,567931,0,1165,,0.0020513055283124183
designed_e1_raw,dos,full_test,0.01,0.10179786384105682,22458,2249265,22242,29909,0.9903820464867753,0.013297232651555064
designed_e1_raw,dos,time_quartile_1,0.01,0.10179786384105682,22458,545471,22242,3138,0.9903820464867753,0.005752826456401899
designed_e1_raw,dos,time_quartile_2,0.01,0.10179786384105682,0,567932,0,1620,,0.0028524541670481678
designed_e1_raw,dos,time_quartile_3,0.01,0.10179786384105682,0,567931,0,9996,,0.017600729666103807
designed_e1_raw,dos,time_quartile_4,0.01,0.10179786384105682,0,567931,0,15155,,0.02668457964083665
designed_e1_raw,injection,full_test,0.001,0.2823207378387451,68891,2202832,66258,9555,0.9617802035098925,0.004337598146386107
designed_e1_raw,injection,time_quartile_1,0.001,0.2823207378387451,68891,499038,66258,2125,0.9617802035098925,0.004258192762875773
designed_e1_raw,injection,time_quartile_2,0.001,0.2823207378387451,0,567932,0,1252,,0.0022044892698421643
designed_e1_raw,injection,time_quartile_3,0.001,0.2823207378387451,0,567931,0,5509,,0.009700122021865333
designed_e1_raw,injection,time_quartile_4,0.001,0.2823207378387451,0,567931,0,669,,0.0011779599986618092
designed_e1_raw,injection,full_test,0.01,0.12119583785533905,68891,2202832,66789,27592,0.9694880318183797,0.012525694197287855
designed_e1_raw,injection,time_quartile_1,0.01,0.12119583785533905,68891,499038,66789,2448,0.9694880318183797,0.004905438062832891
designed_e1_raw,injection,time_quartile_2,0.01,0.12119583785533905,0,567932,0,11595,,0.020416176584520683
designed_e1_raw,injection,time_quartile_3,0.01,0.12119583785533905,0,567931,0,11975,,0.021085307898318632
