true_class,pred_class,selected_expert,reason,DoS_DDoS_accept,Scan_Brute_accept,WebBot_Main_accept,Rare_Micro_accept,DoS_DDoS_margin,Scan_Brute_margin,WebBot_Main_margin,Rare_Micro_margin,DoS_DDoS_stability,Scan_Brute_stability,WebBot_Main_stability,Rare_Micro_stability
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-0.6960874795913696,-2.0486338138580322,0.17709903419017792,-0.8589221835136414,0.5521459579467773,0.929526686668396,0.9881146550178528,0.9999843835830688
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4239604473114014,-2.5320842266082764,0.12677673995494843,-0.8589221835136414,0.2378832846879959,0.9265148043632507,0.9240462183952332,0.9999906420707703
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-1.3534470796585083,-6.185617923736572,0.7329730987548828,-9.817930221557617,0.9295531511306763,0.955579936504364,0.19810277223587036,0.9994831085205078
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.724982261657715,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.3333353102207184,0.8870905637741089,0.9993143081665039,0.9999968409538269
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,True,2.9738311767578125,-9.66115665435791,1.2058846950531006,2.104883909225464,0.9929660558700562,0.8886391520500183,0.9934250712394714,1.0
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.556550979614258,0.9247845411300659,2.215402126312256,-0.8589221835136414,0.5404978394508362,0.8139718770980835,0.9992920160293579,0.9999905824661255
web-attack-�-brute-force,benign,,all_reject,False,False,False,False,-2.4203848838806152,-2.5320820808410645,-0.03822275623679161,-0.8589221835136414,0.37355151772499084,0.9468578100204468,0.822650134563446,0.9999936819076538
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.602665901184082,-2.0486338138580322,0.12177541851997375,-0.8589221835136414,0.27526000142097473,0.9279482960700989,0.9918279647827148,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.724982261657715,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.5448988080024719,0.860224723815918,0.9992760419845581,0.9999874830245972
bot,bot,WebBot_Main,only_accept,False,False,True,False,-5.64606237411499,-0.6885570287704468,2.224538564682007,-0.8589221835136414,0.4238487184047699,0.9816496968269348,0.9995111227035522,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,False,True,True,-4.1514892578125,-11.778438568115234,2.224395751953125,2.0041463375091553,0.1143416315317154,0.9244989156723022,0.9997063875198364,0.9999979138374329
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.8602614402770996,-11.778438568115234,2.224395751953125,2.0041463375091553,0.6829904317855835,0.9247319102287292,0.9995724558830261,0.9999915361404419
web-attack-�-xss,web-attack-�-xss,WebBot_Main,meta_router,True,False,True,False,0.21647347509860992,-10.6725492477417,1.0982974767684937,-0.8589221835136414,0.07756771147251129,0.9199527502059937,0.645665168762207,0.9999936819076538
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.8602709770202637,-11.778438568115234,2.224398136138916,2.0041463375091553,0.7292224764823914,0.9244989156723022,0.9995676279067993,0.999993622303009
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.5320842266082764,0.0413593091070652,-0.8589221835136414,0.2384350746870041,0.9452798962593079,0.885174572467804,1.0
bot,bot,WebBot_Main,only_accept,False,False,True,False,-5.560932159423828,-0.9664214253425598,2.2245736122131348,-0.8589221835136414,0.48439979553222656,0.9525552988052368,0.9995778799057007,0.9999968409538269
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.602665901184082,-2.0486338138580322,0.1590096652507782,-0.8589221835136414,0.4508201479911804,0.9623953700065613,0.9964287877082825,0.9999874830245972
web-attack-�-brute-force,benign,,all_reject,False,False,False,False,-0.6235447525978088,-2.0486338138580322,-0.05858911573886871,-0.8589221835136414,0.42987361550331116,0.9483287930488586,0.9347578883171082,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.6059184074401855,-2.0486338138580322,0.17538176476955414,-0.8589221835136414,0.371487557888031,0.9451718330383301,0.9272788763046265,0.9999906420707703
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054726600646973,-0.6885291934013367,2.224459409713745,-0.8589221835136414,0.45089197158813477,0.9875459671020508,0.9997121691703796,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4239604473114014,-2.0486338138580322,0.2808424234390259,-0.8589221835136414,0.2778248190879822,0.9247913360595703,0.9829510450363159,0.9999874830245972
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.602665901184082,-2.0486338138580322,0.028167136013507843,-0.8589221835136414,0.4116457402706146,0.9811974763870239,0.7886683940887451,0.9999843835830688
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054726600646973,-0.6885291934013367,2.2244532108306885,-0.8589221835136414,0.2695149779319763,0.9794661402702332,0.9997386932373047,0.9999843835830688
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.5556182861328125,-2.4845187664031982,0.5186793208122253,-0.8589221835136414,0.34475618600845337,0.9288414716720581,0.9932090640068054,0.9999905824661255
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.6059184074401855,-2.0486338138580322,0.430317759513855,-0.8589221835136414,0.34263643622398376,0.963973879814148,0.989571750164032,0.9999843835830688
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.5519204139709473,-2.4845187664031982,0.07019398361444473,-0.8589221835136414,0.27716541290283203,0.9656156301498413,0.8490613102912903,0.9999906420707703
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054832458496094,-0.6885291934013367,2.2244229316711426,-0.8589221835136414,0.4906628131866455,0.9772836565971375,0.9996320605278015,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.874490737915039,-11.778438568115234,2.224393606185913,2.0041463375091553,0.36733490228652954,0.943366527557373,0.9998399615287781,0.9999915361404419
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.877174377441406,-0.6885291934013367,2.2244796752929688,-0.8589221835136414,0.5571809411048889,0.9772836565971375,0.9997346997261047,0.9999905824661255
bot,bot,WebBot_Main,only_accept,False,False,True,False,-5.175589084625244,-1.0313084125518799,2.22446608543396,-0.8589221835136414,0.26177534461021423,0.9199773669242859,0.9997491836547852,0.9999843835830688
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.724982261657715,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.22355887293815613,0.8408377766609192,0.9993671178817749,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.860278844833374,-9.917630195617676,2.2243947982788086,2.0041463375091553,0.321053683757782,0.9809422492980957,0.9995689392089844,0.9999958276748657
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.5621883869171143,-2.4845187664031982,0.07726863026618958,-0.8589221835136414,0.3398112952709198,0.9124481081962585,0.8050991892814636,0.9999905824661255
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.860311985015869,-11.778438568115234,2.2243802547454834,2.0041463375091553,0.6367858648300171,0.9620011448860168,0.9994277954101562,0.999993622303009
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054794788360596,-0.6885291934013367,2.2244696617126465,-0.8589221835136414,0.7516560554504395,0.9890786409378052,0.9997331500053406,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.5519204139709473,-2.4845187664031982,0.06287453323602676,-0.8589221835136414,0.22706004977226257,0.9484248161315918,0.8852272033691406,0.9999936819076538
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.449627161026001,-2.5320842266082764,0.17941191792488098,-0.8589221835136414,0.3297550082206726,0.9296706914901733,0.9283836483955383,0.9999936819076538
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.0486338138580322,0.051051340997219086,-0.8589221835136414,0.3916643559932709,0.946750283241272,0.9162178039550781,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,meta_router,True,False,True,False,1.2871949672698975,-6.130338191986084,1.0437310934066772,-9.817930221557617,0.966633141040802,0.971741795539856,0.9982088208198547,0.9997932314872742
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.5320842266082764,0.1075320616364479,-0.8589221835136414,0.3047463893890381,0.9624670147895813,0.9745714068412781,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.6059184074401855,-2.0486338138580322,0.2687959372997284,-0.8589221835136414,0.3035198748111725,0.982775866985321,0.9821338653564453,0.9999906420707703
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054832458496094,-0.6885291934013367,2.2244279384613037,-0.8589221835136414,0.18996411561965942,0.9794660806655884,0.9998167157173157,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.860311985015869,-11.778438568115234,2.224395751953125,2.0041463375091553,0.5020374059677124,0.9433664083480835,0.9994385838508606,0.9999979138374329
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.860311985015869,-11.778438568115234,2.224393367767334,2.0041463375091553,0.3672889173030853,0.9247319102287292,0.9995710253715515,0.9999915361404419
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,True,3.095515012741089,-10.960286140441895,1.3520272970199585,2.104883909225464,0.9908822774887085,0.9620264768600464,0.9820512533187866,1.0
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.420475482940674,-2.0486316680908203,0.19447016716003418,-0.8589221835136414,0.2616402506828308,0.963973879814148,0.8908669352531433,0.9999906420707703
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.6325180530548096,-2.0486338138580322,0.11616231501102448,-0.8589221835136414,0.2651748061180115,0.9279482960700989,0.7765405178070068,0.9999843835830688
bot,bot,WebBot_Main,meta_router,False,False,True,True,-4.1514892578125,-12.13886547088623,2.224400281906128,2.0041463375091553,0.483126163482666,0.9623600244522095,0.9996892809867859,0.9999958276748657
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-0.6138838529586792,-2.0486316680908203,0.016304515302181244,-0.8589221835136414,0.3612585663795471,0.9467503428459167,0.8192492723464966,0.9999906420707703
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.5556182861328125,-2.4845187664031982,0.36059486865997314,-0.8589221835136414,0.3163726031780243,0.9468299150466919,0.995563805103302,0.9999874830245972
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.5519204139709473,-2.5320842266082764,0.05497442185878754,-0.8589221835136414,0.1689210832118988,0.914061427116394,0.9553142786026001,0.9999905824661255
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.765389919281006,-11.693613052368164,2.2243947982788086,2.0041463375091553,0.8176921606063843,0.9439667463302612,0.9996989965438843,0.9999915361404419
bot,bot,WebBot_Main,meta_router,False,False,True,True,-4.454046249389648,-11.247706413269043,2.2244083881378174,2.0041463375091553,0.5254576802253723,0.9437404870986938,0.9995496869087219,0.9999958276748657
bot,bot,WebBot_Main,meta_router,False,False,True,True,-5.026185989379883,-11.247706413269043,2.2244083881378174,2.0041463375091553,0.234246164560318,0.9444878697395325,0.9998224377632141,0.9999915361404419
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-0.6138843894004822,-2.5320842266082764,0.040034253150224686,-0.8589221835136414,0.1646585464477539,0.9280927777290344,0.8600794076919556,0.9999874830245972
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-0.6138843894004822,-2.5320842266082764,0.014374450780451298,-0.8589221835136414,0.4550682008266449,0.9265148043632507,0.8565688133239746,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.724982261657715,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.6037817001342773,0.8268964886665344,0.999267578125,0.9999874830245972
web-attack-�-xss,benign,,all_reject,False,False,False,False,-0.6138843894004822,-2.5320842266082764,-0.002703376580029726,-0.8589221835136414,0.327725350856781,0.9640449285507202,0.8479555249214172,0.9999905824661255
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.317417621612549,-2.0486338138580322,0.15872174501419067,-0.8589221835136414,0.3684864640235901,0.9138815999031067,0.7810113430023193,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,False,True,True,-4.803249359130859,-11.778438568115234,2.224402666091919,2.0041463375091553,0.33686819672584534,0.943366527557373,0.9993098974227905,0.9999958276748657
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054794788360596,-0.6885291934013367,2.2244696617126465,-0.8589221835136414,0.4907558560371399,0.9831811189651489,0.9996377825737,0.9999874830245972
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.317417621612549,-2.0486338138580322,0.3620227873325348,-0.8589221835136414,0.4979817271232605,0.9279482960700989,0.6664050817489624,0.9999936819076538
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054794788360596,-0.6885291934013367,2.2244796752929688,-0.8589221835136414,0.36034923791885376,0.9949760437011719,0.9999058842658997,0.9999906420707703
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-0.747943103313446,-2.4845187664031982,0.03737189620733261,-0.8589221835136414,0.32757407426834106,0.9280779957771301,0.8718962669372559,0.9999843835830688
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.8602709770202637,-11.693613052368164,2.2243874073028564,2.0041463375091553,0.1863517463207245,0.9437733888626099,0.9995535016059875,0.9999979138374329
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054726600646973,-0.6885291934013367,2.2244532108306885,-0.8589221835136414,0.621118426322937,0.9794660806655884,0.9998054504394531,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.6930742263793945,-11.693613052368164,2.2243874073028564,2.0041463375091553,0.18573182821273804,0.9252119064331055,0.9996954202651978,0.9999915361404419
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4239604473114014,-2.0486338138580322,0.1848251074552536,-0.8589221835136414,0.2778248190879822,0.9091463088989258,0.9283083081245422,0.9999843835830688
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.595036506652832,-0.6885291934013367,2.224435806274414,-0.8589221835136414,0.40673232078552246,0.9772836565971375,0.9995467066764832,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4239604473114014,-2.5320842266082764,0.16584287583827972,-0.8589221835136414,0.37244540452957153,0.9828099012374878,0.9703839421272278,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.7616593837738037,-11.693318367004395,2.2243878841400146,2.0041463375091553,0.36952194571495056,0.9997283816337585,0.9993263483047485,0.9999915361404419
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.317417621612549,-2.5320842266082764,0.13179348409175873,-0.8589221835136414,0.3571729362010956,0.9312485456466675,0.7997881770133972,0.9999936819076538
bot,bot,WebBot_Main,only_accept,False,False,True,False,-5.873701572418213,-0.6885291934013367,2.2246270179748535,-0.8589221835136414,0.47777825593948364,0.9853636026382446,0.9995467066764832,0.9999968409538269
bot,bot,WebBot_Main,meta_router,False,False,True,True,-4.020354270935059,-11.693613052368164,2.224397897720337,2.0041463375091553,0.19467231631278992,0.9065538644790649,0.9996048808097839,0.9999915361404419
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4239604473114014,-2.0486338138580322,0.5752648115158081,-0.8589221835136414,0.37244540452957153,0.9483286738395691,0.9933167695999146,0.9999874830245972
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.498793125152588,-2.0486338138580322,0.002183038741350174,-0.8589221835136414,0.2884586453437805,0.9467503428459167,0.8186014890670776,0.9999843835830688
heartbleed,heartbleed,Rare_Micro,meta_router,False,False,True,True,-2.487297773361206,-6.349423408508301,0.09951724857091904,6.506745338439941,0.7580946683883667,0.9540024995803833,0.5578476190567017,0.6913014054298401
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.0486338138580322,0.12869475781917572,-0.8589221835136414,0.4896259903907776,0.9451718330383301,0.8743699789047241,0.9999905824661255
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-3.796499252319336,-5.211531162261963,0.741513192653656,-0.8589221835136414,0.6496610641479492,0.8047488331794739,0.9841474294662476,0.9999905824661255
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054794788360596,-0.6885291934013367,2.2244796752929688,-0.8589221835136414,0.6212204694747925,0.980998694896698,0.9999058842658997,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4239604473114014,-2.5320842266082764,0.3125525116920471,-0.8589221835136414,0.16837307810783386,0.9077497720718384,0.9898673892021179,0.9999906420707703
web-attack-�-sql-injection,web-attack-�-sql-injection,WebBot_Main,only_accept,False,False,True,False,-6.920647621154785,-15.053488731384277,1.159385085105896,-0.8589221835136414,0.25940436124801636,0.8772336840629578,0.21171648800373077,0.9999843835830688
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.556550979614258,0.9247845411300659,2.215402126312256,-0.8589221835136414,0.4337543547153473,0.9204187393188477,0.9993400573730469,0.9999905824661255
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-0.6991735696792603,-2.4845187664031982,0.07516514509916306,-0.8589221835136414,0.2319306582212448,0.9640377163887024,0.7803874611854553,0.9999906420707703
infiltration,infiltration,Rare_Micro,meta_router,False,False,True,True,-3.0354976654052734,-2.1430163383483887,0.11950591206550598,2.0041463375091553,0.45052844285964966,0.9998823404312134,0.9773743748664856,0.9999936819076538
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.5320842266082764,0.23927359282970428,-0.8589221835136414,0.41258150339126587,0.9468578100204468,0.9940764307975769,0.9999874830245972
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.449627161026001,-2.5320842266082764,0.05167710408568382,-0.8589221835136414,0.5752385258674622,0.9452798962593079,0.9512654542922974,0.9999968409538269
bot,bot,WebBot_Main,only_accept,False,False,True,False,-5.419013500213623,-1.0313084125518799,2.22446608543396,-0.8589221835136414,0.3562306761741638,0.8703333139419556,0.9995972514152527,0.9999906420707703
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.5519187450408936,-2.4845166206359863,0.11352631449699402,-0.8589221835136414,0.27717122435569763,0.9265000224113464,0.7462673187255859,0.9999874830245972
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054794788360596,-0.6885291934013367,2.2244796752929688,-0.8589221835136414,0.4907848834991455,0.9794660806655884,0.9999058842658997,0.9999936819076538
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.550956726074219,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.4336616098880768,0.8139718174934387,0.9993311762809753,0.9999906420707703
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.724982261657715,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.6037817001342773,0.9204187393188477,0.9992759823799133,0.9999906420707703
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.0486338138580322,0.1137222945690155,-0.8589221835136414,0.23843510448932648,0.9451718330383301,0.9600496292114258,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.550956726074219,0.9247845411300659,2.224501609802246,-0.8589221835136414,0.4890057146549225,0.8935529589653015,0.9993036389350891,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.860311985015869,-11.778438568115234,2.224395751953125,2.0041463375091553,0.41350048780441284,0.9247319102287292,0.9998360872268677,0.999993622303009
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.5320842266082764,0.13119815289974213,-0.8589221835136414,0.3916643559932709,0.9280927777290344,0.8365481495857239,0.9999843835830688
bot,bot,WebBot_Main,only_accept,False,False,True,False,-6.054794788360596,-0.6885291934013367,2.224487066268921,-0.8589221835136414,0.49078482389450073,0.9949760437011719,0.9997442960739136,0.9999906420707703
web-attack-�-brute-force,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.733675956726074,-2.5320842266082764,0.080807164311409,-0.8589221835136414,0.38623324036598206,0.9280927777290344,0.8633577227592468,0.9999936819076538
web-attack-�-xss,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.0486338138580322,0.11949878931045532,-0.8589221835136414,0.45345479249954224,0.9247913360595703,0.9919689297676086,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-0.747943103313446,-2.4845187664031982,0.16756686568260193,-0.8589221835136414,0.47243231534957886,0.9452688097953796,0.9587491750717163,0.9999874830245972
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Main,only_accept,False,False,True,False,-3.796499252319336,-5.211531162261963,0.7117565870285034,-0.8589221835136414,0.49587374925613403,0.8059711456298828,0.9609888195991516,0.9999874830245972
web-attack-�-xss,web-attack-�-xss,WebBot_Main,only_accept,False,False,True,False,-2.4204769134521484,-2.0486338138580322,0.09384410083293915,-0.8589221835136414,0.2616366744041443,0.9279482960700989,0.8825044631958008,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,False,True,True,-2.8603427410125732,-11.693613052368164,2.2243947982788086,2.0041463375091553,0.5944778323173523,0.9439667463302612,0.9993085861206055,0.9999915361404419
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.556330680847168,0.9247845411300659,2.215402126312256,-0.8589221835136414,0.3822264075279236,0.8870905637741089,0.999259352684021,0.9999874830245972
bot,bot,WebBot_Main,meta_router,False,True,True,False,-8.556330680847168,0.9247845411300659,2.215402126312256,-0.8589221835136414,0.48896265029907227,0.8268965482711792,0.9993330836296082,0.9999874830245972
