index,class_id,class,family,split_role,pca1,pca2,tsne1,tsne2
17933,9,normal,Normal,Known_Source,-1.8533448,-0.012282465,-3.011817,-24.093554
18139,9,normal,Normal,Known_Source,5.165616,0.017611412,-13.284125,47.8247
18274,9,normal,Normal,Known_Source,-0.36658794,0.11841863,39.7028,41.46214
18378,9,normal,Normal,Known_Source,-2.2225683,0.1739486,79.34376,12.269509
19206,9,normal,Normal,Known_Source,-0.45546016,0.10731474,30.790506,31.988745
19676,9,normal,Normal,Known_Source,-1.8475031,-0.0128206955,0.19288768,-25.843433
20032,9,normal,Normal,Known_Source,2.3625119,-0.77205473,-33.137802,44.24498
20687,9,normal,Normal,Known_Source,-0.5744252,0.1293816,50.625637,29.132874
21294,9,normal,Normal,Known_Source,10.021301,-2.114248,-38.949635,51.29348
22624,9,normal,Normal,Known_Source,-1.8184824,-0.013227694,-24.844643,14.609105
24228,9,normal,Normal,Known_Source,18.886261,-3.6762974,-48.35449,53.314236
24263,9,normal,Normal,Known_Source,3.8717875,-0.034595422,1.1482595,39.688652
25054,9,normal,Normal,Known_Source,-0.59893787,-0.2698146,-53.77757,39.714825
25061,9,normal,Normal,Known_Source,0.11444131,-0.014782727,30.940632,14.190595
25638,9,normal,Normal,Known_Source,-1.8018801,-0.019920848,0.3370645,-29.496906
27358,9,normal,Normal,Known_Source,-1.1894128,-0.040892456,17.64971,7.6522813
27875,9,normal,Normal,Known_Source,0.5794799,0.045014597,36.63987,48.487236
28297,9,normal,Normal,Known_Source,-1.7812302,-0.024890196,-28.264654,-18.959703
29678,9,normal,Normal,Known_Source,-1.8070314,-0.020645572,-50.92754,1.7579404
29962,9,normal,Normal,Known_Source,-1.0840118,-0.050198033,-49.003773,71.23615
30499,9,normal,Normal,Known_Source,1.5950453,0.10900529,12.474525,36.005707
30585,9,normal,Normal,Known_Source,-1.6961167,-0.01817286,-73.413414,-9.691908
30976,9,normal,Normal,Known_Source,-1.6391265,0.0064437906,-34.259205,33.026623
31014,9,normal,Normal,Known_Source,-1.6914732,0.0071318485,-26.157764,31.562853
31224,9,normal,Normal,Known_Source,-1.779595,0.0087311845,50.349667,-5.6499314
31984,9,normal,Normal,Known_Source,-1.8331802,-0.016117122,-29.130472,-12.193451
32030,9,normal,Normal,Known_Source,-1.7275486,-0.035605527,-83.31374,-25.037846
32087,9,normal,Normal,Known_Source,-1.7790809,-0.0013265568,48.754093,-3.773684
32815,9,normal,Normal,Known_Source,-1.2528983,0.15952936,66.63389,27.321808
32933,9,normal,Normal,Known_Source,4.351527,1.5162528,-5.0579243,48.126446
33038,9,normal,Normal,Known_Source,-1.2203908,-0.036574345,17.774845,7.944151
33350,9,normal,Normal,Known_Source,6.792968,-0.4600273,-20.868189,48.878326
33765,9,normal,Normal,Known_Source,-0.55408645,0.120562464,31.586868,11.452341
33893,9,normal,Normal,Known_Source,-1.9885318,0.032475732,-14.983047,-102.9633
33920,9,normal,Normal,Known_Source,7.2000127,-1.494738,-34.09958,49.600063
34315,9,normal,Normal,Known_Source,-0.9584682,0.10056769,52.926907,16.718946
34649,9,normal,Normal,Known_Source,-1.7944843,-0.022358771,-19.514166,-14.642752
34815,9,normal,Normal,Known_Source,-1.7906772,0.0067639723,52.82331,-1.852246
35327,9,normal,Normal,Known_Source,3.0490172,-0.028623546,-6.775643,35.187126
35460,9,normal,Normal,Known_Source,-1.7311622,-0.033084657,-76.7168,-1.7751101
35544,9,normal,Normal,Known_Source,2.0800633,-0.0017993799,-9.243388,46.679127
36061,9,normal,Normal,Known_Source,-1.2487133,-0.04228229,20.950096,16.849539
36292,9,normal,Normal,Known_Source,-0.24622281,0.059448667,33.705727,43.287758
36464,9,normal,Normal,Known_Source,-1.832309,-0.017221823,-2.9117389,3.9641466
36622,9,normal,Normal,Known_Source,-1.3893031,-0.013264492,-55.372696,70.34928
38104,9,normal,Normal,Known_Source,-1.2208948,0.17032345,-53.139744,67.09343
38756,9,normal,Normal,Known_Source,-0.6147376,-0.26650798,-53.791595,39.709503
39101,9,normal,Normal,Known_Source,4.3175573,0.7979251,-4.969768,46.8899
39126,9,normal,Normal,Known_Source,5.5279517,0.010619297,-13.272536,47.863605
41070,9,normal,Normal,Known_Source,18.576967,-3.5912263,-48.280113,53.240562
41655,9,normal,Normal,Known_Source,10.199726,-2.1455262,-39.27259,51.3945
42086,9,normal,Normal,Known_Source,-0.82422376,0.08150812,53.194916,15.930256
42363,9,normal,Normal,Known_Source,2.010738,0.8637778,23.396507,56.35423
42534,9,normal,Normal,Known_Source,-1.745459,0.05069035,-64.662865,57.036434
42670,9,normal,Normal,Known_Source,-1.1938589,0.1286443,66.81408,27.908419
43589,9,normal,Normal,Known_Source,-1.8423474,-0.012806563,-32.86586,-82.24486
43618,9,normal,Normal,Known_Source,-1.8912818,0.04543542,-103.673164,-21.28695
44319,9,normal,Normal,Known_Source,-2.0050154,0.008015063,-11.094789,-106.02769
44662,9,normal,Normal,Known_Source,-1.7288151,-0.035531994,-78.37317,-27.0409
44849,9,normal,Normal,Known_Source,-1.6559154,0.054970503,-56.87345,74.79573
44887,9,normal,Normal,Known_Source,-1.7260482,-0.08389239,47.035236,-70.58784
45034,9,normal,Normal,Known_Source,-1.0220375,0.12037095,34.29754,13.121615
45054,9,normal,Normal,Known_Source,-0.75770444,0.09068715,33.54114,12.778062
45402,9,normal,Normal,Known_Source,-1.8411887,-0.015401262,-27.461761,3.0526438
45449,9,normal,Normal,Known_Source,2.5004823,-0.1133894,-44.663773,68.801254
45639,9,normal,Normal,Known_Source,-1.7803538,0.01564532,49.20607,1.621913
45830,9,normal,Normal,Known_Source,-0.49763528,0.10430699,50.506516,29.567139
46138,9,normal,Normal,Known_Source,8.086453,-1.7626795,-36.11669,50.0543
46305,9,normal,Normal,Known_Source,-1.8090659,-0.021148385,-33.96301,6.0092783
47148,9,normal,Normal,Known_Source,6.7860866,-1.1985824,-27.633198,52.971615
47351,9,normal,Normal,Known_Source,1.692167,-0.012305224,21.437378,44.39917
47363,9,normal,Normal,Known_Source,9.683455,-2.0469327,-38.37808,51.03929
47584,9,normal,Normal,Known_Source,-0.50315833,0.10491261,50.508083,29.568188
47674,9,normal,Normal,Known_Source,-1.7580187,-0.03198447,-31.311754,-4.958767
47960,9,normal,Normal,Known_Source,-0.94794244,0.14946885,52.101513,18.934204
48339,9,normal,Normal,Known_Source,-1.8383166,-0.015426137,-38.659657,-10.926683
49030,9,normal,Normal,Known_Source,2.2411726,-0.03884238,11.850818,39.022285
49576,9,normal,Normal,Known_Source,-1.0257902,0.12241145,34.340298,13.162722
50318,9,normal,Normal,Known_Source,-1.8146055,-0.014629502,-5.302539,13.366132
50351,9,normal,Normal,Known_Source,-0.007444306,0.14748162,31.32462,32.84304
50533,9,normal,Normal,Known_Source,-1.7533005,-0.021039454,-77.560875,-44.8855
50764,9,normal,Normal,Known_Source,-1.9545261,0.05663627,85.15436,19.705198
51074,9,normal,Normal,Known_Source,-1.0273081,-0.18016489,-54.621277,39.48456
51679,9,normal,Normal,Known_Source,-1.8505751,-0.014255164,-5.9020114,-6.981656
51792,9,normal,Normal,Known_Source,-1.7835693,-0.023795655,-12.563818,-24.25694
52027,9,normal,Normal,Known_Source,0.47412035,0.22906148,60.214664,35.81979
52284,9,normal,Normal,Known_Source,3.968874,0.80905044,23.083084,55.683323
52547,9,normal,Normal,Known_Source,2.4763958,0.5271698,11.062682,33.644913
53466,9,normal,Normal,Known_Source,-1.7557894,0.014804717,51.10733,-2.1228125
53801,9,normal,Normal,Known_Source,-1.8418176,-0.012572084,-25.28301,-64.72217
53829,9,normal,Normal,Known_Source,-0.1935666,0.12058643,39.266037,44.800804
54072,9,normal,Normal,Known_Source,-1.7292917,-0.033447284,-76.262886,-0.54479885
54100,9,normal,Normal,Known_Source,-0.3694607,0.3574878,12.311394,19.968079
54336,9,normal,Normal,Known_Source,-1.7379075,-0.03258977,-65.71324,-10.776967
54972,9,normal,Normal,Known_Source,2.6020963,-0.47084966,-44.6061,68.65917
55075,9,normal,Normal,Known_Source,-0.8906878,0.1615929,24.771532,28.27814
55577,9,normal,Normal,Known_Source,0.03553908,0.41621897,36.134724,20.880743
55676,9,normal,Normal,Known_Source,-1.7409755,0.0039028884,47.15557,-4.770015
55881,9,normal,Normal,Known_Source,-0.7772206,0.37944442,64.10267,27.785648
56407,9,normal,Normal,Known_Source,-1.9761598,0.02509283,-15.035018,-99.645836
56554,9,normal,Normal,Known_Source,-1.8082463,-0.012610711,2.5742974,-22.614426
56579,9,normal,Normal,Known_Source,-0.7512655,0.09417067,33.485825,12.74959
57071,9,normal,Normal,Known_Source,1.9449704,-0.0028054013,12.05423,38.25478
57593,9,normal,Normal,Known_Source,-1.8417903,-0.00964249,-11.0415745,4.594181
57950,9,normal,Normal,Known_Source,-1.8309745,-0.016750667,-44.438225,-2.9036124
58269,9,normal,Normal,Known_Source,-1.8021615,0.0062466133,49.95511,2.3959458
58553,9,normal,Normal,Known_Source,-2.45389,0.021306137,74.599686,8.362552
58866,9,normal,Normal,Known_Source,-1.1730974,-0.043530963,17.61112,7.572783
59446,9,normal,Normal,Known_Source,-0.89467293,0.1316328,65.71278,29.378529
59701,9,normal,Normal,Known_Source,5.2536583,-0.41411436,-20.846504,48.880432
60129,9,normal,Normal,Known_Source,-1.8579094,-0.012786057,-24.80564,1.0128803
60868,9,normal,Normal,Known_Source,-1.7948246,-0.022581013,-20.673178,-14.344635
63099,9,normal,Normal,Known_Source,0.19154315,0.33519608,61.930923,31.445364
63347,9,normal,Normal,Known_Source,-1.7934308,-0.021783737,-6.872782,-28.213768
63384,9,normal,Normal,Known_Source,6.3149652,0.1769296,-14.34234,50.82696
63477,9,normal,Normal,Known_Source,1.4852549,0.12948145,24.007153,49.296883
63902,9,normal,Normal,Known_Source,-1.7294431,-0.03341832,-76.322174,-0.6643495
64531,9,normal,Normal,Known_Source,-1.8365766,-0.015731387,-40.542942,-9.63826
64676,9,normal,Normal,Known_Source,-1.8385447,-0.015327748,-36.504005,-11.907065
65057,9,normal,Normal,Known_Source,-1.9102963,0.017340023,90.040764,19.542192
66004,9,normal,Normal,Known_Source,-1.8360307,-0.012740241,-31.51784,-59.828735
66013,9,normal,Normal,Known_Source,-1.8261714,-0.011675687,-33.704926,13.111693
66767,9,normal,Normal,Known_Source,-1.8525634,-0.016969163,37.866123,-63.92034
67134,9,normal,Normal,Known_Source,9.145416,-1.9059589,-37.266506,50.63512
67142,9,normal,Normal,Known_Source,-1.8304518,-0.017430823,-16.061373,5.5393
67152,9,normal,Normal,Known_Source,-1.8143041,-0.018782984,-6.632572,-24.441473
68086,9,normal,Normal,Known_Source,3.2140791,0.3903163,-6.070852,39.568188
68531,9,normal,Normal,Known_Source,-1.8311508,-0.010910664,-30.607077,12.848868
69199,9,normal,Normal,Known_Source,-1.7779242,-0.023267347,1.1514053,-33.47621
69386,9,normal,Normal,Known_Source,-0.4002168,0.10058051,50.30721,25.455683
69766,9,normal,Normal,Known_Source,-2.3963175,0.055423968,79.95734,10.929486
70372,9,normal,Normal,Known_Source,-1.8342133,-0.016197082,-40.057083,-10.031094
70479,9,normal,Normal,Known_Source,-0.36589393,0.30018285,36.572384,20.358843
70649,9,normal,Normal,Known_Source,-0.92653835,0.3088765,64.147194,27.695955
70843,9,normal,Normal,Known_Source,-1.838362,-0.0099019185,-19.468119,6.4822555
71125,9,normal,Normal,Known_Source,-1.0409292,0.1700777,66.27622,28.553286
73564,9,normal,Normal,Known_Source,-0.19557424,0.104312174,44.48816,22.617682
75328,9,normal,Normal,Known_Source,-1.9249344,0.08622258,-100.783295,26.686611
75538,9,normal,Normal,Known_Source,-1.1562365,0.14789526,39.473118,17.149334
75553,9,normal,Normal,Known_Source,-1.8288687,-0.015425831,1.3337327,-29.088758
75602,9,normal,Normal,Known_Source,-1.6950837,-0.039427217,-87.54025,-27.693922
76166,9,normal,Normal,Known_Source,-1.6384791,0.077373184,68.60308,24.95198
77150,9,normal,Normal,Known_Source,-1.803929,-0.02053788,-17.427118,-15.722682
78263,9,normal,Normal,Known_Source,-1.8744543,0.043304887,-106.17022,-21.620564
78363,9,normal,Normal,Known_Source,2.1173077,-0.07903996,12.370532,40.174084
78400,9,normal,Normal,Known_Source,2.6586456,-0.10723972,-2.8039973,34.74218
78425,9,normal,Normal,Known_Source,3.1342213,0.008884002,-1.697144,32.81039
78567,9,normal,Normal,Known_Source,-1.4183531,-0.098325215,-69.66089,24.311386
78760,9,normal,Normal,Known_Source,-1.3992047,-0.011896793,-55.499775,70.27992
79060,9,normal,Normal,Known_Source,-1.9999464,0.03192237,-7.0626893,-107.97942
79338,9,normal,Normal,Known_Source,-1.9572365,0.05868593,84.65547,19.848665
79343,9,normal,Normal,Known_Source,-1.8513047,-0.0131274685,-20.102394,-20.207079
80121,9,normal,Normal,Known_Source,-1.8341801,-0.012178361,11.965638,-8.146627
80581,9,normal,Normal,Known_Source,-1.8337612,-0.01617932,-40.917267,-10.006111
81260,9,normal,Normal,Known_Source,-1.7992595,-0.022533633,-46.322426,2.4765291
81262,9,normal,Normal,Known_Source,-1.8241894,-0.018322129,-16.431961,12.004088
82288,9,normal,Normal,Known_Source,0.80124027,0.060743015,22.18104,42.95601
82922,9,normal,Normal,Known_Source,-0.58976007,-0.027363932,31.994097,8.510504
83064,9,normal,Normal,Known_Source,-1.7221348,0.040368393,-65.531006,58.32342
83099,9,normal,Normal,Known_Source,-1.8457226,-0.010549478,-57.68985,-39.371956
83223,9,normal,Normal,Known_Source,4.852273,-1.1761663,-33.665222,47.874557
83625,9,normal,Normal,Known_Source,0.15164764,0.017337801,32.685673,44.4218
84230,9,normal,Normal,Known_Source,-0.15749504,0.28187987,62.476612,32.083275
84272,9,normal,Normal,Known_Source,0.10586888,0.228689,59.44358,36.037014
84649,9,normal,Normal,Known_Source,-0.15395378,-0.36294204,-53.52243,39.862347
84818,9,normal,Normal,Known_Source,-1.8713648,0.04400015,-106.16404,-21.692684
84983,9,normal,Normal,Known_Source,-1.8206265,-0.012339733,-43.728767,8.869591
85167,9,normal,Normal,Known_Source,-0.3341164,0.22447829,63.09305,32.650833
86025,9,normal,Normal,Known_Source,-1.8517276,-0.014015668,-4.598275,-7.654309
88065,9,normal,Normal,Known_Source,-0.47544506,0.20041828,63.614628,32.186897
88242,9,normal,Normal,Known_Source,2.3153193,-0.1936592,-11.634194,32.60166
89967,9,normal,Normal,Known_Source,-1.7485889,0.021206258,59.693943,1.1676527
90784,9,normal,Normal,Known_Source,-1.8355335,-0.01581635,-36.302475,-12.165423
90868,9,normal,Normal,Known_Source,-0.22806719,0.18072242,31.531796,32.717144
91035,9,normal,Normal,Known_Source,-1.7834433,0.0068349615,51.2403,-4.816892
92548,9,normal,Normal,Known_Source,-0.48552775,0.12410868,50.31313,27.57205
92607,9,normal,Normal,Known_Source,-1.6973484,0.0078022555,-26.560907,32.668743
92833,9,normal,Normal,Known_Source,7.076022,-0.26912305,-16.697098,52.42603
92844,9,normal,Normal,Known_Source,-1.7250621,-0.034138482,-74.8043,1.5566387
93303,9,normal,Normal,Known_Source,-1.7264462,-0.036034357,-83.21691,-27.23995
95572,9,normal,Normal,Known_Source,-1.957409,0.012341749,-20.039747,-96.24156
95839,9,normal,Normal,Known_Source,-1.8700752,0.02899854,-97.09229,14.462843
97230,9,normal,Normal,Known_Source,-1.7275149,-0.022817085,-39.59077,26.035997
97303,9,normal,Normal,Known_Source,-1.9598181,0.06128238,84.0199,19.968533
97782,9,normal,Normal,Known_Source,2.2202988,0.16994844,12.098692,44.37664
97981,9,normal,Normal,Known_Source,2.6750824,-0.10174575,-3.2669713,28.464632
98290,9,normal,Normal,Known_Source,2.2237082,0.22440402,8.11135,38.149803
98572,9,normal,Normal,Known_Source,-1.949105,0.011159755,-19.347591,-96.11934
99487,9,normal,Normal,Known_Source,-1.835229,-0.016135897,-41.468033,2.0996232
99729,9,normal,Normal,Known_Source,-1.7265577,-0.022504682,-39.31904,26.09669
100134,9,normal,Normal,Known_Source,12.521219,-1.6102943,-25.0818,57.478065
100629,9,normal,Normal,Known_Source,-1.7705907,-0.02640663,-11.895941,-24.407558
100737,9,normal,Normal,Known_Source,-2.447871,0.023617605,74.51715,8.462756
100783,9,normal,Normal,Known_Source,5.4866247,1.1622933,-5.919349,52.554703
101521,9,normal,Normal,Known_Source,-1.1956949,-0.049658187,21.458689,15.235141
102353,9,normal,Normal,Known_Source,-0.5352502,0.21844414,48.67759,26.86383
102402,9,normal,Normal,Known_Source,-1.7213731,-0.022790853,-38.44301,26.235641
102685,9,normal,Normal,Known_Source,2.2629282,0.3986192,8.233066,37.788948
103532,9,normal,Normal,Known_Source,2.4362686,-0.1791635,-10.922039,32.629597
103637,9,normal,Normal,Known_Source,-1.2913625,0.15622476,68.28722,25.290844
103676,9,normal,Normal,Known_Source,3.3168519,-0.076532714,0.17673607,38.52199
103830,9,normal,Normal,Known_Source,-1.4386649,-0.09407508,-69.66064,24.308159
104122,9,normal,Normal,Known_Source,3.1491694,0.51297677,-44.54681,68.863976
104330,9,normal,Normal,Known_Source,-0.6067436,0.19696943,63.947643,31.596724
104346,9,normal,Normal,Known_Source,-1.8750027,0.029840747,-97.062454,14.565347
104993,9,normal,Normal,Known_Source,-1.8466747,-0.010267664,-59.01007,-38.1135
105862,9,normal,Normal,Known_Source,-1.308075,-0.009278219,-55.06835,74.02867
106011,9,normal,Normal,Known_Source,-1.9846637,0.058934227,84.52602,18.727884
106194,9,normal,Normal,Known_Source,-1.8711658,0.030065518,-97.05731,14.439417
106566,9,normal,Normal,Known_Source,-2.0098653,0.01178138,-14.193102,-106.45701
107350,9,normal,Normal,Known_Source,-0.49851352,0.12584308,30.706427,31.679243
107483,9,normal,Normal,Known_Source,5.717734,-1.5128716,-50.774857,42.221264
108076,9,normal,Normal,Known_Source,-1.6851792,0.03455035,-56.761265,74.7125
108101,9,normal,Normal,Known_Source,-1.2913935,0.18505792,66.6935,27.093052
108408,9,normal,Normal,Known_Source,0.36667418,0.1615948,59.297268,36.478645
108770,9,normal,Normal,Known_Source,-1.7418567,0.05616498,-64.25218,55.97057
109738,9,normal,Normal,Known_Source,-1.8630023,-0.011346015,-25.90774,-11.050652
109847,9,normal,Normal,Known_Source,2.3705587,0.09755442,15.480071,46.344547
109850,9,normal,Normal,Known_Source,-1.0856228,0.2024529,66.19219,27.048908
110247,9,normal,Normal,Known_Source,-1.839606,-0.009786138,-17.105238,5.6499767
110738,9,normal,Normal,Known_Source,6.2833376,4.1270905,-4.04303,49.871117
111321,9,normal,Normal,Known_Source,-1.9061108,0.051675975,-103.26029,-21.59944
111335,9,normal,Normal,Known_Source,-1.5706964,0.06430989,29.243147,1.6146656
112259,9,normal,Normal,Known_Source,-1.9626596,0.06328282,83.43523,19.929985
113178,9,normal,Normal,Known_Source,-1.6767201,-0.0051094773,-35.513813,32.694756
113525,9,normal,Normal,Known_Source,4.38399,0.28316566,9.038237,26.74489
116752,9,normal,Normal,Known_Source,7.1888328,-1.4980415,-34.0785,49.6055
117467,9,normal,Normal,Known_Source,-1.7974068,0.011387054,53.63833,1.849099
118033,9,normal,Normal,Known_Source,-1.9643044,0.06346321,83.261955,19.872604
118383,9,normal,Normal,Known_Source,0.493755,0.29339874,60.213455,35.735554
118384,9,normal,Normal,Known_Source,0.2759118,0.09159792,28.40396,46.27405
118455,9,normal,Normal,Known_Source,-1.8779345,0.048495095,-106.12338,-21.716248
118924,9,normal,Normal,Known_Source,0.40235412,0.36123267,60.754543,34.362957
119457,9,normal,Normal,Known_Source,0.65170085,1.0591055,60.349686,29.981878
119491,9,normal,Normal,Known_Source,-1.9852891,0.059374556,84.4131,18.743078
119556,9,normal,Normal,Known_Source,-0.8520768,0.2659258,65.02815,28.167955
119892,9,normal,Normal,Known_Source,-1.8219317,-0.01800644,-35.08729,-15.236824
120066,9,normal,Normal,Known_Source,1.17835,0.28664917,52.9455,41.043804
120376,9,normal,Normal,Known_Source,7.546866,-0.64297193,-21.052914,50.62903
120564,9,normal,Normal,Known_Source,-1.9131867,0.013625331,-10.361374,-91.50504
121634,9,normal,Normal,Known_Source,0.053456955,0.03577917,32.989635,44.218464
121816,9,normal,Normal,Known_Source,0.9190613,0.12625262,19.389656,40.34529
122044,9,normal,Normal,Known_Source,-0.004867466,0.34066644,61.966408,31.577162
122173,9,normal,Normal,Known_Source,-0.5501567,0.24604227,25.460058,29.611258
122659,9,normal,Normal,Known_Source,-1.7655497,-0.006821591,47.231075,-4.9199624
122828,9,normal,Normal,Known_Source,-1.2721723,0.158645,68.16053,25.393137
123350,9,normal,Normal,Known_Source,-1.782121,-0.023878342,-9.526096,-28.108273
124371,9,normal,Normal,Known_Source,-1.8550713,-0.012963131,-37.200214,-1.9357849
125088,9,normal,Normal,Known_Source,-1.7375796,-0.032856096,-65.64654,-10.933653
125090,9,normal,Normal,Known_Source,-1.6241736,-0.012373166,-35.49537,32.76863
125178,9,normal,Normal,Known_Source,-1.7860266,-0.024144694,-17.440552,-13.672439
126102,9,normal,Normal,Known_Source,-0.23257446,0.16623937,49.720444,26.87556
127116,9,normal,Normal,Known_Source,-1.9099543,0.06310406,88.65178,24.354944
127521,9,normal,Normal,Known_Source,-1.7908939,-0.009979449,69.31569,-11.106493
127733,9,normal,Normal,Known_Source,-1.854675,-0.013043858,-34.03385,0.29500198
128010,9,normal,Normal,Known_Source,-1.0810498,-0.04736577,-48.161453,71.52224
128279,9,normal,Normal,Known_Source,-1.9660845,0.06472202,83.068115,19.865067
128416,9,normal,Normal,Known_Source,-1.6019819,-0.011598557,-25.20018,30.45195
128521,9,normal,Normal,Known_Source,-1.2841773,0.1832567,66.887924,27.342794
129564,9,normal,Normal,Known_Source,2.0196557,0.088215366,22.735838,49.150402
129826,9,normal,Normal,Known_Source,-0.29583383,0.16189054,37.66389,30.35278
131002,9,normal,Normal,Known_Source,-1.8512245,-0.010696955,-23.685156,-64.23421
131367,9,normal,Normal,Known_Source,-1.901736,0.054180108,-103.53452,-21.901329
131457,9,normal,Normal,Known_Source,0.1499594,0.10339006,38.475033,45.82631
131655,9,normal,Normal,Known_Source,3.300724,-0.06957276,10.402756,50.211346
131937,9,normal,Normal,Known_Source,-1.2612598,0.15763472,51.189564,16.704174
133471,9,normal,Normal,Known_Source,-1.8513243,-0.01203724,1.4194862,-26.92175
133545,9,normal,Normal,Known_Source,-1.9662554,0.065814175,83.01641,19.90805
133683,9,normal,Normal,Known_Source,-0.5178295,0.22691755,63.65075,31.915743
133744,9,normal,Normal,Known_Source,8.552842,-0.42661822,-16.898664,48.888943
135481,9,normal,Normal,Known_Source,-1.9578699,0.028841967,-16.527151,-105.29029
135629,9,normal,Normal,Known_Source,-1.0065936,0.18369696,66.16612,28.503643
135775,9,normal,Normal,Known_Source,-1.2234066,0.19058076,68.014496,29.182419
135927,9,normal,Normal,Known_Source,-1.1771429,0.17136209,50.2438,16.11349
136386,9,normal,Normal,Known_Source,-1.7265334,-0.022407627,-39.331318,26.111181
136730,9,normal,Normal,Known_Source,-1.720831,0.09982126,-63.181473,60.96662
137008,9,normal,Normal,Known_Source,-1.8658276,-0.0070616114,-53.675594,-39.526814
137094,9,normal,Normal,Known_Source,-1.8212266,-0.011635284,-51.874264,-4.187789
137157,9,normal,Normal,Known_Source,-1.8053328,-0.02025048,-15.846483,-17.38293
137868,9,normal,Normal,Known_Source,-1.8110019,-0.014646657,-20.566084,18.268705
