true_class,pred_class,selected_expert,reason,DoS_DDoS_accept,Scan_Brute_accept,WebBot_Rare_accept,DoS_DDoS_margin,Scan_Brute_margin,WebBot_Rare_margin,DoS_DDoS_stability,Scan_Brute_stability,WebBot_Rare_stability
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88507080078125,0.11137986928224564,0.5306442975997925,0.9713862538337708,0.9961336255073547
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-65.96802520751953,0.12529844045639038,0.4581948220729828,0.9280778765678406,0.8520494699478149
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-65.96802520751953,0.12535066902637482,0.49790629744529724,0.9640449285507202,0.9332880973815918
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-67.80480194091797,0.12529844045639038,0.3916643559932709,0.963973879814148,0.929591178894043
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-78.7809829711914,-69.76358032226562,0.10407739877700806,0.950528621673584,0.959790825843811,0.9962836503982544
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.67926788330078,0.12529844045639038,0.41258153319358826,0.9265148043632507,0.9420808553695679
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-67.79863739013672,0.12529844045639038,0.3426364064216614,0.9435933828353882,0.9606968760490417
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88471984863281,0.11459241807460785,0.4398323893547058,0.9751012921333313,0.9961325526237488
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.1237645298242569,0.5482489466667175,0.9438323974609375,0.9883831739425659
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.12393314391374588,0.5482489466667175,0.9247319102287292,0.9941283464431763
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-78.13059997558594,-69.0421371459961,0.09043114632368088,0.9962445497512817,0.8580978512763977,0.9938967823982239
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.69329071044922,-69.79597473144531,0.11457899212837219,0.5225754976272583,0.9123032689094543,0.8401714563369751
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-62.84285354614258,0.12535066902637482,0.43254199624061584,0.9467503428459167,0.7778040170669556
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.9334945678711,-69.88702392578125,0.12317588925361633,0.6675183773040771,0.9255003929138184,0.991507887840271
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.60505676269531,-69.61905670166016,0.10939384996891022,0.3612585663795471,0.9091463088989258,0.8380140066146851
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.05661010742188,-68.67926788330078,0.12364665418863297,0.41291943192481995,0.9484246969223022,0.9484650492668152
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-68.67926788330078,0.1238943487405777,0.4139862656593323,0.9280927777290344,0.9139195680618286
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88712310791016,0.12412039935588837,0.5018270611763,0.9440634846687317,0.9912738800048828
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.9330825805664,-69.88719940185547,0.10529348254203796,0.3406914472579956,0.9816168546676636,0.9999412298202515
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.9330825805664,-69.88719940185547,0.10529348254203796,0.6682883501052856,0.980869472026825,0.9860068559646606
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-76.87193298339844,-62.50113296508789,0.12407713383436203,0.2971856892108917,0.9265148043632507,0.9057552218437195
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-76.87193298339844,-62.50113296508789,0.12391523271799088,0.5213317275047302,0.9093276858329773,0.9229053258895874
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.1180989220738411,0.654675304889679,0.833358883857727,0.9923645257949829
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-76.87193298339844,-62.50113296508789,0.12363173067569733,0.39398887753486633,0.9828099012374878,0.954258143901825
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-61.33113098144531,0.12396372854709625,0.5740429162979126,0.9123031497001648,0.8996580243110657
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88719940185547,0.11762591451406479,0.5209566950798035,0.9622340202331543,0.99229496717453
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88507080078125,0.10915585607290268,0.6212059259414673,0.9831811785697937,0.9961352348327637
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-64.37703704833984,0.12535066902637482,0.4065170884132385,0.9623953700065613,0.5623927116394043
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88507080078125,0.11160293966531754,0.4400971531867981,0.9772836565971375,0.9923011064529419
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-76.95929718017578,-62.50113296508789,0.12391523271799088,0.2968149781227112,0.929655909538269,0.8681661486625671
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88712310791016,0.12393314391374588,0.5482755899429321,0.9067472219467163,0.9959539175033569
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88548278808594,0.11177975684404373,0.5701989531517029,0.9853636026382446,0.9961386919021606
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.9334945678711,-69.88712310791016,0.12393314391374588,0.6827510595321655,0.9253085851669312,0.9915107488632202
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.33690643310547,0.12529844045639038,0.19794173538684845,0.9279482960700989,0.9532892107963562
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93342590332031,-69.88414001464844,0.09157486259937286,0.40673238039016724,0.9831811189651489,0.9884837865829468
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.67926788330078,0.12529844045639038,0.19794173538684845,0.9437019228935242,0.9569528698921204
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88703155517578,0.12167331576347351,0.32131966948509216,0.9245285987854004,0.9941522479057312
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-65.53705596923828,0.12535066902637482,0.4332341253757477,0.9437019228935242,0.8091422319412231
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93342590332031,-69.88541412353516,0.061440594494342804,0.646257221698761,0.9772836565971375,0.9923200607299805
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88712310791016,0.12390777468681335,0.33925729990005493,0.9438700675964355,0.9961692690849304
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.4466323852539,0.1238943487405777,0.26522278785705566,0.929526686668396,0.9267449378967285
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-59.67811965942383,0.12535066902637482,0.4940052032470703,0.9279482960700989,0.8184946775436401
heartbleed,benign,,all_reject,False,False,False,-78.89293670654297,-69.8724594116211,-0.38819193840026855,0.8171353340148926,0.9280115962028503,0.552672266960144
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-65.25640106201172,0.12529844045639038,0.3266505300998688,0.926369845867157,0.8974515199661255
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-78.4462890625,-69.82543182373047,0.07660359889268875,0.6114659309387207,0.8047488331794739,0.9794238805770874
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88531494140625,0.11393961310386658,0.3096615672111511,0.9890786409378052,0.9961284399032593
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.67926788330078,0.12529844045639038,0.2361849844455719,0.9452798962593079,0.9561967849731445
web-attack-�-sql-injection,benign,,all_reject,False,False,False,-77.1074447631836,-69.8154525756836,-0.24592053890228271,0.3701498210430145,0.8772336840629578,0.49392032623291016
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.79622650146484,0.11906880140304565,0.3821543753147125,0.8935528993606567,0.990053653717041
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-76.95929718017578,-58.0322380065918,0.12135101109743118,0.493935763835907,0.9280779957771301,0.8221756219863892
infiltration,benign,,all_reject,False,False,False,-78.93368530273438,-69.8861312866211,-0.014989168383181095,0.7375039458274841,0.9996353983879089,0.9997458457946777
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.67926788330078,0.12529844045639038,0.45236390829086304,0.9280927777290344,0.9571413993835449
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-65.53705596923828,0.12457400560379028,0.3036785125732422,0.9468578100204468,0.9345251321792603
bot,benign,,all_reject,False,False,False,-78.93070220947266,-69.8863525390625,-0.10188546031713486,0.4065478444099426,0.8075436353683472,0.9961074590682983
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-69.8175277709961,0.11897927522659302,0.27717122435569763,0.9640377163887024,0.85026615858078
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88519287109375,0.11393961310386658,0.5813465118408203,0.9890786409378052,0.996130108833313
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.78652954101562,0.11766545474529266,0.5958977937698364,0.9000152349472046,0.997286319732666
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.11069722473621368,0.6037817001342773,0.8870905637741089,0.9972872734069824
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.33690643310547,0.12529844045639038,0.15842995047569275,0.9311051368713379,0.9422891736030579
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.78652954101562,0.11766545474529266,0.2752215266227722,0.8537624478340149,0.9948663711547852
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.1237645298242569,0.18632887303829193,0.9247319102287292,0.9998763799667358
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-66.2418441772461,0.12529844045639038,0.359598308801651,0.9812320470809937,0.7569035887718201
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88519287109375,0.11393961310386658,0.4907848834991455,0.980998694896698,0.996130108833313
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.1330795288086,0.12529844045639038,0.37880927324295044,0.9828099012374878,0.9112991094589233
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.4466323852539,0.12529844045639038,0.1309252232313156,0.9483287930488586,0.9179835319519043
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-76.95929718017578,-62.50113296508789,0.12363173067569733,0.5001949071884155,0.9452688097953796,0.84748774766922
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-78.41515350341797,-69.83988952636719,0.0810479000210762,0.6496610641479492,0.8035265803337097,0.9762479662895203
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-67.80480194091797,0.12529844045639038,0.2945844531059265,0.9435933828353882,0.9226107597351074
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.12412039935588837,0.5482567548751831,0.9625281095504761,0.9941404461860657
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.08738943934440613,0.5405662655830383,0.8139718770980835,0.9948719143867493
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.11453348398208618,0.48896265029907227,0.8935528993606567,0.9948599934577942
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-76.84290313720703,-68.67926788330078,0.12104139477014542,0.45269903540611267,0.9468297958374023,0.9689515829086304
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88712310791016,0.12412039935588837,0.5482741594314575,0.9625281095504761,0.9964677691459656
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-78.85409545898438,-69.79750061035156,0.10716460645198822,0.9278120994567871,0.9600726962089539,0.2978602945804596
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.33690643310547,0.12451282888650894,0.21054378151893616,0.9451718330383301,0.9440158605575562
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93342590332031,-69.88414001464844,0.091181680560112,0.3124496340751648,0.9831811189651489,0.9999617338180542
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-65.53705596923828,0.12535066902637482,0.4718298017978668,0.9624670147895813,0.8901157379150391
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88580322265625,0.12393314391374588,0.5020374059677124,0.9435994029045105,0.9912688136100769
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93342590332031,-69.88490295410156,0.0006893629906699061,0.34753596782684326,0.9831811785697937,0.9884932637214661
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-75.78106689453125,-68.63371276855469,0.10233757644891739,0.9960006475448608,0.8997882008552551,0.9950867891311646
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.12412039935588837,0.41398996114730835,0.943869948387146,0.9970076680183411
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88706970214844,0.12129057943820953,0.5481010675430298,0.9065538644790649,0.9941501617431641
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88519287109375,0.11369490623474121,0.6212204694747925,0.9735686182975769,0.9961310625076294
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.05661010742188,-66.10601806640625,0.12364665418863297,0.45561084151268005,0.9640377163887024,0.8565905690193176
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.12393314391374588,0.8519045114517212,0.9437733888626099,0.994138240814209
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88712310791016,0.12393314391374588,0.548263430595398,0.943366527557373,0.9922965168952942
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.00750732421875,-68.33690643310547,0.12451282888650894,0.1580001711845398,0.929526686668396,0.9600443840026855
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.11900314688682556,0.5404978394508362,0.880628228187561,0.9972984194755554
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-63.493343353271484,0.12535066902637482,0.532377302646637,0.9452798962593079,0.918251633644104
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.0841962918639183,0.4841044545173645,0.9000152349472046,0.9972408413887024
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.10386476665735245,0.3822264075279236,0.9666716456413269,0.9972802400588989
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88465118408203,0.10875894874334335,0.4398323893547058,0.9757510423660278,0.9999606013298035
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93368530273438,-69.88519287109375,0.11414030939340591,0.49078482389450073,0.9912610054016113,0.992296576499939
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-64.2977066040039,0.12535066902637482,0.3899867534637451,0.910905659198761,0.8042445182800293
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93343353271484,-69.88712310791016,0.12352131307125092,0.817674458026886,0.9253085851669312,0.9941400289535522
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-68.1330795288086,0.12529844045639038,0.27335530519485474,0.9093276858329773,0.9389964938163757
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93290710449219,-69.7981948852539,0.11766545474529266,0.4940052926540375,0.8870905637741089,0.9972916841506958
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-78.30850982666016,-68.95906829833984,0.100367970764637,0.9917780756950378,0.8580988049507141,0.9925127029418945
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.08928680419922,-65.96802520751953,0.12529844045639038,0.35950618982315063,0.9280779957771301,0.8841753005981445
bot,bot,WebBot_Rare,only_accept,False,False,True,-78.93312072753906,-69.88702392578125,0.12122642248868942,0.33715349435806274,0.9060972929000854,0.993030846118927
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-77.05661010742188,-68.67926788330078,0.12364665418863297,0.19703370332717896,0.9484246969223022,0.9347284436225891
