split,energy
cifar10_val_id,9.691026
cifar10_val_id,8.048881
cifar10_val_id,6.7494197
cifar10_val_id,10.685665
cifar10_val_id,10.139495
cifar10_val_id,9.705809
cifar10_val_id,5.2436256
cifar10_val_id,10.083175
cifar10_val_id,6.927131
cifar10_val_id,10.817527
cifar10_val_id,8.87918
cifar10_val_id,8.999641
cifar10_val_id,10.192913
cifar10_val_id,10.181064
cifar10_val_id,11.481136
cifar10_val_id,10.005999
cifar10_val_id,10.144707
cifar10_val_id,8.467054
cifar10_val_id,9.947491
cifar10_val_id,7.8648725
cifar10_val_id,9.130454
cifar10_val_id,9.93969
cifar10_val_id,9.705659
cifar10_val_id,9.906489
cifar10_val_id,10.067656
cifar10_val_id,8.189066
cifar10_val_id,8.668385
cifar10_val_id,12.942449
cifar10_val_id,10.323527
cifar10_val_id,9.837153
cifar10_val_id,10.2608595
cifar10_val_id,9.262574
cifar10_val_id,8.0923195
cifar10_val_id,7.6718535
cifar10_val_id,9.597345
cifar10_val_id,8.289343
cifar10_val_id,9.7326355
cifar10_val_id,9.424923
cifar10_val_id,9.356885
cifar10_val_id,9.667048
cifar10_val_id,9.546029
cifar10_val_id,9.3861475
cifar10_val_id,10.188452
cifar10_val_id,10.371963
cifar10_val_id,9.037981
cifar10_val_id,8.546773
cifar10_val_id,9.21138
cifar10_val_id,9.201128
cifar10_val_id,9.7555
cifar10_val_id,8.929612
cifar10_val_id,8.908198
cifar10_val_id,7.9209566
cifar10_val_id,9.152266
cifar10_val_id,8.450498
cifar10_val_id,8.085479
cifar10_val_id,10.753707
cifar10_val_id,9.07593
cifar10_val_id,6.5299387
cifar10_val_id,8.32296
cifar10_val_id,9.280085
cifar10_val_id,10.440732
cifar10_val_id,11.952013
cifar10_val_id,10.8374
cifar10_val_id,9.352041
cifar10_val_id,11.078661
cifar10_val_id,8.24714
cifar10_val_id,9.46544
cifar10_val_id,4.3972354
cifar10_val_id,9.455811
cifar10_val_id,6.4635563
cifar10_val_id,9.562813
cifar10_val_id,7.0302143
cifar10_val_id,8.829192
cifar10_val_id,9.082662
cifar10_val_id,9.437566
cifar10_val_id,9.4527645
cifar10_val_id,7.381352
cifar10_val_id,10.641589
cifar10_val_id,6.831334
cifar10_val_id,7.870819
cifar10_val_id,9.391498
cifar10_val_id,6.0174336
cifar10_val_id,9.828191
cifar10_val_id,10.027734
cifar10_val_id,7.8112283
cifar10_val_id,9.830535
cifar10_val_id,6.0853457
cifar10_val_id,10.3063135
cifar10_val_id,9.547754
cifar10_val_id,6.5320497
cifar10_val_id,10.888133
cifar10_val_id,6.9524436
cifar10_val_id,11.020427
cifar10_val_id,8.898234
cifar10_val_id,9.31463
cifar10_val_id,8.718399
cifar10_val_id,11.239403
cifar10_val_id,10.410642
cifar10_val_id,8.165135
cifar10_val_id,9.443463
cifar10_val_id,9.291949
cifar10_val_id,9.382694
cifar10_val_id,4.8902464
cifar10_val_id,5.920217
cifar10_val_id,10.090788
cifar10_val_id,9.636611
cifar10_val_id,10.912961
cifar10_val_id,10.229636
cifar10_val_id,8.529514
cifar10_val_id,10.582712
cifar10_val_id,9.573245
cifar10_val_id,9.16607
cifar10_val_id,8.179851
cifar10_val_id,7.4658155
cifar10_val_id,9.113719
cifar10_val_id,10.61603
cifar10_val_id,10.157222
cifar10_val_id,9.922498
cifar10_val_id,8.997459
cifar10_val_id,9.315703
cifar10_val_id,10.43557
cifar10_val_id,9.668325
cifar10_val_id,9.587589
cifar10_val_id,10.132518
cifar10_val_id,9.583209
cifar10_val_id,9.417074
cifar10_val_id,8.0260725
cifar10_val_id,9.518664
cifar10_val_id,5.7552037
cifar10_val_id,10.902527
cifar10_val_id,10.752655
cifar10_val_id,9.797458
cifar10_val_id,9.004065
cifar10_val_id,9.068212
cifar10_val_id,7.5078526
cifar10_val_id,9.028155
cifar10_val_id,9.911929
cifar10_val_id,11.642494
cifar10_val_id,8.576486
cifar10_val_id,9.970958
cifar10_val_id,9.224872
cifar10_val_id,10.631554
cifar10_val_id,9.589984
cifar10_val_id,9.245122
cifar10_val_id,8.8162365
cifar10_val_id,11.210002
cifar10_val_id,10.818656
cifar10_val_id,10.200459
cifar10_val_id,9.789496
cifar10_val_id,8.745279
cifar10_val_id,9.18166
cifar10_val_id,8.599235
cifar10_val_id,8.843958
cifar10_val_id,11.14621
cifar10_val_id,8.141053
cifar10_val_id,9.588249
cifar10_val_id,9.508393
cifar10_val_id,9.038151
cifar10_val_id,9.483807
cifar10_val_id,8.51059
cifar10_val_id,8.388894
cifar10_val_id,11.730988
cifar10_val_id,9.765208
cifar10_val_id,9.487316
cifar10_val_id,9.14268
cifar10_val_id,8.918684
cifar10_val_id,7.0773907
cifar10_val_id,9.165554
cifar10_val_id,8.977152
cifar10_val_id,9.006236
cifar10_val_id,9.622209
cifar10_val_id,9.303826
cifar10_val_id,10.464412
cifar10_val_id,7.280744
cifar10_val_id,9.727866
cifar10_val_id,4.1391244
cifar10_val_id,9.241474
cifar10_val_id,6.038637
cifar10_val_id,9.272919
cifar10_val_id,6.724366
cifar10_val_id,7.3700714
cifar10_val_id,10.716952
cifar10_val_id,9.2564
cifar10_val_id,6.1928644
cifar10_val_id,10.492589
cifar10_val_id,7.092378
cifar10_val_id,8.892093
cifar10_val_id,8.849807
cifar10_val_id,10.80684
cifar10_val_id,8.077089
cifar10_val_id,7.2397914
cifar10_val_id,9.10162
cifar10_val_id,9.025994
cifar10_val_id,9.784426
cifar10_val_id,9.164676
cifar10_val_id,10.14507
cifar10_val_id,8.985311
cifar10_val_id,9.656744
cifar10_val_id,9.2051325
cifar10_val_id,10.193798
cifar10_val_id,9.677181
cifar10_val_id,9.43183
cifar10_val_id,7.939923
cifar10_val_id,8.480109
cifar10_val_id,10.588201
cifar10_val_id,8.234918
cifar10_val_id,9.06625
cifar10_val_id,8.776278
cifar10_val_id,7.6382103
cifar10_val_id,11.21444
cifar10_val_id,8.916279
cifar10_val_id,5.927024
cifar10_val_id,6.745104
cifar10_val_id,12.34248
cifar10_val_id,8.132069
cifar10_val_id,8.499224
cifar10_val_id,7.233316
cifar10_val_id,5.201736
cifar10_val_id,8.596119
cifar10_val_id,9.235718
cifar10_val_id,7.032689
cifar10_val_id,4.206299
cifar10_val_id,3.554119
cifar10_val_id,10.922749
cifar10_val_id,9.69388
cifar10_val_id,8.250481
cifar10_val_id,10.0322485
cifar10_val_id,11.854
cifar10_val_id,9.574802
cifar10_val_id,6.0379143
cifar10_val_id,9.942349
cifar10_val_id,10.149509
cifar10_val_id,9.048327
cifar10_val_id,5.360545
cifar10_val_id,9.350001
cifar10_val_id,9.16973
cifar10_val_id,8.153792
cifar10_val_id,9.517085
cifar10_val_id,6.322259
cifar10_val_id,9.120043
cifar10_val_id,9.064836
cifar10_val_id,8.621362
cifar10_val_id,10.002906
cifar10_val_id,4.9321275
cifar10_val_id,8.680427
cifar10_val_id,9.507336
cifar10_val_id,8.544746
cifar10_val_id,9.669703
cifar10_val_id,9.775804
cifar10_val_id,8.726677
cifar10_val_id,8.735583
cifar10_val_id,8.548856
cifar10_val_id,9.33232
cifar10_val_id,9.576172
cifar10_val_id,8.840622
cifar10_val_id,8.814905
cifar10_val_id,9.207334
cifar10_val_id,10.282643
cifar10_val_id,8.78692
cifar10_val_id,8.898093
cifar10_val_id,9.032507
cifar10_val_id,5.113284
cifar10_val_id,7.0836782
cifar10_val_id,9.410641
cifar10_val_id,9.796761
cifar10_val_id,8.257934
cifar10_val_id,9.208836
cifar10_val_id,11.965133
cifar10_val_id,8.693235
cifar10_val_id,10.008222
cifar10_val_id,9.454751
cifar10_val_id,8.551145
cifar10_val_id,10.232313
cifar10_val_id,8.922583
cifar10_val_id,8.152367
cifar10_val_id,8.367472
cifar10_val_id,6.548108
cifar10_val_id,9.410279
cifar10_val_id,8.222393
cifar10_val_id,8.403092
cifar10_val_id,7.6922226
cifar10_val_id,8.475547
cifar10_val_id,9.569494
cifar10_val_id,9.378106
cifar10_val_id,8.457623
cifar10_val_id,10.413065
cifar10_val_id,7.91453
cifar10_val_id,9.358331
cifar10_val_id,6.232587
cifar10_val_id,9.666012
cifar10_val_id,10.457586
cifar10_val_id,8.830436
cifar10_val_id,8.446087
cifar10_val_id,6.375498
cifar10_val_id,9.002359
cifar10_val_id,10.42006
cifar10_val_id,9.732904
cifar10_val_id,7.578553
cifar10_val_id,11.55676
cifar10_val_id,9.148216
cifar10_val_id,9.917163
cifar10_val_id,9.160121
cifar10_val_id,9.963388
cifar10_val_id,7.9964957
cifar10_val_id,6.5828314
cifar10_val_id,9.140942
cifar10_val_id,5.7970967
cifar10_val_id,9.857424
cifar10_val_id,8.568903
cifar10_val_id,8.959392
cifar10_val_id,8.469739
cifar10_val_id,10.168846
cifar10_val_id,8.922066
cifar10_val_id,8.700822
cifar10_val_id,9.652656
cifar10_val_id,9.357397
cifar10_val_id,8.961554
cifar10_val_id,9.443782
cifar10_val_id,7.8218007
cifar10_val_id,8.603799
cifar10_val_id,9.171743
cifar10_val_id,8.860085
cifar10_val_id,6.9263434
cifar10_val_id,9.378003
cifar10_val_id,9.760296
cifar10_val_id,9.101754
cifar10_val_id,11.605768
cifar10_val_id,9.285407
cifar10_val_id,9.6780205
cifar10_val_id,9.706655
cifar10_val_id,9.92395
cifar10_val_id,8.81584
cifar10_val_id,8.64626
cifar10_val_id,9.244064
cifar10_val_id,8.605002
cifar10_val_id,9.028904
cifar10_val_id,8.94428
cifar10_val_id,8.804459
cifar10_val_id,8.539405
cifar10_val_id,4.5157714
cifar10_val_id,6.713377
cifar10_val_id,9.527845
cifar10_val_id,9.018717
cifar10_val_id,9.025106
cifar10_val_id,9.396702
cifar10_val_id,7.6586804
cifar10_val_id,8.8836565
cifar10_val_id,7.641345
cifar10_val_id,8.941076
cifar10_val_id,8.841581
cifar10_val_id,8.444926
cifar10_val_id,9.360539
cifar10_val_id,9.905519
cifar10_val_id,9.807778
cifar10_val_id,9.028709
cifar10_val_id,9.270495
cifar10_val_id,9.131948
cifar10_val_id,8.105413
cifar10_val_id,9.155423
cifar10_val_id,8.131686
cifar10_val_id,8.6137295
cifar10_val_id,9.476089
cifar10_val_id,10.316248
cifar10_val_id,9.945567
cifar10_val_id,10.2923765
cifar10_val_id,8.891352
cifar10_val_id,8.7920265
cifar10_val_id,8.518154
cifar10_val_id,9.007807
cifar10_val_id,8.861631
cifar10_val_id,10.352611
cifar10_val_id,8.695317
cifar10_val_id,5.2041464
cifar10_val_id,8.265659
cifar10_val_id,9.61356
cifar10_val_id,10.851822
cifar10_val_id,9.309616
cifar10_val_id,8.121979
cifar10_val_id,8.542242
cifar10_val_id,8.846288
cifar10_val_id,9.713135
cifar10_val_id,9.336152
cifar10_val_id,9.320821
cifar10_val_id,9.0183735
cifar10_val_id,7.2212634
cifar10_val_id,5.7568235
cifar10_val_id,9.52595
cifar10_val_id,9.686937
cifar10_val_id,9.722881
cifar10_val_id,9.089528
cifar10_val_id,10.058436
cifar10_val_id,9.570175
cifar10_val_id,9.765106
cifar10_val_id,9.4903345
cifar10_val_id,5.9711018
cifar10_val_id,9.2622175
cifar10_val_id,8.849704
cifar10_val_id,9.049809
cifar10_val_id,10.207314
cifar10_val_id,9.508408
cifar10_val_id,9.426579
cifar10_val_id,9.948397
cifar10_val_id,9.681607
cifar10_val_id,7.287927
cifar10_val_id,8.562521
cifar10_val_id,9.879126
cifar10_val_id,6.888514
cifar10_val_id,9.265765
cifar10_val_id,9.055677
cifar10_val_id,7.216217
cifar10_val_id,9.37121
cifar10_val_id,12.058663
cifar10_val_id,10.607863
cifar10_val_id,9.165532
cifar10_val_id,8.719244
cifar10_val_id,10.245737
cifar10_val_id,9.428955
cifar10_val_id,9.64551
cifar10_val_id,9.570123
cifar10_val_id,9.443144
cifar10_val_id,8.875833
cifar10_val_id,10.082665
cifar10_val_id,9.976946
cifar10_val_id,9.591867
cifar10_val_id,9.763929
cifar10_val_id,9.940839
cifar10_val_id,9.300335
cifar10_val_id,8.275744
cifar10_val_id,10.773445
cifar10_val_id,8.609325
cifar10_val_id,8.665759
cifar10_val_id,10.194618
cifar10_val_id,8.854008
cifar10_val_id,10.314183
cifar10_val_id,9.575306
cifar10_val_id,10.030325
cifar10_val_id,8.317273
cifar10_val_id,8.117698
cifar10_val_id,9.041927
cifar10_val_id,9.051505
cifar10_val_id,9.134633
cifar10_val_id,9.906847
cifar10_val_id,9.598528
cifar10_val_id,6.4307766
cifar10_val_id,8.504945
cifar10_val_id,9.46187
cifar10_val_id,10.726569
cifar10_val_id,9.52777
cifar10_val_id,8.90981
cifar10_val_id,9.452295
cifar10_val_id,8.839169
cifar10_val_id,10.724771
cifar10_val_id,10.342497
cifar10_val_id,9.497977
cifar10_val_id,9.729766
cifar10_val_id,9.63792
cifar10_val_id,8.730928
cifar10_val_id,8.756228
cifar10_val_id,8.4388685
cifar10_val_id,10.072543
cifar10_val_id,10.91289
cifar10_val_id,9.770768
cifar10_val_id,9.996996
cifar10_val_id,9.629481
cifar10_val_id,9.556259
cifar10_val_id,8.562966
cifar10_val_id,9.105732
cifar10_val_id,8.929632
cifar10_val_id,9.476717
cifar10_val_id,9.673699
cifar10_val_id,5.8622847
cifar10_val_id,7.6833367
cifar10_val_id,8.603643
cifar10_val_id,5.433858
cifar10_val_id,9.751598
cifar10_val_id,9.3935375
cifar10_val_id,8.815541
cifar10_val_id,10.285519
cifar10_val_id,10.198371
cifar10_val_id,8.864352
cifar10_val_id,8.935859
cifar10_val_id,9.332555
cifar10_val_id,9.034297
cifar10_val_id,8.469771
cifar10_val_id,8.616535
cifar10_val_id,9.720333
cifar10_val_id,9.438354
cifar10_val_id,8.17269
cifar10_val_id,9.156961
cifar10_val_id,9.460592
cifar10_val_id,9.440243
cifar10_val_id,6.5740976
cifar10_val_id,9.874316
cifar10_val_id,8.846193
cifar10_val_id,8.130912
cifar10_val_id,9.266503
cifar10_val_id,10.128426
cifar10_val_id,9.701804
cifar10_val_id,9.739968
cifar10_val_id,8.841713
cifar10_val_id,7.9187584
cifar10_val_id,9.280127
cifar10_val_id,9.436415
cifar10_val_id,9.990668
cifar10_val_id,9.378144
cifar10_val_id,9.354652
cifar10_val_id,7.395948
cifar10_val_id,9.404892
cifar10_val_id,8.651612
cifar10_val_id,9.956444
cifar10_val_id,9.413954
cifar10_val_id,8.684784
cifar10_val_id,6.4684963
cifar10_val_id,10.44019
cifar10_val_id,9.014492
cifar10_val_id,10.882109
cifar10_val_id,8.612275
cifar10_val_id,10.113075
cifar10_val_id,9.269986
cifar10_val_id,10.143377
cifar10_val_id,8.589262
cifar10_val_id,9.25406
cifar10_val_id,5.3498025
cifar10_val_id,9.746313
cifar10_val_id,9.364341
cifar10_val_id,8.838579
cifar10_val_id,8.293834
cifar10_val_id,8.028942
cifar10_val_id,5.464484
cifar10_val_id,9.447552
cifar10_val_id,9.950992
cifar10_val_id,9.431893
cifar10_val_id,9.213411
cifar10_val_id,9.176873
cifar10_val_id,9.38143
cifar10_val_id,9.734681
cifar10_val_id,8.493577
cifar10_val_id,8.419203
cifar10_val_id,9.601391
cifar10_val_id,9.97283
cifar10_val_id,6.5511394
cifar10_val_id,9.018849
cifar10_val_id,9.507716
cifar10_val_id,9.750358
cifar10_val_id,8.299432
cifar10_val_id,10.306116
cifar10_val_id,9.094589
cifar10_val_id,9.574761
cifar10_val_id,6.98841
cifar10_val_id,8.529918
cifar10_val_id,8.739445
cifar10_val_id,8.711986
cifar10_val_id,9.36442
cifar10_val_id,6.6770897
cifar10_val_id,9.204898
cifar10_val_id,9.846983
cifar10_val_id,9.540908
cifar10_val_id,8.299558
cifar10_val_id,9.681194
cifar10_val_id,9.007593
cifar10_val_id,5.8785796
cifar10_val_id,10.395233
cifar10_val_id,8.531478
cifar10_val_id,8.451624
cifar10_val_id,10.145246
cifar10_val_id,9.811732
cifar10_val_id,9.234123
cifar10_val_id,9.958713
cifar10_val_id,9.191631
cifar10_val_id,9.963255
cifar10_val_id,8.331682
cifar10_val_id,9.534092
cifar10_val_id,9.007453
cifar10_val_id,9.618274
cifar10_val_id,9.700011
cifar10_val_id,10.336203
cifar10_val_id,9.025218
cifar10_val_id,9.721349
cifar10_val_id,9.661517
cifar10_val_id,10.152552
cifar10_val_id,8.989132
cifar10_val_id,9.633211
cifar10_val_id,8.548053
cifar10_val_id,9.687615
cifar10_val_id,9.087119
cifar10_val_id,8.908172
cifar10_val_id,9.580221
cifar10_val_id,7.750864
cifar10_val_id,8.832744
cifar10_val_id,9.384781
cifar10_val_id,8.549113
cifar10_val_id,7.8949723
cifar10_val_id,8.653073
cifar10_val_id,9.318464
cifar10_val_id,9.244389
cifar10_val_id,3.5786965
cifar10_val_id,8.981423
cifar10_val_id,9.211037
cifar10_val_id,10.033406
cifar10_val_id,8.724604
cifar10_val_id,9.242708
cifar10_val_id,6.4510784
cifar10_val_id,8.788939
cifar10_val_id,9.364166
cifar10_val_id,9.623912
cifar10_val_id,9.274687
cifar10_val_id,9.690011
cifar10_val_id,8.907742
cifar10_val_id,9.4618635
cifar10_val_id,9.038342
cifar10_val_id,8.496054
cifar10_val_id,7.3180504
cifar10_val_id,9.375525
cifar10_val_id,9.763762
cifar10_val_id,8.880759
cifar10_val_id,8.92128
cifar10_val_id,9.831215
cifar10_val_id,8.895258
cifar10_val_id,9.218303
cifar10_val_id,9.135937
cifar10_val_id,9.5242405
cifar10_val_id,6.766566
cifar10_val_id,9.156259
cifar10_val_id,9.184202
cifar10_val_id,9.594324
cifar10_val_id,8.554404
cifar10_val_id,7.983539
cifar10_val_id,9.1494465
cifar10_val_id,9.64285
cifar10_val_id,9.829912
cifar10_val_id,6.9441867
cifar10_val_id,10.288275
cifar10_val_id,9.356153
cifar10_val_id,9.081696
cifar10_val_id,9.475529
cifar10_val_id,4.564994
cifar10_val_id,9.557862
cifar10_val_id,5.412768
cifar10_val_id,9.576823
cifar10_val_id,9.364584
cifar10_val_id,9.30616
cifar10_val_id,9.641181
cifar10_val_id,9.187795
cifar10_val_id,8.677046
cifar10_val_id,10.00083
cifar10_val_id,4.458379
cifar10_val_id,7.7704244
cifar10_val_id,8.837632
cifar10_val_id,10.214385
cifar10_val_id,9.29341
cifar10_val_id,7.8624673
cifar10_val_id,9.175312
cifar10_val_id,9.268714
cifar10_val_id,7.3234587
cifar10_val_id,9.4202795
cifar10_val_id,9.502879
cifar10_val_id,9.845208
cifar10_val_id,9.558965
cifar10_val_id,8.103067
cifar10_val_id,8.371902
cifar10_val_id,8.211104
cifar10_val_id,9.810484
cifar10_val_id,9.658354
cifar10_val_id,9.624147
cifar10_val_id,8.719427
cifar10_val_id,9.305249
cifar10_val_id,9.983916
cifar10_val_id,9.945899
cifar10_val_id,9.549084
cifar10_val_id,8.994867
cifar10_val_id,9.842555
cifar10_val_id,9.287227
cifar10_val_id,9.340206
cifar10_val_id,9.128714
cifar10_val_id,9.141286
cifar10_val_id,8.469589
cifar10_val_id,9.894838
cifar10_val_id,9.075573
cifar10_val_id,9.583546
cifar10_val_id,9.897276
cifar10_val_id,8.670037
cifar10_val_id,9.850233
cifar10_val_id,9.554443
cifar10_val_id,8.438236
cifar10_val_id,9.512313
cifar10_val_id,9.065482
cifar10_val_id,7.4723425
cifar10_val_id,8.953001
cifar10_val_id,9.610876
cifar10_val_id,9.54111
cifar10_val_id,7.3711524
cifar10_val_id,9.388496
cifar10_val_id,8.710897
cifar10_val_id,10.929295
cifar10_val_id,9.878012
cifar10_val_id,9.397944
cifar10_val_id,9.4088335
cifar10_val_id,7.271181
cifar10_val_id,8.257903
cifar10_val_id,8.720296
cifar10_val_id,9.359424
cifar10_val_id,8.847588
cifar10_val_id,10.571833
cifar10_val_id,10.233571
cifar10_val_id,9.068954
cifar10_val_id,8.804002
cifar10_val_id,9.674225
cifar10_val_id,9.6805315
cifar10_val_id,8.426047
cifar10_val_id,5.4057317
cifar10_val_id,9.554006
cifar10_val_id,8.417341
cifar10_val_id,8.660276
cifar10_val_id,7.423928
cifar10_val_id,8.612918
cifar10_val_id,11.219648
cifar10_val_id,8.575876
cifar10_val_id,8.137831
cifar10_val_id,6.132821
cifar10_val_id,9.011017
cifar10_val_id,8.0571165
cifar10_val_id,8.902761
cifar10_val_id,10.076282
cifar10_val_id,10.116678
cifar10_val_id,9.699182
cifar10_val_id,9.086779
cifar10_val_id,9.730638
cifar10_val_id,8.932378
cifar10_val_id,10.482869
cifar10_val_id,8.502223
cifar10_val_id,9.069923
cifar10_val_id,9.267816
cifar10_val_id,10.187687
cifar10_val_id,9.052755
