model,class,AP,R_at_FPR_001,R_at_FPR_01
designed_e2_calibrated,scanning,0.8988337114692898,0.8890363244319124,0.9888870459446011
designed_e2_calibrated,xss,0.7414751001299074,0.017202068319693824,0.1376281794017228
designed_e3_raw,backdoor,0.9991000813696466,0.9995003747189608,0.9995003747189608
designed_e3_raw,benign,0.9748119690306243,0.694620233846254,0.8686103661258006
designed_e3_raw,ddos,0.9912406217011239,0.9818846890785577,0.9945325049836459
designed_e3_raw,dos,0.992123057613467,0.9871315344198058,0.993677086116306
designed_e3_raw,injection,0.956354769293773,0.8480643335123601,0.964639793296657
designed_e3_raw,mitm,0.48842058762834,0.8277347114556417,0.9276485788113695
designed_e3_raw,password,0.6654826744811068,0.006783565851785486,0.09264236718479647
designed_e3_raw,ransomware,0.25839673594161666,0.9760225669957687,0.995768688293371
designed_e3_raw,scanning,0.8236900126261582,0.7866976281307017,0.9774423619173992
designed_e3_raw,xss,0.7442555089000568,0.020063747986063852,0.15172427832742966
designed_e3_calibrated,backdoor,0.9990987362376642,0.9995003747189608,0.9995003747189608
designed_e3_calibrated,benign,0.9747872106956963,0.702721016453888,0.8656333641275669
designed_e3_calibrated,ddos,0.9914130916170554,0.9816137335733225,0.9945131510189862
designed_e3_calibrated,dos,0.9926531791555637,0.9874432273577345,0.9952355508059488
designed_e3_calibrated,injection,0.9559867454201179,0.8454660260411374,0.9654381559274796
designed_e3_calibrated,mitm,0.48988652799317134,0.8277347114556417,0.9310938845822567
designed_e3_calibrated,password,0.6572764329177815,0.0068309702253129875,0.08181520827111509
designed_e3_calibrated,ransomware,0.2583076349317101,0.9760225669957687,0.995768688293371
designed_e3_calibrated,scanning,0.7914268669033904,0.7430751368386134,0.9706418974954387
designed_e3_calibrated,xss,0.7451930002466395,0.019999767343116554,0.15114845254090398
designed_e4_raw,backdoor,0.9978364553658737,0.9995503372470647,0.9997501873594804
designed_e4_raw,benign,0.9738985714770046,0.6677220813646051,0.8793171276983955
designed_e4_raw,ddos,0.9922721524060502,0.9804041107820937,0.9887747004973969
designed_e4_raw,dos,0.9952799850807597,0.9875768100454181,0.9982634250601122
designed_e4_raw,injection,0.9615091073775619,0.6993656646006009,0.9881406860112352
designed_e4_raw,mitm,0.6910331986586673,0.7941429801894918,0.9190353143841516
designed_e4_raw,password,0.6765189104324008,0.0017018170096373092,0.05543467440306043
designed_e4_raw,ransomware,0.2969962226139967,0.9026798307475318,0.9576868829337094
designed_e4_raw,scanning,0.8946449935931793,0.8726156908276663,0.9885553159727981
designed_e4_raw,xss,0.7291964908760743,0.012537297806627231,0.11693334961931517
designed_e4_calibrated,backdoor,0.9975506294810987,0.9996002997751686,0.9997501873594804
designed_e4_calibrated,benign,0.9739439760155941,0.6765621968904607,0.8796962901766395
designed_e4_calibrated,ddos,0.9922789527688405,0.9792331959201842,0.9886101917977898
designed_e4_calibrated,dos,0.995286649238242,0.9873986997951733,0.9983079526226735
designed_e4_calibrated,injection,0.9600603597699475,0.6857354371398295,0.9862681627498512
designed_e4_calibrated,mitm,0.6897105854699962,0.7941429801894918,0.921619293712317
designed_e4_calibrated,password,0.6711134392178322,0.0017112978843428096,0.049689264331527226
designed_e4_calibrated,ransomware,0.2954715936943785,0.9040902679830748,0.9379407616361072
designed_e4_calibrated,scanning,0.8648304239197071,0.8419306684358931,0.9882235860009951
designed_e4_calibrated,xss,0.7289171779535034,0.012438418631163226,0.11538327313336474
matched_random_e1_raw,backdoor,0.996695050914864,0.9998001498875844,0.9998501124156882
matched_random_e1_raw,benign,0.9738362841691734,0.7218147977822725,0.8676933219923734
matched_random_e1_raw,ddos,0.9920185116646362,0.9580309276355261,0.988310205345565
matched_random_e1_raw,dos,0.9937738265666634,0.9898031881734793,0.9963042123074183
matched_random_e1_raw,injection,0.9837484758546435,0.8653089663381284,0.9942227576896837
matched_random_e1_raw,mitm,0.479007129399357,0.751937984496124,0.8690783807062877
matched_random_e1_raw,password,0.6748414164813056,0.00575015050888595,0.08999720314196187
matched_random_e1_raw,ransomware,0.2321553419764926,0.9055007052186178,0.9139633286318759
matched_random_e1_raw,scanning,0.8691187780288417,0.8822358600099519,0.9872283960855863
matched_random_e1_raw,xss,0.7298567356484884,0.007590430822383918,0.11089008707183863
matched_random_e1_calibrated,backdoor,0.9965726884948976,0.9998501124156882,0.9998501124156882
matched_random_e1_calibrated,benign,0.9738510207133436,0.7865213504424466,0.8613357371827481
matched_random_e1_calibrated,ddos,0.9918504962622084,0.9564922874450831,0.9882231125045966
matched_random_e1_calibrated,dos,0.9939957814308721,0.989936770861163,0.9963932674325408
matched_random_e1_calibrated,injection,0.9827878536149819,0.8619703589728702,0.9941211479003063
matched_random_e1_calibrated,mitm,0.4849540118231783,0.7536606373815676,0.8742463393626184
matched_random_e1_calibrated,password,0.6691429610823881,0.00374494550867263,0.08024138307000205
matched_random_e1_calibrated,ransomware,0.2351688652390441,0.9055007052186178,0.9139633286318759
matched_random_e1_calibrated,scanning,0.8358083577671952,0.8404378835627799,0.9852380162547686
matched_random_e1_calibrated,xss,0.7292449906353471,0.007456653114403206,0.10934873521901738
matched_random_e2_raw,backdoor,0.9989199697390785,0.9995003747189608,0.9995003747189608
matched_random_e2_raw,benign,0.9725153116211785,0.7953811362936495,0.8778377835748714
matched_random_e2_raw,ddos,0.9923573360837066,0.9838104085621939,0.9944937970543266
matched_random_e2_raw,dos,0.9902894219131756,0.9747528720277852,0.9923412592394693
matched_random_e2_raw,injection,0.9604350388447397,0.8598220377117476,0.9631156464559957
matched_random_e2_raw,mitm,0.6766976970886077,0.7950043066322137,0.9431524547803618
matched_random_e2_raw,password,0.637106697891531,0.0020905328725628228,0.04663642267635612
matched_random_e2_raw,ransomware,0.3196002475831918,0.8970380818053597,0.9153737658674189
matched_random_e2_raw,scanning,0.9177562868700293,0.8988223586000995,0.9892187759164041
matched_random_e2_raw,xss,0.733662656859758,0.015468774538030677,0.132951776044484
matched_random_e2_calibrated,backdoor,0.9989231776442277,0.9995003747189608,0.9995003747189608
matched_random_e2_calibrated,benign,0.9723824669695627,0.8020649771892054,0.8750323882081148
matched_random_e2_calibrated,ddos,0.9925788855488947,0.9835394530569587,0.9944841200719967
matched_random_e2_calibrated,dos,0.990317451395344,0.9749755098405913,0.9929201175527652
matched_random_e2_calibrated,injection,0.959688437035476,0.8557866775050442,0.9629124268772409
matched_random_e2_calibrated,mitm,0.6758621734580008,0.7898363479758829,0.9474590869939707
matched_random_e2_calibrated,password,0.6369099022196695,0.0017207787590483097,0.04660323961488687
matched_random_e2_calibrated,ransomware,0.3137442794569875,0.8913963328631875,0.9153737658674189
matched_random_e2_calibrated,scanning,0.9040343694886562,0.8895339193896169,0.9890529109305025
matched_random_e2_calibrated,xss,0.735978060931831,0.015503673070547383,0.13284998865797693
matched_random_e3_raw,backdoor,0.9991000813696466,0.9995003747189608,0.9995003747189608
matched_random_e3_raw,benign,0.9748119690306243,0.694620233846254,0.8686103661258006
matched_random_e3_raw,ddos,0.9912406217011239,0.9818846890785577,0.9945325049836459
matched_random_e3_raw,dos,0.992123057613467,0.9871315344198058,0.993677086116306
matched_random_e3_raw,injection,0.956354769293773,0.8480643335123601,0.964639793296657
matched_random_e3_raw,mitm,0.48842058762834,0.8277347114556417,0.9276485788113695
matched_random_e3_raw,password,0.6654826744811068,0.006783565851785486,0.09264236718479647
matched_random_e3_raw,ransomware,0.25839673594161666,0.9760225669957687,0.995768688293371
matched_random_e3_raw,scanning,0.8236900126261582,0.7866976281307017,0.9774423619173992
matched_random_e3_raw,xss,0.7442555089000568,0.020063747986063852,0.15172427832742966
matched_random_e3_calibrated,backdoor,0.9990987362376642,0.9995003747189608,0.9995003747189608
matched_random_e3_calibrated,benign,0.9747872106956963,0.702721016453888,0.8656333641275669
matched_random_e3_calibrated,ddos,0.9914130916170554,0.9816137335733225,0.9945131510189862
matched_random_e3_calibrated,dos,0.9926531791555637,0.9874432273577345,0.9952355508059488
matched_random_e3_calibrated,injection,0.9559867454201179,0.8454660260411374,0.9654381559274796
matched_random_e3_calibrated,mitm,0.48988652799317134,0.8277347114556417,0.9310938845822567
matched_random_e3_calibrated,password,0.6572764329177815,0.0068309702253129875,0.08181520827111509
matched_random_e3_calibrated,ransomware,0.2583076349317101,0.9760225669957687,0.995768688293371
matched_random_e3_calibrated,scanning,0.7914268669033904,0.7430751368386134,0.9706418974954387
matched_random_e3_calibrated,xss,0.7451930002466395,0.019999767343116554,0.15114845254090398
matched_random_e4_raw,backdoor,0.9962626896618416,0.9995003747189608,0.9995003747189608
matched_random_e4_raw,benign,0.9739288250337328,0.6996510891255658,0.8383607971772404
matched_random_e4_raw,ddos,0.9928178154168896,0.9841103950144187,0.9945034740366564
matched_random_e4_raw,dos,0.9940523295096214,0.9884228337340814,0.9951019681182652
matched_random_e4_raw,injection,0.9782644266003708,0.8452918378307761,0.9924953912702675
matched_random_e4_raw,mitm,0.5613932490065843,0.7777777777777778,0.9242032730404823
matched_random_e4_raw,password,0.6729208551363818,0.0017018170096373092,0.0633891282809752
matched_random_e4_raw,ransomware,0.26936286295859774,0.9097320169252469,0.918194640338505
matched_random_e4_raw,scanning,0.9011784195876391,0.9235362414994195,0.9850721512688672
matched_random_e4_raw,xss,0.7325743694504844,0.012996795151430549,0.10884852291961122
matched_random_e4_calibrated,backdoor,0.9960172324115201,0.9995003747189608,0.9995003747189608
matched_random_e4_calibrated,benign,0.9738810687242779,0.7101319811002088,0.8297730044454935
matched_random_e4_calibrated,ddos,0.9928358216350172,0.9837233157212255,0.9944067042133581
matched_random_e4_calibrated,dos,0.9941656085122662,0.988155668358714,0.9951464956808265
matched_random_e4_calibrated,injection,0.9773063744888643,0.8390065465735728,0.9923066873757095
matched_random_e4_calibrated,mitm,0.5717076190181085,0.7674418604651163,0.9259259259259259
matched_random_e4_calibrated,password,0.6614909185458618,0.0016828552602263084,0.048783840797151944
matched_random_e4_calibrated,ransomware,0.26936153708819777,0.9111424541607899,0.9153737658674189
matched_random_e4_calibrated,scanning,0.8719554286973002,0.8837286448830652,0.9842428263393598
matched_random_e4_calibrated,xss,0.7326193568696004,0.012607094871660647,0.10798187602877965
balanced_random_e1_raw,backdoor,0.9993671104912519,0.9996502623032726,0.9998501124156882
balanced_random_e1_raw,benign,0.9730570747427696,0.8346946555047745,0.8746098153566908
balanced_random_e1_raw,ddos,0.9933438217541788,0.968356267781455,0.9941551026727825
balanced_random_e1_raw,dos,0.9914274892442759,0.9832576364769793,0.9960815744946122
balanced_random_e1_raw,injection,0.990639755242804,0.9470322683659694,0.9937872871637805
balanced_random_e1_raw,mitm,0.5914851694562405,0.7769164513350559,0.9043927648578811
balanced_random_e1_raw,password,0.6632574063135718,0.006167308995927964,0.04497726960289356
balanced_random_e1_raw,ransomware,0.2649824454773149,0.923836389280677,0.995768688293371
balanced_random_e1_raw,scanning,0.9437269327990411,0.9588654834964339,0.9893846409023055
balanced_random_e1_raw,xss,0.7220963655989556,0.007145474532795896,0.10854316076009003
balanced_random_e1_calibrated,backdoor,0.9993458788329981,0.9997501873594804,0.9998501124156882
balanced_random_e1_calibrated,benign,0.9730490424653098,0.8410400311469427,0.8734431615774787
balanced_random_e1_calibrated,ddos,0.9927373785178323,0.9669821362906191,0.992132613365848
balanced_random_e1_calibrated,dos,0.9918197448642391,0.9841036601656425,0.996259684744857
balanced_random_e1_calibrated,injection,0.9907364982277583,0.945188776472979,0.9938308342163708
balanced_random_e1_calibrated,mitm,0.5973525861905816,0.7691645133505599,0.9147286821705426
balanced_random_e1_calibrated,password,0.6612820732028992,0.006290560367099469,0.04497726960289356
balanced_random_e1_calibrated,ransomware,0.2632392026722642,0.923836389280677,0.995768688293371
balanced_random_e1_calibrated,scanning,0.9334087956710174,0.9404544700613701,0.9892187759164041
balanced_random_e1_calibrated,xss,0.7218605032783288,0.0068924601720497655,0.10715885230359397
balanced_random_e2_raw,backdoor,0.9983812630429498,0.9995003747189608,0.9995003747189608
balanced_random_e2_raw,benign,0.9726350955513985,0.7393681891498486,0.8721225366308938
balanced_random_e2_raw,ddos,0.9900627201692254,0.9732818517873386,0.9945131510189862
balanced_random_e2_raw,dos,0.9811191811215707,0.9355240894113456,0.9909609048000713
balanced_random_e2_raw,injection,0.9147009502047768,0.5800757718715072,0.968892888766312
balanced_random_e2_raw,mitm,0.45436976428675735,0.7786391042204995,0.9164513350559862
balanced_random_e2_raw,password,0.6661831925881151,0.001550123014349304,0.050798526672070764
balanced_random_e2_raw,ransomware,0.21567174353562563,0.9351198871650211,0.995768688293371
balanced_random_e2_raw,scanning,0.9364503472711747,0.9343174655830154,0.9865649361419804
balanced_random_e2_raw,xss,0.7378000946372095,0.026092469478325102,0.16705636694643658
balanced_random_e2_calibrated,backdoor,0.9983333966789972,0.9995003747189608,0.9995003747189608
balanced_random_e2_calibrated,benign,0.9724792615368469,0.8002736210084501,0.8709219684976348
balanced_random_e2_calibrated,ddos,0.9902397376038955,0.9732334668756895,0.9945421819659758
balanced_random_e2_calibrated,dos,0.9811855472167095,0.9353014515985395,0.9886009439843263
balanced_random_e2_calibrated,injection,0.9154114900823467,0.5933140758589656,0.969154171081854
balanced_random_e2_calibrated,mitm,0.45686231615213724,0.781223083548665,0.9207579672695951
balanced_random_e2_calibrated,password,0.6656351824338694,0.0015311612649383031,0.04959919602182497
balanced_random_e2_calibrated,ransomware,0.21309579844680035,0.9308885754583921,0.995768688293371
balanced_random_e2_calibrated,scanning,0.918398463212179,0.9173992370210649,0.9859014761983745
balanced_random_e2_calibrated,xss,0.7397319809915571,0.02623497181943499,0.16783576750597637
balanced_random_e3_raw,backdoor,0.9993740033111509,0.9995003747189608,0.9995003747189608
balanced_random_e3_raw,benign,0.9751574843704318,0.7174011837466137,0.8735299823238387
balanced_random_e3_raw,ddos,0.9927015302551919,0.9828814182585303,0.9945034740366564
balanced_random_e3_raw,dos,0.9923620364304451,0.9872651171074895,0.9951019681182652
balanced_random_e3_raw,injection,0.921031724257019,0.5564442379991581,0.9664978008738442
balanced_random_e3_raw,mitm,0.5005928205334641,0.7967269595176572,0.9026701119724375
balanced_random_e3_raw,password,0.7036141671728374,0.0015975273878768056,0.22082379320316092
balanced_random_e3_raw,ransomware,0.2181299191955531,0.921015514809591,0.9844851904090268
balanced_random_e3_raw,scanning,0.9095543632183996,0.9467573395256261,0.9850721512688672
balanced_random_e3_raw,xss,0.7407035089216011,0.0165302715687472,0.13092184473642884
balanced_random_e3_calibrated,backdoor,0.9993738885558889,0.9995003747189608,0.9995003747189608
balanced_random_e3_calibrated,benign,0.9751046882919331,0.7853404526345349,0.8683661827766631
balanced_random_e3_calibrated,ddos,0.9927780820347144,0.9825620778416458,0.9945034740366564
balanced_random_e3_calibrated,dos,0.9925082336059151,0.9870424792946834,0.9949238578680203
balanced_random_e3_calibrated,injection,0.9213619608639879,0.5803951169238362,0.9669187557155506
balanced_random_e3_calibrated,mitm,0.4982958905779782,0.7915590008613265,0.9104220499569337
balanced_random_e3_calibrated,password,0.700588610959765,0.0016022678252295556,0.18740370986627225
balanced_random_e3_calibrated,ransomware,0.2173156595806236,0.921015514809591,0.9844851904090268
balanced_random_e3_calibrated,scanning,0.8826561476912194,0.9218775916404047,0.982584176480345
balanced_random_e3_calibrated,xss,0.7416749965932116,0.016538996201876377,0.13248937048863763
balanced_random_e4_raw,backdoor,0.9987621156533925,0.9995003747189608,0.9995003747189608
balanced_random_e4_raw,benign,0.9727291776708604,0.7236400683170748,0.8808554827979613
balanced_random_e4_raw,ddos,0.9917706917449232,0.9853974336642861,0.9944647661073371
balanced_random_e4_raw,dos,0.9901175952873672,0.9729272419627749,0.9916733458010508
balanced_random_e4_raw,injection,0.9137728917658016,0.5264112873960314,0.9696041572919539
balanced_random_e4_raw,mitm,0.4949413066905087,0.7838070628768303,0.917312661498708
balanced_random_e4_raw,password,0.6554868702104343,0.0015406421396438035,0.04423302093851179
balanced_random_e4_raw,ransomware,0.21272719742483245,0.9280677009873061,0.995768688293371
balanced_random_e4_raw,scanning,0.9085141078705086,0.9047934980925527,0.985735611212473
balanced_random_e4_raw,xss,0.7594585364206046,0.0273400920157974,0.17668254549896176
balanced_random_e4_calibrated,backdoor,0.9987712314490222,0.9995003747189608,0.9995003747189608
balanced_random_e4_calibrated,benign,0.9726777883542236,0.7894732558186858,0.8791780788468034
balanced_random_e4_calibrated,ddos,0.9919560818856261,0.9819717819195262,0.9944550891250072
balanced_random_e4_calibrated,dos,0.9902383232636223,0.9748419271529076,0.9921186214266631
balanced_random_e4_calibrated,injection,0.9094269604234024,0.5184857238245925,0.9699670493968733
balanced_random_e4_calibrated,mitm,0.49794664550638584,0.7846683893195521,0.9198966408268734
balanced_random_e4_calibrated,password,0.6549060257146059,0.001526420827585553,0.043389223089722255
balanced_random_e4_calibrated,ransomware,0.2109127431006892,0.9139633286318759,0.995768688293371
balanced_random_e4_calibrated,scanning,0.8856222720159144,0.8769281804611047,0.9820865815226406
balanced_random_e4_calibrated,xss,0.7613122920902372,0.027191773252601394,0.17799705689042442
