model,class,window,validation_FPR_target,threshold,positives,negatives,TP,FP,recall,FPR
global_raw,dos,time_quartile_1,0.001,0.2822381556034088,22458,545471,21593,41,0.9614836583845401,7.516439920729058e-05
global_raw,dos,time_quartile_2,0.001,0.2822381556034088,0,567932,0,147,,0.0002588338040469634
global_raw,dos,time_quartile_3,0.001,0.2822381556034088,0,567931,0,74,,0.0001302975185365828
global_raw,dos,time_quartile_4,0.001,0.2822381556034088,0,567931,0,439,,0.0007729812248318898
global_raw,dos,full_test,0.01,0.10250302404165268,22458,2249265,22292,440712,0.9926084246148366,0.19593600576188222
global_raw,dos,time_quartile_1,0.01,0.10250302404165268,22458,545471,22292,188171,0.9926084246148366,0.3449697600789043
global_raw,dos,time_quartile_2,0.01,0.10250302404165268,0,567932,0,177704,,0.3128966143834121
global_raw,dos,time_quartile_3,0.01,0.10250302404165268,0,567931,0,49369,,0.08692781341395346
global_raw,dos,time_quartile_4,0.01,0.10250302404165268,0,567931,0,25468,,0.04484347570391473
global_raw,injection,full_test,0.001,0.47845032811164856,68891,2202832,63480,7472,0.9214556328112525,0.0033919972108631073
global_raw,injection,time_quartile_1,0.001,0.47845032811164856,68891,499038,63480,1242,0.9214556328112525,0.0024887884289372755
global_raw,injection,time_quartile_2,0.001,0.47845032811164856,0,567932,0,128,,0.00022537909468034906
global_raw,injection,time_quartile_3,0.001,0.47845032811164856,0,567931,0,5192,,0.009141955624891052
global_raw,injection,time_quartile_4,0.001,0.47845032811164856,0,567931,0,910,,0.001602307322544464
global_raw,injection,full_test,0.01,0.23992155492305756,68891,2202832,66517,27442,0.9655397657168571,0.012457600034864211
global_raw,injection,time_quartile_1,0.01,0.23992155492305756,68891,499038,66517,1571,0.9655397657168571,0.0031480568614013363
global_raw,injection,time_quartile_2,0.01,0.23992155492305756,0,567932,0,5659,,0.009964221068719494
global_raw,injection,time_quartile_3,0.01,0.23992155492305756,0,567931,0,16587,,0.02920601270224728
global_raw,injection,time_quartile_4,0.01,0.23992155492305756,0,567931,0,3625,,0.006382817631015035
global_raw,mitm,full_test,0.001,0.37821778655052185,1161,2270562,1070,44002,0.921619293712317,0.019379343087746557
global_raw,mitm,time_quartile_1,0.001,0.37821778655052185,0,567929,0,1057,,0.0018611481364748058
global_raw,mitm,time_quartile_2,0.001,0.37821778655052185,0,567932,0,1266,,0.0022291401083228274
global_raw,mitm,time_quartile_3,0.001,0.37821778655052185,0,567931,0,134,,0.00023594415518786614
global_raw,mitm,time_quartile_4,0.001,0.37821778655052185,1161,566770,1070,41545,0.921619293712317,0.07330133916756357
global_raw,mitm,full_test,0.01,0.20403796434402466,1161,2270562,1138,64826,0.9801894918173988,0.02855064076647103
global_raw,mitm,time_quartile_1,0.01,0.20403796434402466,0,567929,0,5703,,0.010041748176268512
global_raw,mitm,time_quartile_2,0.01,0.20403796434402466,0,567932,0,3357,,0.005910918912827592
global_raw,mitm,time_quartile_3,0.01,0.20403796434402466,0,567931,0,8068,,0.014205951075042567
global_raw,mitm,time_quartile_4,0.01,0.20403796434402466,1161,566770,1138,47698,0.9801894918173988,0.08415759479153802
global_raw,password,full_test,0.001,0.27057868242263794,210951,2060772,210295,51219,0.996890273096596,0.024854277911384667
global_raw,password,time_quartile_1,0.001,0.27057868242263794,0,567929,0,845,,0.0014878620390929148
global_raw,password,time_quartile_2,0.001,0.27057868242263794,182192,385740,181661,49902,0.9970854922279793,0.12936693109348266
global_raw,password,time_quartile_3,0.001,0.27057868242263794,28759,539172,28634,313,0.9956535345457075,0.0005805197599281862
global_raw,password,time_quartile_4,0.001,0.27057868242263794,0,567931,0,159,,0.00027996358712590084
global_raw,password,full_test,0.01,0.11234673857688904,210951,2060772,210590,59486,0.9982887021156572,0.028865881329909374
global_raw,password,time_quartile_1,0.01,0.11234673857688904,0,567929,0,5371,,0.009457168061500645
global_raw,password,time_quartile_2,0.01,0.11234673857688904,182192,385740,181907,51153,0.9984357161675596,0.13261004821900763
global_raw,password,time_quartile_3,0.01,0.11234673857688904,28759,539172,28683,2083,0.9973573490037901,0.0038633311818862997
global_raw,password,time_quartile_4,0.01,0.11234673857688904,0,567931,0,879,,0.001547723226941301
global_raw,ransomware,full_test,0.001,0.15667326748371124,709,2271014,648,22217,0.9139633286318759,0.00978285470719247
global_raw,ransomware,time_quartile_1,0.001,0.15667326748371124,0,567929,0,32,,5.634507130292695e-05
global_raw,ransomware,time_quartile_2,0.001,0.15667326748371124,0,567932,0,1203,,0.002118211335159843
global_raw,ransomware,time_quartile_3,0.001,0.15667326748371124,0,567931,0,479,,0.0008434123159327453
global_raw,ransomware,time_quartile_4,0.001,0.15667326748371124,709,567222,648,20503,0.9139633286318759,0.036146341291416764
global_raw,ransomware,full_test,0.01,0.0374322384595871,709,2271014,680,67751,0.9590973201692524,0.029832929255389884
global_raw,ransomware,time_quartile_1,0.01,0.0374322384595871,0,567929,0,247,,0.0004349135191194674
global_raw,ransomware,time_quartile_2,0.01,0.0374322384595871,0,567932,0,2515,,0.004428347055633421
global_raw,ransomware,time_quartile_3,0.01,0.0374322384595871,0,567931,0,13622,,0.02398530807439636
global_raw,ransomware,time_quartile_4,0.01,0.0374322384595871,709,567222,680,51367,0.9590973201692524,0.09055889933747281
global_raw,scanning,full_test,0.001,0.10635808110237122,6029,2265694,3144,40015,0.5214795156742412,0.017661255226875297
global_raw,scanning,time_quartile_1,0.001,0.10635808110237122,6029,561900,3144,1449,0.5214795156742412,0.0025787506673785373
global_raw,scanning,time_quartile_2,0.001,0.10635808110237122,0,567932,0,1062,,0.0018699421761760211
global_raw,scanning,time_quartile_3,0.001,0.10635808110237122,0,567931,0,3441,,0.0060588346119511
global_raw,scanning,time_quartile_4,0.001,0.10635808110237122,0,567931,0,34063,,0.05997735640421108
global_raw,scanning,full_test,0.01,0.07217932492494583,6029,2265694,3530,44970,0.585503400232211,0.019848223105150123
global_raw,scanning,time_quartile_1,0.01,0.07217932492494583,6029,561900,3530,2750,0.585503400232211,0.004894109272112476
global_raw,scanning,time_quartile_2,0.01,0.07217932492494583,0,567932,0,1509,,0.0026570082333800525
global_raw,scanning,time_quartile_3,0.01,0.07217932492494583,0,567931,0,5984,,0.010536491228687992
global_raw,scanning,time_quartile_4,0.01,0.07217932492494583,0,567931,0,34727,,0.06114651251648528
global_raw,xss,full_test,0.001,0.18417778611183167,343854,1927869,312440,131125,0.9086414582933454,0.0680155135022141
global_raw,xss,time_quartile_1,0.001,0.18417778611183167,0,567929,0,1257,,0.0022133048321180994
global_raw,xss,time_quartile_2,0.001,0.18417778611183167,0,567932,0,2089,,0.003678257256150384
global_raw,xss,time_quartile_3,0.001,0.18417778611183167,255032,312899,233786,97095,0.9166928071771385,0.31030779900223393
global_raw,xss,time_quartile_4,0.001,0.18417778611183167,88822,479109,78654,30684,0.8855238567021684,0.06404388145495075
global_raw,xss,full_test,0.01,0.11265701055526733,343854,1927869,328929,138828,0.9565949501823449,0.07201111693792472
global_raw,xss,time_quartile_1,0.01,0.11265701055526733,0,567929,0,3014,,0.005307001403344432
global_raw,xss,time_quartile_2,0.01,0.11265701055526733,0,567932,0,2559,,0.004505821119429791
global_raw,xss,time_quartile_3,0.01,0.11265701055526733,255032,312899,245390,99686,0.9621929797045077,0.3185884262973036
global_raw,xss,time_quartile_4,0.01,0.11265701055526733,88822,479109,83539,33569,0.9405214924230484,0.07006547570594583
global_calibrated,backdoor,full_test,0.001,0.021562650799751282,40030,2231693,40018,68781,0.9997002248313764,0.030820099359544526
global_calibrated,backdoor,time_quartile_1,0.001,0.021562650799751282,0,567929,0,191,,0.00033630964433934525
global_calibrated,backdoor,time_quartile_2,0.001,0.021562650799751282,0,567932,0,993,,0.0017484487579498954
global_calibrated,backdoor,time_quartile_3,0.001,0.021562650799751282,0,567931,0,1543,,0.002716879339215503
global_calibrated,backdoor,time_quartile_4,0.001,0.021562650799751282,40030,527901,40018,66054,0.9997002248313764,0.12512573380236067
global_calibrated,backdoor,full_test,0.01,0.012055247090756893,40030,2231693,40018,105519,0.9997002248313764,0.047282041033421714
global_calibrated,backdoor,time_quartile_1,0.01,0.012055247090756893,0,567929,0,5359,,0.009436038659762048
global_calibrated,backdoor,time_quartile_2,0.01,0.012055247090756893,0,567932,0,3548,,0.006247226780670925
global_calibrated,backdoor,time_quartile_3,0.01,0.012055247090756893,0,567931,0,6550,,0.011533091167765097
global_calibrated,backdoor,time_quartile_4,0.01,0.012055247090756893,40030,527901,40018,90062,0.9997002248313764,0.17060395793908328
global_calibrated,benign,full_test,0.001,0.9326906800270081,1474302,797421,468020,898,0.31745191962026775,0.0011261303627569377
global_calibrated,benign,time_quartile_1,0.001,0.9326906800270081,394793,173136,64025,860,0.1621735947699174,0.00496719342020146
global_calibrated,benign,time_quartile_2,0.001,0.9326906800270081,358160,209772,38656,0,0.10792941702032612,0.0
global_calibrated,benign,time_quartile_3,0.001,0.9326906800270081,284140,283791,93295,25,0.3283416625607095,8.809299801614569e-05
global_calibrated,benign,time_quartile_4,0.001,0.9326906800270081,437209,130722,272044,13,0.6222287281368865,9.944768286898915e-05
global_calibrated,benign,full_test,0.01,0.5354177951812744,1474302,797421,1228006,8324,0.8329406051134707,0.010438651603105512
global_calibrated,benign,time_quartile_1,0.01,0.5354177951812744,394793,173136,393442,6328,0.996577953509814,0.03654930228259865
global_calibrated,benign,time_quartile_2,0.01,0.5354177951812744,358160,209772,303573,64,0.8475904623631897,0.00030509314875197833
global_calibrated,benign,time_quartile_3,0.01,0.5354177951812744,284140,283791,179827,1055,0.6328816780460337,0.003717524516281348
global_calibrated,benign,time_quartile_4,0.01,0.5354177951812744,437209,130722,351164,877,0.8031948107198159,0.006708893682777191
global_calibrated,ddos,full_test,0.001,0.28257879614830017,103338,2168385,101655,1450,0.9837136387388956,0.0006687004383446666
global_calibrated,ddos,time_quartile_1,0.001,0.28257879614830017,75758,492171,74214,247,0.9796193141318409,0.0005018580940364223
global_calibrated,ddos,time_quartile_2,0.001,0.28257879614830017,27580,540352,27441,38,0.9949601160261059,7.03245291957835e-05
global_calibrated,ddos,time_quartile_3,0.001,0.28257879614830017,0,567931,0,571,,0.001005403825464713
global_calibrated,ddos,time_quartile_4,0.001,0.28257879614830017,0,567931,0,594,,0.001045901702847705
global_calibrated,ddos,full_test,0.01,0.12148960679769516,103338,2168385,102111,10080,0.9881263426812983,0.0046486209782856825
global_calibrated,ddos,time_quartile_1,0.01,0.12148960679769516,75758,492171,74585,4561,0.9845164867076744,0.009267104319433693
global_calibrated,ddos,time_quartile_2,0.01,0.12148960679769516,27580,540352,27526,514,0.9980420594633792,0.0009512317896482293
global_calibrated,ddos,time_quartile_3,0.01,0.12148960679769516,0,567931,0,3046,,0.005363327587330151
global_calibrated,ddos,time_quartile_4,0.01,0.12148960679769516,0,567931,0,1959,,0.003449362686664401
global_calibrated,dos,full_test,0.001,0.2775469720363617,22458,2249265,21446,684,0.9549381066880399,0.000304099339117445
global_calibrated,dos,time_quartile_1,0.001,0.2775469720363617,22458,545471,21446,42,0.9549381066880399,7.69976772367367e-05
global_calibrated,dos,time_quartile_2,0.001,0.2775469720363617,0,567932,0,148,,0.0002605945782241536
global_calibrated,dos,time_quartile_3,0.001,0.2775469720363617,0,567931,0,74,,0.0001302975185365828
global_calibrated,dos,time_quartile_4,0.001,0.2775469720363617,0,567931,0,420,,0.0007395264565589834
global_calibrated,dos,full_test,0.01,0.11685842275619507,22458,2249265,22309,496203,0.9933653931783775,0.22060673153230057
global_calibrated,dos,time_quartile_1,0.01,0.11685842275619507,22458,545471,22309,225155,0.9933653931783775,0.4127717147199393
global_calibrated,dos,time_quartile_2,0.01,0.11685842275619507,0,567932,0,189265,,0.33325292464590833
global_calibrated,dos,time_quartile_3,0.01,0.11685842275619507,0,567931,0,50656,,0.08919393377012348
global_calibrated,dos,time_quartile_4,0.01,0.11685842275619507,0,567931,0,31127,,0.054807714317408274
global_calibrated,injection,full_test,0.001,0.4194383919239044,68891,2202832,63410,7553,0.9204395349174783,0.003428768058571875
global_calibrated,injection,time_quartile_1,0.001,0.4194383919239044,68891,499038,63410,1235,0.9204395349174783,0.002474761441012508
global_calibrated,injection,time_quartile_2,0.001,0.4194383919239044,0,567932,0,139,,0.00024474761062944156
global_calibrated,injection,time_quartile_3,0.001,0.4194383919239044,0,567931,0,5263,,0.00926697081159507
global_calibrated,injection,time_quartile_4,0.001,0.4194383919239044,0,567931,0,916,,0.0016128719862095924
global_calibrated,injection,full_test,0.01,0.2543613910675049,68891,2202832,66436,26937,0.9643639952969183,0.012228349688037944
global_calibrated,injection,time_quartile_1,0.01,0.2543613910675049,68891,499038,66436,1520,0.9643639952969183,0.0030458602350923176
global_calibrated,injection,time_quartile_2,0.01,0.2543613910675049,0,567932,0,6087,,0.010717832416556912
global_calibrated,injection,time_quartile_3,0.01,0.2543613910675049,0,567931,0,15892,,0.027982272494369916
global_calibrated,injection,time_quartile_4,0.01,0.2543613910675049,0,567931,0,3438,,0.006053552280118535
global_calibrated,mitm,full_test,0.001,0.35557839274406433,1161,2270562,1073,43899,0.9242032730404823,0.01933397986930108
global_calibrated,mitm,time_quartile_1,0.001,0.35557839274406433,0,567929,0,1122,,0.0019755990625588762
global_calibrated,mitm,time_quartile_2,0.001,0.35557839274406433,0,567932,0,1239,,0.0021815992055386913
global_calibrated,mitm,time_quartile_3,0.001,0.35557839274406433,0,567931,0,137,,0.0002412264870204303
global_calibrated,mitm,time_quartile_4,0.001,0.35557839274406433,1161,566770,1073,41401,0.9242032730404823,0.07304726785115655
global_calibrated,mitm,full_test,0.01,0.2090654820203781,1161,2270562,1142,65028,0.983634797588286,0.028639605524975756
global_calibrated,mitm,time_quartile_1,0.01,0.2090654820203781,0,567929,0,5669,,0.009981881538009153
global_calibrated,mitm,time_quartile_2,0.01,0.2090654820203781,0,567932,0,3817,,0.006720875034335097
global_calibrated,mitm,time_quartile_3,0.01,0.2090654820203781,0,567931,0,7597,,0.013376624977329993
global_calibrated,mitm,time_quartile_4,0.01,0.2090654820203781,1161,566770,1142,47945,0.983634797588286,0.0845933976745417
global_calibrated,password,full_test,0.001,0.2747986912727356,210951,2060772,210285,51173,0.9968428687230684,0.02483195617952884
global_calibrated,password,time_quartile_1,0.001,0.2747986912727356,0,567929,0,826,,0.001454407153006802
global_calibrated,password,time_quartile_2,0.001,0.2747986912727356,182192,385740,181651,49897,0.9970306050759639,0.12935396899465962
global_calibrated,password,time_quartile_3,0.001,0.2747986912727356,28759,539172,28634,294,0.9956535345457075,0.0005452805412743985
global_calibrated,password,time_quartile_4,0.001,0.2747986912727356,0,567931,0,156,,0.0002746812552933367
global_calibrated,password,full_test,0.01,0.14095698297023773,210951,2060772,210567,58933,0.9981796720565439,0.028597535292599084
global_calibrated,password,time_quartile_1,0.01,0.14095698297023773,0,567929,0,5208,,0.00917016035455136
global_calibrated,password,time_quartile_2,0.01,0.14095698297023773,182192,385740,181886,51111,0.9983204531483271,0.13250116658889408
global_calibrated,password,time_quartile_3,0.01,0.14095698297023773,28759,539172,28681,1829,0.9972878055565214,0.0033922384693567172
global_calibrated,password,time_quartile_4,0.01,0.14095698297023773,0,567931,0,785,,0.0013822101628542904
global_calibrated,ransomware,full_test,0.001,0.1781962513923645,709,2271014,648,22075,0.9139633286318759,0.009720327571736678
global_calibrated,ransomware,time_quartile_1,0.001,0.1781962513923645,0,567929,0,33,,5.8105854781143416e-05
global_calibrated,ransomware,time_quartile_2,0.001,0.1781962513923645,0,567932,0,1193,,0.0021006035933879407
global_calibrated,ransomware,time_quartile_3,0.001,0.1781962513923645,0,567931,0,486,,0.0008557377568753951
global_calibrated,ransomware,time_quartile_4,0.001,0.1781962513923645,709,567222,648,20363,0.9139633286318759,0.03589952434849142
global_calibrated,ransomware,full_test,0.01,0.05211140215396881,709,2271014,681,69828,0.9605077574047954,0.030747498694415797
global_calibrated,ransomware,time_quartile_1,0.01,0.05211140215396881,0,567929,0,264,,0.00046484683824914733
global_calibrated,ransomware,time_quartile_2,0.01,0.05211140215396881,0,567932,0,2587,,0.004555122796391117
global_calibrated,ransomware,time_quartile_3,0.01,0.05211140215396881,0,567931,0,13637,,0.024011719733559183
global_calibrated,ransomware,time_quartile_4,0.01,0.05211140215396881,709,567222,681,53340,0.9605077574047954,0.09403725525455642
global_calibrated,scanning,full_test,0.001,0.1438952088356018,6029,2265694,3214,39366,0.5330900646873445,0.017374808778237483
global_calibrated,scanning,time_quartile_1,0.001,0.1438952088356018,6029,561900,3214,1639,0.5330900646873445,0.0029168891261790353
global_calibrated,scanning,time_quartile_2,0.001,0.1438952088356018,0,567932,0,995,,0.0017519703063042758
global_calibrated,scanning,time_quartile_3,0.001,0.1438952088356018,0,567931,0,2781,,0.004896721608786983
global_calibrated,scanning,time_quartile_4,0.001,0.1438952088356018,0,567931,0,33951,,0.05978014934912868
global_calibrated,scanning,full_test,0.01,0.10213043540716171,6029,2265694,3693,44216,0.6125393929341516,0.019515433240322833
global_calibrated,scanning,time_quartile_1,0.01,0.10213043540716171,6029,561900,3693,2580,0.6125393929341516,0.004591564335290977
global_calibrated,scanning,time_quartile_2,0.01,0.10213043540716171,0,567932,0,1450,,0.0025531225569258294
global_calibrated,scanning,time_quartile_3,0.01,0.10213043540716171,0,567931,0,5568,,0.009804007881239094
global_calibrated,scanning,time_quartile_4,0.01,0.10213043540716171,0,567931,0,34618,,0.06095458779323545
global_calibrated,xss,full_test,0.001,0.1983688473701477,343854,1927869,312265,130991,0.9081325213608101,0.0679460067048124
global_calibrated,xss,time_quartile_1,0.001,0.1983688473701477,0,567929,0,1306,,0.002299583222550706
global_calibrated,xss,time_quartile_2,0.001,0.1983688473701477,0,567932,0,2118,,0.0037293197072889007
global_calibrated,xss,time_quartile_3,0.001,0.1983688473701477,255032,312899,233657,97059,0.9161869882995075,0.3101927459020323
global_calibrated,xss,time_quartile_4,0.001,0.1983688473701477,88822,479109,78608,30508,0.8850059669901601,0.06367653289752437
global_calibrated,xss,full_test,0.01,0.13826560974121094,343854,1927869,326267,138763,0.9488532923857218,0.07197740095411047
global_calibrated,xss,time_quartile_1,0.01,0.13826560974121094,0,567929,0,3111,,0.005477797400731429
global_calibrated,xss,time_quartile_2,0.01,0.13826560974121094,0,567932,0,2703,,0.004759372600945184
global_calibrated,xss,time_quartile_3,0.01,0.13826560974121094,255032,312899,243560,99556,0.9550174095799743,0.3181729567687976
global_calibrated,xss,time_quartile_4,0.01,0.13826560974121094,88822,479109,82707,33393,0.9311544437188984,0.06969812714851945
designed_e1_raw,backdoor,full_test,0.001,0.26290521025657654,40030,2231693,40012,496,0.9995503372470647,0.00022225279193867616
designed_e1_raw,backdoor,time_quartile_1,0.001,0.26290521025657654,0,567929,0,37,,6.514898869400929e-05
designed_e1_raw,backdoor,time_quartile_2,0.001,0.26290521025657654,0,567932,0,27,,4.7540902784136126e-05
designed_e1_raw,backdoor,time_quartile_3,0.001,0.26290521025657654,0,567931,0,52,,9.156041843111223e-05
designed_e1_raw,backdoor,time_quartile_4,0.001,0.26290521025657654,40030,527901,40012,380,0.9995503372470647,0.0007198319381853794
designed_e1_raw,backdoor,full_test,0.01,0.008254306390881538,40030,2231693,40026,36845,0.9999000749437922,0.016509887336654278
designed_e1_raw,backdoor,time_quartile_1,0.01,0.008254306390881538,0,567929,0,3744,,0.006592373342442453
designed_e1_raw,backdoor,time_quartile_2,0.01,0.008254306390881538,0,567932,0,2682,,0.004722396343224189
designed_e1_raw,backdoor,time_quartile_3,0.01,0.008254306390881538,0,567931,0,5765,,0.010150881004910808
designed_e1_raw,backdoor,time_quartile_4,0.01,0.008254306390881538,40030,527901,40026,24654,0.9999000749437922,0.04670193843163775
designed_e1_raw,benign,full_test,0.001,0.6788113117218018,1474302,797421,1150053,391,0.7800660922931665,0.000490330703605749
designed_e1_raw,benign,time_quartile_1,0.001,0.6788113117218018,394793,173136,378466,344,0.9586441502255613,0.001986877368080584
designed_e1_raw,benign,time_quartile_2,0.001,0.6788113117218018,358160,209772,299274,2,0.8355874469510833,9.534160898499323e-06
designed_e1_raw,benign,time_quartile_3,0.001,0.6788113117218018,284140,283791,148555,18,0.5228232561413387,6.34269585716249e-05
designed_e1_raw,benign,time_quartile_4,0.001,0.6788113117218018,437209,130722,323758,27,0.7405108312042982,0.00020654518749713133
designed_e1_raw,benign,full_test,0.01,0.19074150919914246,1474302,797421,1277368,10723,0.8664222120026969,0.013447100088911628
designed_e1_raw,benign,time_quartile_1,0.01,0.19074150919914246,394793,173136,392858,6027,0.9950986972919986,0.03481078458552814
designed_e1_raw,benign,time_quartile_2,0.01,0.19074150919914246,358160,209772,306089,93,0.8546152557516193,0.0004433384817802185
designed_e1_raw,benign,time_quartile_3,0.01,0.19074150919914246,284140,283791,175468,2792,0.6175406489758569,0.00983822601844315
designed_e1_raw,benign,time_quartile_4,0.01,0.19074150919914246,437209,130722,402953,1811,0.921648456459039,0.013853827205826104
designed_e1_raw,ddos,full_test,0.001,0.2924686074256897,103338,2168385,101569,2479,0.9828814182585303,0.00114324716321133
designed_e1_raw,ddos,time_quartile_1,0.001,0.2924686074256897,75758,492171,74206,1163,0.9795137147231976,0.002362999851677567
designed_e1_raw,ddos,time_quartile_2,0.001,0.2924686074256897,27580,540352,27363,36,0.9921319796954314,6.66232381854791e-05
designed_e1_raw,ddos,time_quartile_3,0.001,0.2924686074256897,0,567931,0,324,,0.0005704918379169301
designed_e1_raw,ddos,time_quartile_4,0.001,0.2924686074256897,0,567931,0,956,,0.001683303077310448
designed_e1_raw,ddos,full_test,0.01,0.13129529356956482,103338,2168385,101883,5924,0.985919990710097,0.002731987170175038
designed_e1_raw,ddos,time_quartile_1,0.01,0.13129529356956482,75758,492171,74465,2658,0.9829324955780248,0.0054005619997927546
designed_e1_raw,ddos,time_quartile_2,0.01,0.13129529356956482,27580,540352,27418,69,0.9941261783901377,0.0001276945398555016
designed_e1_raw,ddos,time_quartile_3,0.01,0.13129529356956482,0,567931,0,1311,,0.002308379010830541
designed_e1_raw,ddos,time_quartile_4,0.01,0.13129529356956482,0,567931,0,1886,,0.00332082594540534
designed_e1_raw,dos,full_test,0.001,0.14560818672180176,22458,2249265,22157,35513,0.9865972036690711,0.015788713201868167
designed_e1_raw,dos,time_quartile_1,0.001,0.14560818672180176,22458,545471,22157,13937,0.9865972036690711,0.02555039589639046
designed_e1_raw,dos,time_quartile_2,0.001,0.14560818672180176,0,567932,0,19241,,0.03387905594331716
designed_e1_raw,dos,time_quartile_3,0.001,0.14560818672180176,0,567931,0,241,,0.00042434732388265474
designed_e1_raw,dos,time_quartile_4,0.001,0.14560818672180176,0,567931,0,2094,,0.0036870676191297887
designed_e1_raw,dos,full_test,0.01,0.06719711422920227,22458,2249265,22274,387821,0.9918069284887345,0.17242121315185183
designed_e1_raw,dos,time_quartile_1,0.01,0.06719711422920227,22458,545471,22274,198540,0.9918069284887345,0.363979019966231
designed_e1_raw,dos,time_quartile_2,0.01,0.06719711422920227,0,567932,0,171019,,0.30112583900889545
designed_e1_raw,dos,time_quartile_3,0.01,0.06719711422920227,0,567931,0,4388,,0.007726290693763855
designed_e1_raw,dos,time_quartile_4,0.01,0.06719711422920227,0,567931,0,13874,,0.02442902394833175
designed_e1_raw,injection,full_test,0.001,0.2359200268983841,68891,2202832,66269,9783,0.9619398760360569,0.004441101273270045
designed_e1_raw,injection,time_quartile_1,0.001,0.2359200268983841,68891,499038,66269,1532,0.9619398760360569,0.003069906500106204
designed_e1_raw,injection,time_quartile_2,0.001,0.2359200268983841,0,567932,0,804,,0.0014156624384609425
designed_e1_raw,injection,time_quartile_3,0.001,0.2359200268983841,0,567931,0,6577,,0.011580632154258176
designed_e1_raw,injection,time_quartile_4,0.001,0.2359200268983841,0,567931,0,870,,0.0015318762314436084
designed_e1_raw,injection,full_test,0.01,0.07940356433391571,68891,2202832,66932,23939,0.9715637746585185,0.010867374361730717
designed_e1_raw,injection,time_quartile_1,0.01,0.07940356433391571,68891,499038,66932,2668,0.9715637746585185,0.005346286254754147
designed_e1_raw,injection,time_quartile_2,0.01,0.07940356433391571,0,567932,0,3300,,0.005810554784727749
designed_e1_raw,injection,time_quartile_3,0.01,0.07940356433391571,0,567931,0,14736,,0.02594681396155519
