model,class,AP,R_at_FPR_001,R_at_FPR_01
matched_random_e4_raw,scanning,0.7211910357371982,0.6672748382816387,0.8858848896997844
matched_random_e4_raw,xss,0.7151192295626788,0.007988855735282997,0.08893309369674339
matched_random_e4_calibrated,backdoor,0.9987968676235366,0.9995003747189608,0.9996002997751686
matched_random_e4_calibrated,benign,0.9713429067845705,0.703542422108903,0.8666453684523252
matched_random_e4_calibrated,ddos,0.985237516217995,0.9774623081538253,0.9856587121871916
matched_random_e4_calibrated,dos,0.973617799456307,0.9293792857778965,0.9872205895449283
matched_random_e4_calibrated,injection,0.8787966308744024,0.38189313553294335,0.9549433162532116
matched_random_e4_calibrated,mitm,0.5621257883538935,0.7734711455641688,0.9603789836347976
matched_random_e4_calibrated,password,0.6405557212841585,0.006129385497105963,0.04400547994557978
matched_random_e4_calibrated,ransomware,0.06715226268163242,0.0,0.998589562764457
matched_random_e4_calibrated,scanning,0.6703692802719018,0.6289600265383978,0.8459114280975286
matched_random_e4_calibrated,xss,0.7153490405525037,0.00798594752423994,0.08773781895804615
balanced_random_e1_raw,backdoor,0.9986787985953691,0.9998501124156882,0.9999000749437922
balanced_random_e1_raw,benign,0.9706277543855371,0.8365687627094042,0.8491543794961954
balanced_random_e1_raw,ddos,0.9922238272873434,0.9814589018560452,0.9877779713174244
balanced_random_e1_raw,dos,0.9851904773267267,0.9718140528987443,0.9880220856710303
balanced_random_e1_raw,injection,0.986545941692588,0.9374228854277047,0.9943098517948643
balanced_random_e1_raw,mitm,0.6574620829096219,0.7846683893195521,0.9242032730404823
balanced_random_e1_raw,password,0.66039672311095,0.007219686088238501,0.06846613668577063
balanced_random_e1_raw,ransomware,0.08825846766866166,0.06629055007052186,0.998589562764457
balanced_random_e1_raw,scanning,0.9342709883386737,0.9089401227400896,0.9708077624813402
balanced_random_e1_raw,xss,0.7375473717275662,0.013069500427507024,0.1290954882013878
balanced_random_e1_calibrated,backdoor,0.9986446407793723,0.9998501124156882,0.9999000749437922
balanced_random_e1_calibrated,benign,0.9706320928766502,0.8364649847860208,0.8479280364538608
balanced_random_e1_calibrated,ddos,0.9915664847189525,0.9809944067042133,0.9876328165824769
balanced_random_e1_calibrated,dos,0.9883043173822582,0.9773799982188975,0.9898031881734793
balanced_random_e1_calibrated,injection,0.9859357485266806,0.9342294349044142,0.9944114615842418
balanced_random_e1_calibrated,mitm,0.6554363912803853,0.7838070628768303,0.9267872523686477
balanced_random_e1_calibrated,password,0.661050796383297,0.0071817625894164995,0.06247422387189442
balanced_random_e1_calibrated,ransomware,0.08836660416096431,0.06488011283497884,0.998589562764457
balanced_random_e1_calibrated,scanning,0.9269684960865927,0.9023055233040305,0.9699784375518328
balanced_random_e1_calibrated,xss,0.7370007166819411,0.012578012761230058,0.12749597212770536
balanced_random_e2_raw,backdoor,0.9980422506710622,0.9995003747189608,0.9996502623032726
balanced_random_e2_raw,benign,0.9711302324804925,0.7151838632790297,0.8608853545610058
balanced_random_e2_raw,ddos,0.9866260878755458,0.9815750256440032,0.9870231666956976
balanced_random_e2_raw,dos,0.9743737227101059,0.934989758660611,0.987354172232612
balanced_random_e2_raw,injection,0.9678230886592855,0.8952403071518776,0.9708960531854669
balanced_random_e2_raw,mitm,0.4863418248715241,0.830318690783807,0.937984496124031
balanced_random_e2_raw,password,0.6504510549542188,0.006868893724134989,0.05950196965172007
balanced_random_e2_raw,ransomware,0.07037705503771653,0.005641748942172073,0.998589562764457
balanced_random_e2_raw,scanning,0.8685517061726077,0.888206999502405,0.9533919389616852
balanced_random_e2_raw,xss,0.7506884611502783,0.012281375234838042,0.16999947652201225
balanced_random_e2_calibrated,backdoor,0.9979359590707632,0.9995503372470647,0.9996502623032726
balanced_random_e2_calibrated,benign,0.971172842308512,0.7271115415973118,0.8607402011256853
balanced_random_e2_calibrated,ddos,0.9864578335995621,0.9812847161741083,0.9870715516073467
balanced_random_e2_calibrated,dos,0.9773500267481017,0.934989758660611,0.9877994478582243
balanced_random_e2_calibrated,injection,0.968070287407691,0.8969676735712938,0.9712879766587799
balanced_random_e2_calibrated,mitm,0.48602881074295995,0.8311800172265289,0.9388458225667528
balanced_random_e2_calibrated,password,0.6491830165323599,0.006883115036193239,0.05421638200340363
balanced_random_e2_calibrated,ransomware,0.0647600842356579,0.005641748942172073,0.998589562764457
balanced_random_e2_calibrated,scanning,0.8307082913622303,0.8513849726322773,0.9381323602587494
balanced_random_e2_calibrated,xss,0.7512880094179343,0.012499491063067464,0.1704909641882892
balanced_random_e3_raw,backdoor,0.9989942755002665,0.9995003747189608,0.9996002997751686
balanced_random_e3_raw,benign,0.9728704966454832,0.7139086835668675,0.8671710409400516
balanced_random_e3_raw,ddos,0.987440143686184,0.9778590644293483,0.9868199500667711
balanced_random_e3_raw,dos,0.9832242967951178,0.955160744500846,0.9894469676729896
balanced_random_e3_raw,injection,0.9683753181613899,0.8826406932690772,0.9675284144518151
balanced_random_e3_raw,mitm,0.6621498031871633,0.8527131782945736,0.9509043927648578
balanced_random_e3_raw,password,0.6394526076846284,0.002792117600769847,0.0446122559267318
balanced_random_e3_raw,ransomware,0.08645064020966602,0.05782792665726375,0.998589562764457
balanced_random_e3_raw,scanning,0.8861973587144444,0.9036324431912424,0.9535578039475867
balanced_random_e3_raw,xss,0.7346396766708706,0.012644901615220413,0.13332402705799554
balanced_random_e3_calibrated,backdoor,0.998978948710488,0.9995003747189608,0.9996002997751686
balanced_random_e3_calibrated,benign,0.9728707195716809,0.7234175901545273,0.8658239627973102
balanced_random_e3_calibrated,ddos,0.9870282590596565,0.9760688226983297,0.9866554413671641
balanced_random_e3_calibrated,dos,0.9826633969784627,0.951598539495948,0.9880666132335916
balanced_random_e3_calibrated,injection,0.9681625744915137,0.8818713620066482,0.9677896967673572
balanced_random_e3_calibrated,mitm,0.664528267744102,0.8527131782945736,0.9491817398794143
balanced_random_e3_calibrated,password,0.638289496933385,0.002109494621973823,0.04454114936644055
balanced_random_e3_calibrated,ransomware,0.08698515851915412,0.05782792665726375,0.998589562764457
balanced_random_e3_calibrated,scanning,0.8589275672104807,0.8950074639243656,0.9379664952728479
balanced_random_e3_calibrated,xss,0.7345678650263439,0.012671075514607943,0.13254171828741268
balanced_random_e4_raw,backdoor,0.9979643763579771,0.9995003747189608,0.9996502623032726
balanced_random_e4_raw,benign,0.9716373071787554,0.6949281761809996,0.8696128744314259
balanced_random_e4_raw,ddos,0.9863284244198961,0.9810331146335327,0.9859974065687356
balanced_random_e4_raw,dos,0.9903661091197168,0.9862855107311426,0.9915842906759283
balanced_random_e4_raw,injection,0.9077176612421384,0.4970460582659564,0.9665848949790249
balanced_random_e4_raw,mitm,0.7051462818289093,0.7450473729543498,0.9397071490094746
balanced_random_e4_raw,password,0.6486822226109946,0.0057643718209442005,0.04282511104474499
balanced_random_e4_raw,ransomware,0.06734161414153966,0.0,0.9844851904090268
balanced_random_e4_raw,scanning,0.7882061299317362,0.7667938298225244,0.8875435395587992
balanced_random_e4_raw,xss,0.7237761404551605,0.009946081767261687,0.0991961704676985
balanced_random_e4_calibrated,backdoor,0.9979047101947351,0.9995003747189608,0.9996502623032726
balanced_random_e4_calibrated,benign,0.9716051192123193,0.7398463815419093,0.8693313852928369
balanced_random_e4_calibrated,ddos,0.986165489018489,0.9806944202519886,0.9861619152683427
balanced_random_e4_calibrated,dos,0.9909395822665517,0.9862409831685813,0.9934989758660611
balanced_random_e4_calibrated,injection,0.9037051669590094,0.47971433133500746,0.9667300518209926
balanced_random_e4_calibrated,mitm,0.7068516114955222,0.7407407407407407,0.9354005167958657
balanced_random_e4_calibrated,password,0.6484208857006311,0.005645860887125446,0.04284407279415599
balanced_random_e4_calibrated,ransomware,0.0672808226758284,0.0,0.9844851904090268
balanced_random_e4_calibrated,scanning,0.7469527439415127,0.7382650522474705,0.8538729474207994
balanced_random_e4_calibrated,xss,0.7230906917714987,0.009646536029826612,0.09578193070314726
