true_class,pred_class,selected_expert,reason,DoS_DDoS_accept,Scan_Brute_accept,WebBot_Rare_accept,DoS_DDoS_margin,Scan_Brute_margin,WebBot_Rare_margin,DoS_DDoS_stability,Scan_Brute_stability,WebBot_Rare_stability
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19757080078125,-71.27186584472656,12.05943775177002,0.6144549250602722,0.9570407867431641,0.9958456754684448
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.6489486694336,12.060540199279785,0.6395684480667114,0.9534003138542175,0.5612637400627136
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19671630859375,-71.27168273925781,11.2726411819458,0.5795775651931763,0.9981886148452759,0.9999467730522156
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.6489486694336,12.060540199279785,0.7398422360420227,0.988316535949707,0.4378723204135895
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.07818603515625,-60.44927215576172,12.059876441955566,0.5483049750328064,0.9649505615234375,0.5880782008171082
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.6784802675247192,0.9883164167404175,0.6813787817955017
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19942474365234,-71.27111053466797,12.029020309448242,0.578192412853241,0.9962338209152222,0.9921706318855286
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.6010512113571167,0.9999994039535522,0.3024066388607025
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.6489486694336,12.060540199279785,0.7174375653266907,0.9766335487365723,0.41746076941490173
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27153015136719,12.024040222167969,0.7283493280410767,0.9980827569961548,0.9973541498184204
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-73.99564361572266,-70.71956634521484,12.060018539428711,0.8807803988456726,0.9770568609237671,0.5264987945556641
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.6396554708480835,0.988316535949707,0.5665591955184937
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.13651275634766,-70.7090835571289,12.060018539428711,0.9186744689941406,0.9766919016838074,0.5890868306159973
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27046966552734,12.046870231628418,0.6944884657859802,0.9995463490486145,0.9999470710754395
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27179718017578,12.05946159362793,0.757878303527832,0.9784930348396301,0.9904309511184692
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19927978515625,-71.27168273925781,11.934489250183105,0.7747169733047485,0.9991611242294312,0.9947479963302612
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.1975326538086,-71.27133178710938,11.807065963745117,0.6337865591049194,0.9818474650382996,0.9999395608901978
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,12.052279472351074,0.7442158460617065,0.9297051429748535,0.9852388501167297
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.26663208007812,12.059441566467285,0.5666595101356506,0.9780790209770203,0.9904494285583496
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-73.95245361328125,-70.69954681396484,12.058605194091797,0.6379050612449646,0.999997615814209,0.4749477803707123
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.5557178258895874,0.9784930348396301,0.9936035871505737
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.2711181640625,12.045105934143066,0.6671660542488098,0.9982752799987793,0.9973553419113159
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-70.03131866455078,12.060540199279785,0.7393687963485718,0.9766930341720581,0.4777107238769531
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-66.41825866699219,12.060540199279785,0.5090085864067078,0.9883481860160828,0.45233622193336487
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.58547973632812,12.060540199279785,0.5403410792350769,0.9883164167404175,0.43933144211769104
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-75.08766174316406,-71.248779296875,12.025228500366211,0.9540847539901733,0.9775785207748413,0.4330310821533203
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.7090835571289,12.060540199279785,0.7383096218109131,0.988349437713623,0.45218905806541443
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.6396554708480835,0.9999995231628418,0.39121317863464355
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.2708511352539,12.035406112670898,0.6056982278823853,0.999738872051239,0.9973494410514832
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.05943775177002,0.5609749555587769,0.9355190396308899,0.9872721433639526
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.5609749555587769,0.9570176005363464,0.9935985803604126
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-73.94352722167969,-71.05923461914062,12.021812438964844,0.807147204875946,0.9196567535400391,0.42182469367980957
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.91481018066406,-71.2276611328125,12.039247512817383,0.5994940996170044,0.9532676935195923,0.63111811876297
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-65.9359359741211,12.060540199279785,0.6397484540939331,0.9766335487365723,0.48880839347839355
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19853973388672,-71.27179718017578,12.059272766113281,0.45750561356544495,0.9572075009346008,0.9907369613647461
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.89002990722656,-70.97979736328125,12.035380363464355,0.7845621109008789,0.9766337275505066,0.5555934309959412
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.13651275634766,-70.71956634521484,12.060018539428711,0.7410365343093872,0.9655868411064148,0.5700784921646118
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-70.70502471923828,12.056184768676758,0.7393687963485718,0.976699709892273,0.42111653089523315
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.6102126836776733,0.9999485015869141,0.9904500842094421
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19815826416016,-71.27225494384766,12.018514633178711,0.6152123212814331,0.9782642126083374,0.9999114871025085
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19853973388672,-71.27225494384766,12.011799812316895,0.43862494826316833,0.9998995661735535,0.9847517013549805
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-61.8345947265625,12.06014633178711,0.5796700716018677,0.988349437713623,0.5404971241950989
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-62.64004135131836,12.06014633178711,0.6077395677566528,0.9767004251480103,0.45232781767845154
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,12.050942420959473,0.6935833692550659,0.9980636835098267,0.985234260559082
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-62.64004135131836,12.06014633178711,0.5424813628196716,0.9883476495742798,0.6302900314331055
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-66.65620422363281,12.057873725891113,0.711173415184021,0.9532676935195923,0.45261937379837036
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.197509765625,-71.27225494384766,12.051521301269531,0.5035887956619263,0.9784466624259949,0.9912570714950562
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.2711181640625,12.015795707702637,0.7284562587738037,0.9978901147842407,0.9973527193069458
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-66.14253997802734,12.060540199279785,0.8868112564086914,0.9999994039535522,0.481853187084198
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27154541015625,12.036884307861328,0.6062994599342346,0.9980827569961548,0.9947479963302612
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-62.64004135131836,12.06014633178711,0.579538881778717,0.9650399088859558,0.5151429772377014
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19757080078125,-71.27186584472656,12.059652328491211,0.561151385307312,0.9569970369338989,0.9958122968673706
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27005004882812,12.04417610168457,0.5781923532485962,0.9962338209152222,0.9973564147949219
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19853973388672,-71.27186584472656,12.059652328491211,0.5060513615608215,0.9569754600524902,0.9907523989677429
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.8194869160652161,0.9766335487365723,0.5760976076126099
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19942474365234,-71.27068328857422,12.00057315826416,0.4454314112663269,0.9978901147842407,0.9921731948852539
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.8194869160652161,0.9999985694885254,0.44038647413253784
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27181243896484,12.056844711303711,0.7093855738639832,0.9346175193786621,0.993391215801239
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-66.60749053955078,12.060540199279785,0.6476074457168579,0.9999985694885254,0.49854740500450134
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19942474365234,-71.27128601074219,11.966336250305176,0.6080888509750366,0.9980827569961548,0.9947651028633118
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19757080078125,-71.271728515625,12.058271408081055,0.6528293490409851,0.9569538235664368,0.9955174326896667
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.6561279296875,12.060540199279785,0.9193992614746094,0.9649505615234375,0.4022182822227478
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-66.99170684814453,12.060426712036133,0.507162868976593,0.9766336679458618,0.48850831389427185
heartbleed,heartbleed,WebBot_Rare,only_accept,False,False,True,-75.15214538574219,-71.26390075683594,11.349006652832031,0.817665696144104,0.958972156047821,0.5903998017311096
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.58547973632812,12.060540199279785,0.6796404123306274,0.9883166551589966,0.5722829103469849
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.64025115966797,-70.92862701416016,11.96875286102295,0.6833258867263794,0.8549493551254272,0.6208648681640625
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27191925048828,12.04556941986084,0.6343892812728882,0.9976975321769714,0.9973506927490234
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-70.71956634521484,12.060540199279785,0.6791232824325562,0.9883488416671753,0.5648133754730225
web-attack-�-sql-injection,web-attack-�-sql-injection,WebBot_Rare,only_accept,False,False,True,-72.31217193603516,-70.83841705322266,11.514403343200684,0.6534990668296814,0.9542535543441772,0.4737476706504822
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.16138458251953,12.050580978393555,0.64445960521698,0.9759225845336914,0.9768345952033997
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.04581451416016,-61.98662185668945,12.059115409851074,0.505513608455658,0.9766930341720581,0.5577850341796875
infiltration,infiltration,WebBot_Rare,only_accept,False,False,True,-75.19662475585938,-71.27120971679688,11.873025894165039,0.8574417233467102,0.9947084188461304,0.8636305928230286
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-70.7090835571289,12.060540199279785,0.5985835790634155,0.976699709892273,0.5482228398323059
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-66.79006958007812,12.060540199279785,0.9246681332588196,0.9766990542411804,0.44387930631637573
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.1975326538086,-71.27174377441406,11.894024848937988,0.5048240423202515,0.9809497594833374,0.9973472356796265
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.03455352783203,-71.2325668334961,12.042917251586914,0.5394607782363892,0.9883450269699097,0.3878695070743561
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27191925048828,12.037421226501465,0.8182600140571594,0.9976974725723267,0.9973490834236145
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17974090576172,12.052279472351074,0.8253877758979797,0.9988377690315247,0.9950538873672485
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,12.038714408874512,0.8387740254402161,0.9530074000358582,0.9950447082519531
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.6489486694336,12.060540199279785,0.958238959312439,0.9532675743103027,0.4303371012210846
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17974090576172,12.052279472351074,0.5537651777267456,0.9526203274726868,0.9896333813667297
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.05943775177002,0.7635442018508911,0.9570176005363464,0.9999235272407532
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.65166473388672,12.060540199279785,0.7788677215576172,0.9999973177909851,0.6001834869384766
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27191925048828,12.046113967895508,0.756969690322876,0.9995463490486145,0.9973490834236145
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.7090835571289,12.060540199279785,0.8709017038345337,0.9883476495742798,0.5574941635131836
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.6489486694336,12.060540199279785,0.7197123765945435,0.964950442314148,0.4523579478263855
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.16236114501953,-61.98662185668945,12.059876441955566,0.505445659160614,0.9883455038070679,0.49178656935691833
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.64025115966797,-70.96414947509766,11.986454010009766,0.5682988166809082,0.793156623840332,0.5564889907836914
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.58547973632812,12.060540199279785,0.918166995048523,0.9999995231628418,0.4514393210411072
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.5614193677902222,0.9784296154975891,0.993611216545105
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,11.987396240234375,0.5896256566047668,0.9293180704116821,0.988387405872345
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17747497558594,12.033913612365723,0.7346474528312683,0.9759225845336914,0.9896275401115417
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-73.99564361572266,-70.71558380126953,12.060018539428711,0.601292610168457,0.9885281324386597,0.5351673364639282
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.5613196492195129,0.9784296154975891,0.9962223172187805
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-75.13446044921875,-71.23948669433594,12.028066635131836,0.9268121719360352,0.9765976071357727,0.6427592635154724
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.44073429703712463,0.988316535949707,0.4733451008796692
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19942474365234,-71.27068328857422,12.00057315826416,0.5547977685928345,0.9978901147842407,0.9999520182609558
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-66.79006958007812,12.060540199279785,0.7490682601928711,0.9999979138374329,0.6485823392868042
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.26663208007812,12.059441566467285,0.609254002571106,0.9569944143295288,0.9904463887214661
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19942474365234,-71.27108764648438,11.903977394104004,0.780606746673584,0.9978901147842407,0.9921815991401672
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-70.18574523925781,-71.08362579345703,12.03606128692627,0.9186403155326843,0.999658465385437,0.5871543884277344
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.55253005027771,0.9569538831710815,0.9967644810676575
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27166748046875,12.056733131408691,0.5616550445556641,0.9140022993087769,0.9936090707778931
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27191925048828,12.043683052062988,0.7288798093795776,0.9966190457344055,0.9973469972610474
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.13651275634766,-70.65166473388672,12.060018539428711,0.3998318314552307,0.9883450269699097,0.7984248399734497
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27186584472656,12.059652328491211,0.3361530303955078,0.9354564547538757,0.9936067461967468
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19757080078125,-71.27186584472656,12.05943775177002,0.5608846545219421,0.9784698486328125,0.9916729927062988
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.22570037841797,-70.66053009033203,12.060540199279785,0.9589070081710815,0.9649505615234375,0.4199192523956299
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,12.050661087036133,0.5898352861404419,0.9300922155380249,0.9947888255119324
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-66.79006958007812,12.060540199279785,0.6092320680618286,0.9883488416671753,0.4669991135597229
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17083740234375,11.984832763671875,0.7302175760269165,0.9988377690315247,0.9940511584281921
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,12.02457046508789,0.6442667245864868,0.9996118545532227,0.9941635131835938
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27046966552734,12.031670570373535,0.6056982278823853,0.9949628114700317,0.9999517202377319
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19959259033203,-71.27191925048828,12.046113967895508,0.7569697499275208,0.9960412979125977,0.9947501420974731
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-66.41825866699219,12.060540199279785,0.5427953004837036,0.9650505781173706,0.46395760774612427
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.271728515625,12.058547973632812,0.4585239291191101,0.9569754600524902,0.9936113357543945
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-70.7090835571289,12.060540199279785,0.5361695289611816,0.9767003059387207,0.4339950680732727
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19979858398438,-71.17311096191406,12.051941871643066,0.7442158460617065,0.9530074000358582,0.9950494766235352
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-73.8320083618164,-71.05842590332031,12.034163475036621,0.9050906896591187,0.9196567535400391,0.6857339143753052
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-70.03131866455078,12.060540199279785,0.7790448069572449,0.9766929745674133,0.6239892244338989
bot,bot,WebBot_Rare,only_accept,False,False,True,-75.19795227050781,-71.27179718017578,12.058528900146484,0.6510238647460938,0.9355653524398804,0.9921295046806335
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.13651275634766,-70.71956634521484,12.060018539428711,0.8192842602729797,0.9650393724441528,0.40437349677085876
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-74.24403381347656,-66.79006958007812,12.060426712036133,0.7861149907112122,0.9999982118606567,0.3844689726829529
