true_class,pred_class,selected_expert,reason,DoS_DDoS_accept,Scan_Brute_accept,WebBot_Rare_accept,DoS_DDoS_margin,Scan_Brute_margin,WebBot_Rare_margin,DoS_DDoS_stability,Scan_Brute_stability,WebBot_Rare_stability
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-6.002352714538574,0.5403289794921875,0.34310516715049744,0.9361942410469055,0.9546619653701782
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-4.036778926849365,-7.714964389801025,1.2083961963653564,0.6285840272903442,0.8704408407211304,0.9761341214179993
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-6.002352714538574,0.44099363684654236,0.4038524627685547,0.932212233543396,0.8237263560295105
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.300718307495117,1.4103564023971558,2.6446523666381836,0.6367717385292053,0.9935815930366516,0.992353618144989
bot,bot,WebBot_Rare,only_accept,False,False,True,-14.801484107971191,-0.39827778935432434,2.6445586681365967,0.5249561071395874,0.9103879928588867,0.9923122525215149
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.691972553730011,0.9955558776855469,0.9885093569755554
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.587012529373169,0.5538731217384338,0.9359872937202454,0.9941339492797852
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-6.002352714538574,0.48885419964790344,0.44867992401123047,0.9063013195991516,0.904202938079834
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,8.625409126281738,-9.116549491882324,1.1840792894363403,0.9843969345092773,0.9164466857910156,0.9894193410873413
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,meta_router,True,False,True,1.645971417427063,-6.346350193023682,0.3020535707473755,0.8789621591567993,0.9700436592102051,0.44548550248146057
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.9141204357147217,-5.086284637451172,0.40210214257240295,0.28312113881111145,0.9159682989120483,0.9157594442367554
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5940688848495483,0.38515540957450867,0.9421765208244324,0.9583892822265625
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,meta_router,True,False,True,1.5525603294372559,-6.478366374969482,0.22038881480693817,0.8832792043685913,0.9725621342658997,0.3223750591278076
bot,portscan,Scan_Brute,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.5909054279327393,0.5351900458335876,0.8978360891342163,0.9955717921257019
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,8.625409126281738,-6.87018346786499,1.3487821817398071,0.9774322509765625,0.8746870756149292,0.9914904832839966
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.868302345275879,0.013899213634431362,2.5453991889953613,0.5844234228134155,0.8665943145751953,0.9996579885482788
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002251148223877,0.2991623282432556,0.31620654463768005,0.9262285232543945,0.904961109161377
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-5.086284637451172,0.4962037205696106,0.3103976845741272,0.9259403347969055,0.9396665692329407
bot,portscan,Scan_Brute,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.590942144393921,0.6461202502250671,0.8826319575309753,0.9976380467414856
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.161681175231934,1.4092447757720947,2.6446471214294434,0.6685359477996826,0.9946039915084839,0.9999876022338867
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.5798416137695312,-16.14011573791504,2.587080240249634,0.5303471088409424,0.9656165242195129,0.9953608512878418
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5437477827072144,-16.14011573791504,2.587012529373169,0.6047046184539795,0.9447981715202332,0.9941303133964539
web-attack-�-xss,dos-hulk,DoS_DDoS,meta_router,True,False,True,6.115299224853516,-14.928655624389648,1.5616426467895508,0.11092953383922577,0.9708268046379089,0.8182857632637024
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5437477827072144,-16.14011573791504,2.587125062942505,0.5538963079452515,0.941601574420929,0.9974851608276367
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5351035594940186,0.14159950613975525,0.916265606880188,0.7922247648239136
bot,bot,WebBot_Rare,meta_router,False,True,True,-7.896531581878662,0.8708672523498535,2.6446032524108887,0.4505925178527832,0.992020308971405,0.9999879598617554
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-5.086284637451172,0.5316950678825378,0.24247756600379944,0.9259403347969055,0.9525346755981445
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,4.087751865386963,-5.086284637451172,0.443960964679718,0.4067884087562561,0.9159682989120483,0.9177013635635376
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-5.086284637451172,0.5895562171936035,0.34456607699394226,0.8899761438369751,0.9507344365119934
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446714401245117,0.4991227984428406,0.9940884709358215,0.9923520088195801
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.5739946365356445,0.35068100690841675,0.9480088353157043,0.9611533284187317
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-5.086284637451172,0.4168240427970886,0.24226920306682587,0.8960244059562683,0.784277081489563
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.644665002822876,0.3686321973800659,0.9948088526725769,0.9961690902709961
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.7316418290138245,0.27890077233314514,0.9329482913017273,0.8834999799728394
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-5.086284637451172,0.7524312734603882,0.17414072155952454,0.8800042271614075,0.9428313374519348
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.6158588528633118,0.2429671287536621,0.9581232070922852,0.8464430570602417
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446311473846436,0.4197307527065277,0.9945687055587769,0.9999872446060181
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5093088746070862,-16.14011573791504,2.587012529373169,0.6047192811965942,0.9536089897155762,0.9960266947746277
bot,bot,WebBot_Rare,meta_router,False,True,True,-9.843318939208984,1.4103564023971558,2.6446220874786377,0.5245805978775024,0.9962762594223022,0.9923348426818848
bot,bot,WebBot_Rare,only_accept,False,False,True,-7.359419345855713,-0.39827778935432434,2.6446268558502197,0.41951799392700195,0.9103879928588867,0.9961497187614441
bot,portscan,Scan_Brute,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.5909054279327393,0.5830849409103394,0.8978360891342163,0.9955666661262512
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5437325239181519,-12.796950340270996,2.587049961090088,0.3787875771522522,0.9639047384262085,0.9998119473457336
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5108857750892639,0.27890077233314514,0.9329482316970825,0.8788205981254578
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.5870161056518555,0.5538731217384338,0.9119723439216614,0.9979203939437866
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446380615234375,0.5955476760864258,0.9962762594223022,0.9961646199226379
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5107420086860657,0.4521852135658264,0.9840341806411743,0.7895777821540833
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-6.002352714538574,0.4475504755973816,0.2970340847969055,0.932212233543396,0.8666570782661438
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.44415873289108276,0.2967226207256317,0.9059964418411255,0.8306460380554199
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,meta_router,True,False,True,7.5711445808410645,-6.4616618156433105,1.660424828529358,0.9401565790176392,0.9806627035140991,0.9968902468681335
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.48959529399871826,0.27741342782974243,0.916265606880188,0.9047406315803528
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-5.086284637451172,0.7280961871147156,0.2420608252286911,0.9480088353157043,0.9624873995780945
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446216106414795,0.38566505908966064,0.9962762594223022,0.9923365712165833
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.587012529373169,0.3903999924659729,0.9239797592163086,0.9941343069076538
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.5869991779327393,0.7173462510108948,0.974427342414856,0.9922288656234741
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,8.619684219360352,-9.117228507995605,1.3647651672363281,0.9854981303215027,0.953360378742218,0.9940729141235352
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086193084716797,0.48411890864372253,0.2967226207256317,0.9419596791267395,0.7846279740333557
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-5.086284637451172,0.5952498912811279,0.405456006526947,0.9319885969161987,0.825858473777771
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.5798416137695312,-16.81727409362793,2.560857057571411,0.4917606711387634,0.9516428112983704,0.9949724078178406
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6937031745910645,-5.086193084716797,0.42791759967803955,0.3952091634273529,0.9579799771308899,0.80186527967453
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.638545036315918,0.20852084457874298,0.9521409273147583,0.9400078058242798
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.4460577368736267,0.20852084457874298,0.9421765208244324,0.8878877758979797
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5428428649902344,-16.14011573791504,2.5870354175567627,0.6047477722167969,0.9327906370162964,0.9941467046737671
bot,bot,WebBot_Rare,only_accept,False,False,True,-3.3152389526367188,-15.141600608825684,2.560857057571411,0.2294304370880127,0.922942042350769,0.9973934292793274
bot,bot,WebBot_Rare,only_accept,False,False,True,-3.3157315254211426,-15.141600608825684,2.560857057571411,0.6207700967788696,0.9776342511177063,0.9949225187301636
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6937031745910645,-6.002352714538574,0.5519710779190063,0.3300859034061432,0.8903547525405884,0.799004077911377
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6937031745910645,-6.002352714538574,0.5918099284172058,0.28303590416908264,0.9262299537658691,0.7887701988220215
bot,bot,WebBot_Rare,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.5909054279327393,0.6309798955917358,0.9687554240226746,0.9976293444633484
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6937031745910645,-6.002352714538574,0.4864319860935211,0.28303587436676025,0.9421766400337219,0.8184555172920227
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-5.086284637451172,0.4808146059513092,0.3481677770614624,0.9740010499954224,0.9511111378669739
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.7318403720855713,-16.14011573791504,2.5871238708496094,0.6182201504707336,0.9239798784255981,0.9974852800369263
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446380615234375,0.4991227984428406,0.9945687055587769,0.996163547039032
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-5.086284637451172,0.636395275592804,0.4022488594055176,0.9059964418411255,0.8400967717170715
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.49918994307518005,0.9984908103942871,0.9846838712692261
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6937031745910645,-6.002352714538574,0.5700962543487549,0.3290855884552002,0.932212233543396,0.8434768915176392
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5437477827072144,-16.14011573791504,2.5749552249908447,0.22694261372089386,0.974427342414856,0.9974563717842102
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446619033813477,0.4650570750236511,0.9933414459228516,0.9885300397872925
bot,bot,WebBot_Rare,meta_router,True,False,True,0.9481196999549866,-16.14011573791504,2.5608625411987305,0.8295972943305969,0.9536089897155762,0.9925307035446167
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.501625120639801,0.2809871733188629,0.9519325494766235,0.9256559610366821
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.798721313476562,1.4103564023971558,2.644660234451294,0.46790051460266113,0.9948088526725769,0.996170163154602
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5628803968429565,0.2457677572965622,0.9262299537658691,0.9523428082466125
bot,bot,WebBot_Rare,meta_router,True,False,True,0.542304515838623,-16.13871955871582,2.5870492458343506,0.39154478907585144,0.9203721284866333,0.9941542744636536
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-6.002352714538574,0.6377579569816589,0.4595370888710022,0.9421765208244324,0.7705010175704956
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.300718307495117,1.4103564023971558,2.644672155380249,0.3564300835132599,0.9975036382675171,0.9885328412055969
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.582446813583374,-16.14011573791504,2.587167978286743,0.7007449269294739,0.9239797592163086,0.9951324462890625
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.8568524122238159,0.35068097710609436,0.9679527282714844,0.8541633486747742
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.3735526502132416,-5.086284637451172,0.6021349430084229,0.3995444178581238,0.9259403347969055,0.8183202743530273
heartbleed,heartbleed,WebBot_Rare,only_accept,False,False,True,-1.4747389554977417,-5.8090925216674805,2.6064672470092773,0.8245695233345032,0.9761365652084351,0.2152950018644333
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.5036643147468567,0.2967226207256317,0.9059964418411255,0.9564841985702515
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-4.041271686553955,-7.714964389801025,1.2389392852783203,0.4119809567928314,0.908017635345459,0.9662548303604126
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.5955812335014343,0.9935815930366516,0.9846827387809753
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.6698914766311646,0.3133470416069031,0.932212233543396,0.9761295318603516
web-attack-�-sql-injection,web-attack-�-sql-injection,WebBot_Rare,only_accept,False,False,True,-11.378157615661621,-18.018857955932617,2.0985021591186523,0.4583909511566162,0.9645559191703796,0.3615432679653168
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.868302345275879,0.013899213634431362,2.5453991889953613,0.5844234228134155,0.8741963505744934,0.9956600069999695
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6946284770965576,-6.002352714538574,0.4633215665817261,0.4005983769893646,0.916265606880188,0.9620519876480103
infiltration,infiltration,WebBot_Rare,meta_router,False,True,True,-1.438506841659546,1.7172871828079224,2.481379985809326,0.5692919492721558,0.9999803304672241,0.9992481470108032
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5432282090187073,0.20852084457874298,0.8903546333312988,0.9278454780578613
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-6.002352714538574,0.45697861909866333,0.4064384996891022,0.916265606880188,0.8854905366897583
bot,bot,WebBot_Rare,only_accept,False,False,True,-7.688375949859619,-0.39827778935432434,2.6446268558502197,0.4491301476955414,0.8799976110458374,0.9961490631103516
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002251148223877,0.6199833154678345,0.17258721590042114,0.9062997698783875,0.8189470171928406
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.5161892175674438,0.9943286180496216,0.9961625337600708
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.870611190795898,0.013899213634431362,2.5909512042999268,0.4169444143772125,0.8826319575309753,0.9935569763183594
bot,bot,WebBot_Rare,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.5909054279327393,0.6940151453018188,0.9138738512992859,0.9934988021850586
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.46070295572280884,0.21129333972930908,0.9839730262756348,0.9200210571289062
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.870611190795898,0.013899213634431362,2.5453855991363525,0.4764988422393799,0.8665943145751953,0.9956636428833008
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.587012529373169,0.5538731217384338,0.9447981119155884,0.9998117685317993
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.5704411864280701,0.45467013120651245,0.9162656664848328,0.8119726181030273
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.41979798674583435,0.9945687055587769,0.9999879598617554
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.49982529878616333,0.2457677572965622,0.932212233543396,0.8742661476135254
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.46181389689445496,0.21054840087890625,0.9159682989120483,0.9477928280830383
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,3.6937031745910645,-6.002352714538574,0.41303497552871704,0.3246345818042755,0.9262299537658691,0.8194543719291687
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-4.041271686553955,-7.714964389801025,1.2374809980392456,0.47911548614501953,0.8516523241996765,0.9637705683708191
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.5550668239593506,0.3495771288871765,0.9099200367927551,0.86541748046875
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.5870320796966553,0.3285166621208191,0.9656164050102234,0.9979227185249329
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.867467880249023,0.013899213634431362,2.5453991889953613,0.4653162956237793,0.921475887298584,0.9976648092269897
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.867467880249023,0.013899213634431362,2.5453760623931885,0.6329491138458252,0.8978360891342163,0.9976514577865601
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.6655325889587402,0.38521426916122437,0.9680874943733215,0.9038945436477661
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5437477827072144,-16.14011573791504,2.5871007442474365,0.4412234425544739,0.9447981715202332,0.9976025819778442
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,meta_router,True,False,True,1.6010197401046753,-6.478366374969482,1.5126482248306274,0.8671157956123352,0.9733931422233582,0.30327337980270386
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.6565124988555908,0.2809871435165405,0.9579808115959167,0.9406319856643677
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.798721313476562,1.4103564023971558,2.6446475982666016,0.46790051460266113,0.9984908103942871,0.9923513531684875
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-6.002352714538574,0.49003565311431885,0.4022112786769867,0.9162656664848328,0.8410706520080566
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5436001420021057,-16.14011573791504,2.5870161056518555,0.7681180238723755,0.9656164050102234,0.9960225224494934
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.497587203979492,1.4103564023971558,2.6446523666381836,0.4850922226905823,0.9945687055587769,0.9923511743545532
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,8.61279582977295,-13.40603256225586,1.432941198348999,0.9788596034049988,0.9537412524223328,0.9945599436759949
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.580106258392334,-16.14011573791504,2.587026596069336,0.7438365817070007,0.9416014552116394,0.9998127818107605
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5085464715957642,-16.14011573791504,2.587103843688965,0.7174513936042786,0.9239797592163086,0.9923224449157715
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.43679723143577576,0.9987309575080872,0.9999868273735046
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.514593780040741,0.4521852135658264,0.9680874943733215,0.8989885449409485
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.580106258392334,-16.14011573791504,2.5870234966278076,0.3656994700431824,0.9151689410209656,0.9941412210464478
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5437477827072144,-16.14011573791504,2.587125062942505,0.6046718955039978,0.9447981119155884,0.9951181411743164
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-5.086284637451172,0.6305670142173767,0.38515543937683105,0.9679527282714844,0.9470410346984863
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.868302345275879,0.013899213634431362,2.545337438583374,0.465207040309906,0.8741963505744934,0.9976537823677063
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.3735526502132416,-6.002352714538574,0.4356333613395691,0.3971761465072632,0.8803903460502625,0.8873459696769714
bot,portscan,Scan_Brute,meta_router,False,True,True,-14.44671630859375,0.013899213634431362,2.5453991889953613,0.5076305270195007,0.9138738512992859,0.9956599473953247
bot,bot,WebBot_Rare,meta_router,False,True,True,-14.867467880249023,0.013899213634431362,2.5453991889953613,0.3572967052459717,0.9687554240226746,0.9996522068977356
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446311473846436,0.7713645696640015,0.9970234036445618,0.996163547039032
bot,bot,WebBot_Rare,meta_router,False,True,True,-8.48068904876709,1.4103564023971558,2.6446220874786377,0.6749733090400696,0.9972634315490723,0.9961625337600708
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.3735526502132416,-6.002352714538574,0.6043598055839539,0.39785701036453247,0.9521409273147583,0.8128561973571777
bot,bot,WebBot_Rare,meta_router,True,False,True,0.5429981350898743,-16.14011573791504,2.5870440006256104,0.3904920220375061,0.9624198079109192,0.9960387945175171
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.10436040163040161,-6.002352714538574,0.506943941116333,0.2743535041809082,0.8803903460502625,0.9163436889648438
bot,bot,WebBot_Rare,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.5909054279327393,0.5982253551483154,0.921475887298584,0.9935038685798645
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,8.625534057617188,-9.117228507995605,1.3711639642715454,0.9869473576545715,0.9266605377197266,0.9928907155990601
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.4115794897079468,0.3477560877799988,0.9481589198112488,0.8500094413757324
bot,bot,WebBot_Rare,only_accept,False,False,True,-2.5798416137695312,-16.14011573791504,2.587080240249634,0.6563956141471863,0.974427342414856,0.9975981712341309
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.12828144431114197,-6.002352714538574,0.725342333316803,0.4196605682373047,0.90031898021698,0.990837574005127
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,0.39630022644996643,-6.002352714538574,0.49164944887161255,0.2949204444885254,0.932212233543396,0.7845394611358643
bot,portscan,Scan_Brute,meta_router,False,True,True,-15.313979148864746,0.013899213634431362,2.5909054279327393,0.5830849409103394,0.8978360891342163,0.9976345300674438
