true_class,pred_class,selected_expert,reason,DoS_DDoS_accept,Scan_Brute_accept,WebBot_Rare_accept,DoS_DDoS_margin,Scan_Brute_margin,WebBot_Rare_margin,DoS_DDoS_stability,Scan_Brute_stability,WebBot_Rare_stability
bot,bot,WebBot_Rare,only_accept,False,False,True,-16.4434814453125,-0.39827778935432434,2.58585262298584,0.6464853286743164,0.9399935603141785,0.9923136830329895
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.49919000267982483,0.9945687055587769,0.9923348426818848
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.528306722640991,0.2776986062526703,0.9447981119155884,0.9960273504257202
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-6.002352714538574,0.4301482141017914,0.2938072085380554,0.90031898021698,0.921800434589386
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,6.983410835266113,-9.116549491882324,1.1253732442855835,0.9891231656074524,0.9164468050003052,0.9908019304275513
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,meta_router,True,False,True,0.003973477054387331,-6.346350193023682,0.24334760010242462,0.8817221522331238,0.9750239253044128,0.5805147290229797
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.272122383117676,-5.086284637451172,0.3433961570262909,0.3288387656211853,0.9679527282714844,0.8865891695022583
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.5353628993034363,0.17681889235973358,0.9262299537658691,0.9648871421813965
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-0.08943759649991989,-6.478366374969482,0.1616828441619873,0.8832792043685913,0.9793640971183777,0.5915199518203735
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.955978393554688,0.013899213634431362,2.5321993827819824,0.7091555595397949,0.890234112739563,0.9955768585205078
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,6.983410835266113,-6.87018346786499,1.2900762557983398,0.9866995811462402,0.9331456422805786,0.992059588432312
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.510299682617188,0.013899213634431362,2.4866931438446045,0.35719209909439087,0.921475887298584,0.9956658482551575
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002251148223877,0.24045634269714355,0.3154616057872772,0.9421752095222473,0.9903172254562378
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-5.086284637451172,0.43749773502349854,0.27622926235198975,0.9999932050704956,0.8941429853439331
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.955978393554688,0.013899213634431362,2.532236099243164,0.5830849409103394,0.8513901829719543,0.9955902099609375
bot,bot,WebBot_Rare,meta_router,False,True,True,-9.803679466247559,1.4092447757720947,2.5859410762786865,0.399591326713562,0.9926654100418091,0.9923515319824219
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.221839427947998,-16.14011573791504,2.528374433517456,0.2345188409090042,0.9568055868148804,0.9975992441177368
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.098250150680542,-16.14011573791504,2.528306722640991,0.5539126396179199,0.9239797592163086,0.9979109764099121
web-attack-�-xss,dos-hulk,DoS_DDoS,meta_router,True,False,True,4.473301410675049,-14.928655624389648,1.5029367208480835,0.05408767983317375,0.9783868789672852,0.49452725052833557
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.098250150680542,-16.14011573791504,2.528419017791748,0.6046719551086426,0.9416014552116394,0.9927492141723633
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.4763975739479065,0.2457677572965622,0.9521409273147583,0.8918884992599487
bot,benign,,benign_binary,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-5.086284637451172,0.47298911213874817,0.3103976845741272,0.9419605135917664,0.9138631820678711
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.445753812789917,-5.086284637451172,0.38525497913360596,0.3517177402973175,0.9259403347969055,0.9177013635635376
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-5.086284637451172,0.5308502316474915,0.27622923254966736,0.9419605135917664,0.9381243586540222
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585965394973755,0.5785147547721863,0.9970232844352722,0.9885349273681641
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.5152886509895325,0.2809871733188629,0.8999481201171875,0.9559751749038696
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-5.086284637451172,0.35811805725097656,0.2764376103878021,0.9259403347969055,0.8364238739013672
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585958957672119,0.5955476760864258,0.9972635507583618,0.9999872446060181
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.6729359030723572,0.2429671287536621,0.9074052572250366,0.920018196105957
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-5.086284637451172,0.6937252879142761,0.2081007957458496,0.9319885969161987,0.9546472430229187
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.5571528673171997,0.3492806553840637,0.9262299537658691,0.727238118648529
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.5859251022338867,0.5955476760864258,0.996036171913147,0.996163547039032
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.132689118385315,-16.14011573791504,2.528306722640991,0.4920350909233093,0.974427342414856,0.9979193806648254
bot,bot,WebBot_Rare,meta_router,False,True,True,-11.48531723022461,1.4103564023971558,2.585916042327881,0.7243820428848267,0.9984906911849976,0.9923359751701355
bot,benign,,benign_binary,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.955978393554688,0.013899213634431362,2.5321993827819824,0.6940151453018188,0.8589922189712524,0.9955666661262512
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0982654094696045,-12.796950340270996,2.52834415435791,0.5537644028663635,0.9506446123123169,0.9998106956481934
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.45217978954315186,0.17258721590042114,0.9425445795059204,0.9661959409713745
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.5283102989196777,0.7173462510108948,0.9656164050102234,0.9960281252861023
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.5859320163726807,0.48208990693092346,0.9948088526725769,0.9961646199226379
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.4520359933376312,0.34690386056900024,0.9063013195991516,0.8348352313041687
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-6.002352714538574,0.38884449005126953,0.2423318326473236,0.932212233543396,0.8537856936454773
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.3854527473449707,0.2967226207256317,0.8999481201171875,0.9569446444511414
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,meta_router,True,False,True,5.929146766662598,-6.4616618156433105,1.601718783378601,0.9830493927001953,0.9662628173828125,0.9943170547485352
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.4308893084526062,0.27890077233314514,0.9680874943733215,0.9267961382865906
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-5.086284637451172,0.6693902015686035,0.13997229933738708,0.9579808115959167,0.9356303215026855
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.5859155654907227,0.4991227984428406,0.9945687055587769,0.9961608052253723
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.528306722640991,0.3903999924659729,0.9327906370162964,0.9979193806648254
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.5282931327819824,0.830047607421875,0.9119723439216614,0.994124710559845
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,6.977686405181885,-9.117228507995605,1.3060592412948608,0.9874676465988159,0.9067715406417847,0.9926850199699402
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086193084716797,0.4254129230976105,0.40181559324264526,0.9099189639091492,0.8402617573738098
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-5.086284637451172,0.5365439057350159,0.3497714102268219,0.8800042271614075,0.6998134255409241
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.221839427947998,-16.81727409362793,2.5021510124206543,0.3605674207210541,0.9225789904594421,0.9949731826782227
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0517051219940186,-5.086193084716797,0.3692116141319275,0.2389419972896576,0.9198909997940063,0.8535639643669128
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.5798391103744507,0.27890077233314514,0.9074052572250366,0.9424099922180176
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.38735175132751465,0.3133470416069031,0.9481589198112488,0.9146825075149536
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.099155068397522,-16.14011573791504,2.528329372406006,0.22684064507484436,0.9207831621170044,0.9979228973388672
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.9572367668151855,-15.141600608825684,2.5021510124206543,0.44272667169570923,0.9529571533203125,0.9924524426460266
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.957729339599609,-15.141600608825684,2.5021510124206543,0.4513908326625824,0.931780219078064,0.9949225187301636
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0517051219940186,-6.002352714538574,0.4932650625705719,0.3817383646965027,0.9222478866577148,0.914279580116272
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0517051219940186,-6.002352714538574,0.5331039428710938,0.37713587284088135,0.932212233543396,0.8074899911880493
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.955978393554688,0.013899213634431362,2.5321993827819824,0.48729515075683594,0.906271755695343,0.9976396560668945
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0517051219940186,-6.002352714538574,0.42772600054740906,0.37713590264320374,0.9222478866577148,0.8487098813056946
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-5.086284637451172,0.42210862040519714,0.3481677770614624,0.9159682989120483,0.800589919090271
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.373838424682617,-16.14011573791504,2.5284178256988525,0.7002872228622437,0.9656165242195129,0.9974851608276367
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.5859320163726807,0.674939751625061,0.9943286180496216,0.9961668252944946
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-5.086284637451172,0.5776893496513367,0.3497713804244995,0.9679527282714844,0.8189948201179504
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.4991900324821472,0.9943286180496216,0.9846838712692261
web-attack-�-xss,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0517051219940186,-6.002352714538574,0.5113902688026428,0.4284854531288147,0.9262299537658691,0.8784599304199219
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.098250150680542,-16.14011573791504,2.516249418258667,0.3904232084751129,0.9656164050102234,0.9974563717842102
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585955858230591,0.6919726133346558,0.9987309575080872,0.9923497438430786
bot,bot,WebBot_Rare,only_accept,False,False,True,-0.6938782334327698,-16.14011573791504,2.5021564960479736,0.6038480997085571,0.950412392616272,0.9949752688407898
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.44291913509368896,0.24576778709888458,0.9419605135917664,0.9062473177909851
bot,bot,WebBot_Rare,meta_router,False,True,True,-12.440719604492188,1.4103564023971558,2.585954189300537,0.41048580408096313,0.9945687055587769,0.9961700439453125
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.5041744112968445,0.21129333972930908,0.9063013792037964,0.9410123825073242
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0996934175491333,-16.13871955871582,2.5283432006835938,0.38512152433395386,0.9442623853683472,0.9979251623153687
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-6.002352714538574,0.5790519714355469,0.351375013589859,0.9581232070922852,0.8158149719238281
bot,bot,WebBot_Rare,meta_router,False,True,True,-9.942715644836426,1.4103564023971558,2.585966110229492,0.5622100234031677,0.9972635507583618,0.996170699596405
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.22444486618042,-16.14011573791504,2.5284619331359863,0.7007449269294739,0.9327906370162964,0.9951324462890625
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.7981464266777039,0.24651272594928741,0.9159682989120483,0.9234127998352051
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2684452533721924,-5.086284637451172,0.5434289574623108,0.34676384925842285,0.9319885969161987,0.7665091753005981
heartbleed,heartbleed,WebBot_Rare,only_accept,False,False,True,-3.116736888885498,-5.8090925216674805,2.5477612018585205,0.7028344869613647,0.9761365652084351,0.389030396938324
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.444958359003067,0.4015076160430908,0.9579808115959167,0.8240572810173035
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-5.683269500732422,-7.714964389801025,1.1802332401275635,0.37841373682022095,0.8892292976379395,0.9640691876411438
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.48219069838523865,0.9948088526725769,0.9961602091789246
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.6111854910850525,0.3492806553840637,0.8963370323181152,0.9097894430160522
web-attack-�-sql-injection,web-attack-�-sql-injection,WebBot_Rare,only_accept,False,False,True,-13.020155906677246,-18.018857955932617,2.0397961139678955,0.6689199209213257,0.9645559191703796,0.10964278876781464
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.510299682617188,0.013899213634431362,2.4866931438446045,0.41680026054382324,0.9375136494636536,0.9976648092269897
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0526304244995117,-6.002352714538574,0.404615581035614,0.3207646310329437,0.916265606880188,0.8935515284538269
infiltration,infiltration,WebBot_Rare,meta_router,False,True,True,-3.0805046558380127,1.7172871828079224,2.4226739406585693,0.7122266292572021,0.9973188638687134,0.9992969632148743
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.4845222234725952,0.2429671287536621,0.932212233543396,0.9278454780578613
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-6.002352714538574,0.39827263355255127,0.4022112786769867,0.9581232070922852,0.85943204164505
bot,benign,,benign_binary,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002251148223877,0.5612773299217224,0.20703351497650146,0.9162641763687134,0.8189470171928406
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.48219069838523865,0.9957960247993469,0.9885104894638062
bot,bot,WebBot_Rare,meta_router,False,True,True,-16.512609481811523,0.013899213634431362,2.532245397567749,0.35738998651504517,0.9763575792312622,0.9935623407363892
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.955978393554688,0.013899213634431362,2.5321993827819824,0.5830849409103394,0.8978360891342163,0.9976396560668945
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.4019969701766968,0.21054837107658386,0.9259403347969055,0.9360438585281372
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.512609481811523,0.013899213634431362,2.4866795539855957,0.6328929662704468,0.8826319575309753,0.9956693649291992
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.528306722640991,0.4411717355251312,0.974427342414856,0.9998120069503784
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.511735200881958,0.2967226207256317,0.9162656664848328,0.8295947909355164
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.40279874205589294,0.9957960247993469,0.9923347234725952
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.44111931324005127,0.3859003782272339,0.9421766400337219,0.8604423403739929
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.4031079113483429,0.3154616057872772,0.9839730262756348,0.9581578969955444
web-attack-�-brute-force,dos-slowloris,DoS_DDoS,meta_router,True,False,True,2.0517051219940186,-6.002352714538574,0.354328989982605,0.28457480669021606,0.9481589198112488,0.8783159255981445
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-5.683269500732422,-7.714964389801025,1.1787749528884888,0.4119809567928314,0.8817518353462219,0.9701606631278992
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.4963608384132385,0.2967226207256317,0.9579808115959167,0.8791054487228394
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.5283262729644775,0.6046776175498962,0.9239797592163086,0.9960339665412903
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.50946617126465,0.013899213634431362,2.4866931438446045,0.562129020690918,0.8589922189712524,0.9976472854614258
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.50946617126465,0.013899213634431362,2.4866700172424316,0.6217422485351562,0.890234112739563,0.9936405420303345
web-attack-�-xss,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.6068266034126282,0.3133470416069031,0.9170015454292297,0.9332677125930786
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.098250150680542,-16.14011573791504,2.5283946990966797,0.3904232084751129,0.9239797592163086,0.9953691363334656
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-0.04097823053598404,-6.478366374969482,1.4539422988891602,0.8915075063705444,0.9682531356811523,0.47383204102516174
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.5978065133094788,0.2802422046661377,0.9679527282714844,0.9252198338508606
bot,bot,WebBot_Rare,meta_router,False,True,True,-12.440719604492188,1.4103564023971558,2.5859415531158447,0.501732587814331,0.9975036382675171,0.9999849200248718
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-6.002352714538574,0.4313296675682068,0.3496226668357849,0.9361942410469055,0.9037710428237915
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0983978509902954,-16.14011573791504,2.5283102989196777,0.7173462510108948,0.9447981715202332,0.9960228800773621
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.139585494995117,1.4103564023971558,2.5859463214874268,0.5769858360290527,0.9987308382987976,0.9923523664474487
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,6.970798015594482,-13.40603256225586,1.3742351531982422,0.9840927124023438,0.8996246457099915,0.9934803247451782
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.222104072570801,-16.14011573791504,2.528320550918579,0.8698822855949402,0.9447981715202332,0.9922531843185425
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.1334514617919922,-16.14011573791504,2.528397798538208,0.37974637746810913,0.9536089897155762,0.9960730671882629
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.38579943776130676,0.9945687055587769,0.9846827387809753
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.4558878242969513,0.34690383076667786,0.932212233543396,0.8714472651481628
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.222104072570801,-16.14011573791504,2.528317451477051,0.7000938653945923,0.974427342414856,0.9941412806510925
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.098250150680542,-16.14011573791504,2.528419017791748,0.5538963079452515,0.9447981119155884,0.9974862337112427
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-5.086284637451172,0.5718610286712646,0.31546157598495483,0.9579808115959167,0.9295803308486938
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.510299682617188,0.013899213634431362,2.486631393432617,0.6812370419502258,0.8750299215316772,0.995627224445343
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.2684452533721924,-6.002352714538574,0.37692737579345703,0.39717617630958557,0.9581232070922852,0.8462327122688293
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.088714599609375,0.013899213634431362,2.4866931438446045,0.7256905436515808,0.8826319575309753,0.9996463060379028
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.50946617126465,0.013899213634431362,2.4866931438446045,0.5733358860015869,0.9451156854629517,0.9976531267166138
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.5859251022338867,0.5955476760864258,0.9957960247993469,0.9885161519050598
bot,bot,WebBot_Rare,meta_router,False,True,True,-10.122687339782715,1.4103564023971558,2.585916042327881,0.41979798674583435,0.995048999786377,0.9999891519546509
web-attack-�-brute-force,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2684452533721924,-6.002352714538574,0.5456538200378418,0.29300636053085327,0.9421765208244324,0.721896767616272
bot,bot,WebBot_Rare,only_accept,False,False,True,-1.0989998579025269,-16.14011573791504,2.5283381938934326,0.27799540758132935,0.9207831621170044,0.9941520690917969
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.5376375913619995,-6.002352714538574,0.44823798537254333,0.2397640496492386,0.932212233543396,0.8971183896064758
bot,portscan,Scan_Brute,meta_router,False,True,True,-16.955978393554688,0.013899213634431362,2.5321993827819824,0.47215476632118225,0.8978360891342163,0.9955666661262512
web-attack-�-brute-force,dos-goldeneye,DoS_DDoS,meta_router,True,False,True,6.9835357666015625,-9.117228507995605,1.3124579191207886,0.9840213060379028,0.9633048176765442,0.9933892488479614
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.3528735041618347,0.40039676427841187,0.9421765208244324,0.8717976808547974
bot,bot,WebBot_Rare,only_accept,False,False,True,-4.221839427947998,-16.14011573791504,2.528374433517456,0.44806748628616333,0.9327906370162964,0.9953608512878418
web-attack-�-brute-force,web-attack-�-brute-force,WebBot_Rare,only_accept,False,False,True,-1.513716459274292,-6.002352714538574,0.6666363477706909,0.38372695446014404,0.9421765208244324,0.9609169960021973
web-attack-�-xss,web-attack-�-xss,WebBot_Rare,only_accept,False,False,True,-1.2456977367401123,-6.002352714538574,0.4329434633255005,0.34750908613204956,0.9840341806411743,0.8211196660995483
